term,x,y
methylergonovine,25.27911,-37.855907
cabg,-29.670374,-16.342253
docosahexanoic,-13.065823,-39.70001
48965,11.720621,-32.744526
braod,-18.707064,-1.153556
cea,-36.11752,39.02773
nardil,24.453669,-21.870743
dextrose,9.710789,25.351347
stable/,-23.479454,-32.609116
dysopiramide,10.531383,-11.932877
non-diagnostic,-39.171276,-38.60146
pontine,-57.12074,-31.062674
7.5ml,5.666606,27.230509
butorphanol,30.335835,-49.455814
fosinopril,56.39407,-35.40784
steriod,33.980324,4.5051475
irbesartan,57.49617,-34.45521
chop-r,-1.444332,-0.7131412
asbestos-,-23.86825,-19.694437
ci,-60.517036,19.61797
duloxetin,23.171785,-21.003538
60-70,-12.754137,58.858276
urostomy,-46.211727,-25.031496
manitol,9.36118,25.152498
aicd,-6.258087,15.033142
i+d,-41.359833,16.339874
cadiomyopathy,-23.776876,-27.390795
nam,-36.762836,14.36261
methylxanthine,24.28133,-33.21614
tip,-47.29672,0.5657053
nitric,3.8166857,-39.330883
probabaly,-21.720882,1.3382653
lansoprazole,59.045742,-18.149776
psyllium,-6.616507,-43.949528
formulation,28.380398,-4.3300056
electrolyte,6.1332564,17.024296
zidovidine,37.501446,41.191994
mcg/d,57.55943,0.62809086
methyl-dopa,19.675663,-20.662893
13765,12.463198,32.133865
adrenalin,2.2749176,-35.332592
8165,29.145897,-35.078716
/etoposide,48.217964,21.191246
iiib,-25.811157,31.678957
mycolytic,3.4324286,40.38017
fb,-51.72561,13.225327
may,-28.661716,-1.8671304
ppa,-39.523643,38.81563
dinitrite,11.91892,-12.486876
mycoplasma-,4.385935,34.622837
octretide,0.5811115,-8.052987
leukocytoclastic,-34.007057,-26.657518
oncotype,-26.269638,34.67923
infliximab,60.192406,15.946424
a-4,-18.52001,26.28529
bevacizumab,47.58561,30.730082
sdy,-40.90362,23.26405
q2h,25.331871,8.1003475
vincristin,59.633335,26.982594
bleo,46.3905,3.5079365
adr,-21.54315,47.486572
creatin,-14.774431,-23.06298
gentamcin,-10.280272,0.8193749
head/torso,-51.465767,-13.038849
non-q,-24.570229,-34.25689
gadopentetate,32.360504,-12.145036
diazapam,16.524286,-15.930174
but,-24.16882,-0.5050213
office/clinic,-34.40895,-8.868682
balsalazide,60.35536,-15.214241
gefitinib,52.454834,33.967297
vincritine,42.514812,23.424547
20mg/day,58.95774,-3.4452794
vus,-62.528244,2.7136848
250mg/m2,18.684326,6.9474173
post-intercourse,19.591393,36.805443
imipramine,40.640926,-47.972374
hepatico,-46.001194,-26.647562
snp,-43.35143,18.956987
benzodiazepene,-16.602411,-0.20352572
etoh,10.039131,8.472354
catheterization,-45.87377,-32.42042
15l,-17.029137,24.742882
seborrheic,-35.9287,-30.4248
suppo,33.00794,22.551725
intraop,-32.356693,-43.10821
dopamine/dobutamine,25.898022,-8.642943
thalidomide,52.912045,25.490295
1mg/day,42.596344,1.6100316
munchausen,-28.879824,-14.919106
linezolid,17.644537,62.69805
nonweight,-64.38025,-22.242346
malpositioned,-53.712845,-21.08934
olmesartan/hydrochlorothiazide,53.37791,-7.178452
patchy,-40.93417,-33.232376
mucosectomy,-46.202267,-25.718424
cortisol,-0.3969647,-33.1362
low-flow,-21.10378,-46.87671
norepinepherine,3.2432737,-32.911854
migrain,-30.570402,-30.151533
neuro-rehabilitation,-33.628483,-10.6467495
restriciton,-27.516397,19.693508
1cc,-16.618404,16.314573
derm,-38.120766,-25.930737
had,-22.293318,-10.216655
mood/affect,-31.560476,-14.056479
spiriva,-5.9156947,-4.1341014
homicide,-38.26136,-13.987185
wma,-28.609196,7.327708
rcc,40.401043,28.485645
hypothermia-,3.6936088,-10.678547
cbfb,-31.64639,27.383617
provastatin,-2.6686738,-4.3260455
pustule,-39.238525,-27.159664
glyburide,50.636135,-15.925804
sedate,23.910603,-17.03844
meso-6,-16.863115,24.068014
budenoside,30.618555,-6.2229123
400/400,53.299984,-0.17367291
99021,6.250266,-24.29578
tartarate,6.460415,20.868614
docetaxel,57.35461,29.536547
colchichine,0.19620472,8.505227
ceftazadime,18.25222,46.584476
calcitonin-salmon,7.8433185,0.64073086
6/18,-55.525738,-7.4404655
scrip,-33.1232,-4.2841587
morpine,11.563146,-19.072906
-glucose,6.4328156,-47.50167
hypothroidism,-23.110773,-24.329437
9404,28.688211,29.028969
diamox,42.603233,-21.962078
talc,9.45105,1.4780823
beta-methasone,40.94879,10.210231
cn2,-50.576023,18.747063
evl,-20.471966,0.1784003
cholangiolitis,-29.589966,-26.234755
sumatriptan,50.90998,-48.661697
angiography/interventional,-24.671263,-3.4846752
amidarone,6.912884,-10.670409
"c1,2",-53.783062,16.87369
finastride,8.791204,-13.452666
thse,-22.395872,3.2314622
cholycystitis,-29.662907,-24.284542
pax-5,-24.97748,32.795288
ad,-3.2394729,-40.736443
ases,-35.442493,16.93769
budesonide-formoterol,68.1358,-16.470886
golimumab,60.407585,16.298128
trimethoprim-sulfa,17.874365,50.31937
nephrotoxin,20.932467,-16.642504
post-cast,-33.61936,-29.942871
two-liter,4.07848,29.598495
amlodopine,4.650208,-16.392696
tamoxifen,44.34992,8.391472
hy,-48.17474,8.953655
mucin,-23.530151,-17.945847
6:2,-18.546589,20.618065
miconazole,26.872879,50.45537
-cyanocobalamin,-3.8192763,8.541128
84/35,12.886437,-18.477564
suxamethonium,29.24744,-52.537415
over-sedation,-30.55722,-32.90911
custard,-8.179806,-48.04978
polymyxin,25.653595,47.192955
119/64,-28.648706,-43.923
fob,-40.455906,-2.9116435
10day,-8.172909,-5.7826986
post-lavage,-15.909208,-17.64354
cousin,-47.501877,-5.50904
midazolam,29.741728,-50.428665
continu,-62.291473,2.8568156
gtt,-55.725918,39.407024
with,-11.06288,5.5747485
amantidine,27.795216,-29.18447
coprostanol,-12.616252,-33.77901
activity/mobility,-4.154596,-13.796074
nitroglycerin,49.255386,-32.412014
neurospine,-25.755186,-7.4578047
laminectomy/fusion,-38.377457,-20.395262
low-molecular-weight,39.435223,-16.514896
9018,24.730589,41.698586
carcinoma-,-26.015978,-20.118502
kenalog,24.766031,21.233517
reveiw,-28.35317,-14.484555
fuconazole,0.5191797,2.6847208
sent,-35.350166,-5.3730807
doxorubicin,57.44306,27.638256
14865,-6.0898166,1.1419481
sputum-,-7.78012,0.047474466
lower-dose,53.61251,17.159029
tolazamide,50.007755,-16.546602
lenolidomide,33.146496,28.355223
chemo/hormonal,39.064404,29.217247
acm,-44.207027,40.6256
reac,-12.162185,11.424214
diarrhea/colitis,5.309075,45.07948
clotrimazol,20.671124,43.232563
atenol,4.3783617,-18.482847
responed,-9.609492,-4.6105266
oseltamivir,32.27671,38.962826
axitinib,51.64801,34.667465
feces/urine,-17.939926,-14.932192
megalomicin,9.242991,36.754135
predinisone,42.177616,18.659891
flex,-61.59036,-20.81546
hydrocortisol,32.893112,3.8693306
7yr,-20.152706,9.2607975
non-steroidal,38.21859,-24.62347
png,-44.551598,9.871497
therapautic,-9.602399,-3.5483615
buspirone,38.178795,-47.158745
pnd,-32.44778,8.613165
tazarotene,24.11838,26.787094
lansaprazole,-0.7369009,-14.29092
6cc,-16.875519,15.747973
inhale,27.91673,-10.855232
ustekinumab,60.289513,15.944242
mma,-5.974412,43.977356
beta-2-glycoprotein,-15.165881,38.929768
2.5-3.0,-7.4057255,46.392242
l-,-12.442893,27.776659
5720,4.9053144,-26.739368
6.8,-0.8526412,58.205154
cefoxitin,19.852741,65.93853
hypothyroid-,-9.809063,-15.49277
occupation-,-30.400639,-8.332798
lacosamide,44.968094,-47.655876
methoxamine,23.528091,-42.035686
100mcg,27.883816,-6.6903257
20-mg,65.9321,-1.7616657
p72,-30.49434,35.46617
aa,-23.632608,24.28763
2mg/kg/d,20.215128,-2.5875888
cyclosporin,45.55908,15.870244
anti-a1,-19.684114,39.306046
-haloperidol,8.506579,-46.150265
propofol/midazolam,6.3915467,-2.6809447
acohol,-13.588859,-10.882759
4094,5.3854113,9.052232
op,-52.88607,5.3223453
banana,-34.70165,12.253995
aspirin/clopidogrel,41.79776,-12.964415
placque,-38.827564,-19.124672
ototoxin,13.520249,30.27333
susceptbility,-18.973688,-2.661635
golytely,5.4887047,2.4775448
level7,-19.432426,2.5442631
1.14,-4.0460143,59.975563
hemosiderin,-35.646736,-27.885057
boron,-9.496812,23.587015
dsf,-41.34671,21.802788
fame,-39.161495,-8.058732
trous,-29.998816,6.032412
likely,-28.113796,-1.5635748
suggesing,-17.250626,3.0772252
cigarette,-3.64892,-57.629528
delavirdine,43.42795,46.518265
arecoline,22.758732,-32.20105
surgery/radiation,39.458122,29.537548
cough/cold,33.820183,-22.237087
tcurrent,-27.484041,7.5871773
hemolytica,8.848813,47.410526
triamterene/hydrochlorothiazide,42.8157,-8.525737
tendor,-41.258778,-18.916666
fluoroquinolone,14.028199,57.04569
st-elevation,-24.224783,-34.182213
norcuron,23.010115,-8.583558
8731,21.169762,-7.3588576
beer/wine,-5.066686,-52.288467
mg/0.15,19.7847,3.4401784
nro,-21.62723,8.2002
cortisporin,20.298655,30.285465
n:35,-11.181369,0.6010139
100min,13.558379,11.379286
hexetidine,16.772497,26.607723
infuse,11.325902,-2.9347084
metropolol,43.293713,-10.924573
pertussin,6.738868,-25.431767
multiplanar,-44.939655,-41.214653
ifn,41.69575,22.503122
tetracyclin,19.448956,58.567707
hydrate,31.274765,-38.393154
cancel,-20.98916,-12.086321
bcc,-13.577761,20.850285
candesartan,57.552677,-34.233982
1x/day,51.773167,3.2932422
foraminectomy,-48.8426,-25.00722
thiopurine,56.847412,22.974936
telmisartan,57.537197,-34.473103
chlorpromazine,39.724472,-43.474422
34343,15.825492,53.84707
d/m,-34.09547,6.742384
gsp,-34.039722,31.99446
trileptal,29.154768,-24.963472
xipamide,52.95323,-30.018747
tulip,-35.153934,12.166631
non-aspirin,44.69112,-17.07816
musc,0.32998976,-19.60975
172/101,-28.281246,-43.96794
p140,-30.192974,34.651566
left,-53.448143,-31.93498
anearobic,-13.233137,-9.460631
levocarnitine,38.45944,-5.970086
sulfur,-4.2593293,24.112288
pyridium,-4.327703,27.329426
gag+,-30.762394,22.422228
-erythromycin,6.8519206,-46.72595
stalevo,28.31239,-22.747992
116,-12.272663,54.852467
chloroquine,30.000013,44.28397
desat,-38.125786,27.25174
hosp,-33.953278,-1.1423463
penciclovir,35.356808,48.080433
250-mg,65.08387,-0.79941577
jp,-48.057182,26.042599
pre-thickened,-10.645063,-46.200817
howeve,-19.448187,4.2613306
hyperalkaline,-5.6555047,22.797903
chb,-37.729088,40.317425
bnp,-32.96091,20.28918
hyperosmolar,-18.724344,-26.038841
uva,-36.91699,11.352986
dalfampridine,32.731644,-26.207127
paper-thin,-53.78299,-29.309456
norephinephrine,3.142442,-32.67876
aerosolized,28.853018,-9.930878
alpha1-antitrypsin,-13.554361,39.631165
disimpact,-54.170895,-20.630035
low-sodium,-1.792117,-41.264305
cry,-42.813667,-8.776626
fade,-1.0645325,-20.902557
main-stem,-52.039406,-32.08917
faliure,-26.519901,-27.245495
abacavir-lamivudine,42.070126,43.37179
terazosin,61.2058,-32.576977
wrist,-59.9275,-21.105673
101/75,15.269509,-34.679325
32/16,15.135379,47.458107
iron/vitamin,-14.037303,-3.7698917
cryo,-17.328247,11.579053
steroids-,-11.296919,-2.6885977
kcal,-1.5478718,43.956127
162/103,-28.616184,-44.16606
tachypneic,-31.217068,-35.37443
cephtriaxone,15.635097,41.52794
vac,-24.281603,46.829845
tenofovir,42.0728,46.653046
curcumin,18.613527,-17.21823
ceftriaxione,3.1601431,5.1759768
mg-800,23.731976,2.7985601
liver/gallbladder,-22.499765,-16.396711
alfa-2,40.431957,36.444366
95-140,-5.731916,45.16852
6.25,1.1221495,60.19414
indapamide,54.672237,-35.337612
navane,26.56434,-21.616825
atrophoderma,-33.09692,-27.8022
ntg,-28.377293,38.62327
life-line,-40.09558,-7.3799853
thalami,-56.94449,-30.909819
near-empty,-12.622565,-7.3921213
cevimeline,25.767904,-32.205116
morphone,13.453603,-22.551107
kaletra,37.25588,40.54852
units/h,50.78654,4.7839127
32489,15.5040655,-26.59978
oh,-43.18482,-4.7770085
acto,-28.836037,17.645433
10103,-14.202395,10.758136
total-body,42.343002,31.278297
2x/day,55.973343,3.1788979
bivalirudin,41.15211,-18.458046
revlimid,33.992153,29.000257
moxifloxacin,21.517124,62.456436
bacterium,8.185226,46.998245
intolerance/allergy,14.14588,-0.83699286
agents-,32.490673,-24.41273
10x15,-51.115314,-0.899622
allo-transplant,-27.32042,-15.425014
argatroban,40.551888,-18.029263
anaerobic/aerobic,-5.0438676,23.453758
depot,39.471165,3.9909775
glatiramer,43.89209,5.063241
docusate,55.958935,-15.345581
arabic,-6.653144,-43.56942
ciprofloxacin,20.374653,62.60225
casodex,42.489323,8.0811825
-citalopram,11.068513,-46.547626
acyclovir-,26.012247,32.361496
thorazine,29.62855,-19.03364
ige,-16.588017,40.59067
sp,-21.138182,56.104736
67580,13.155237,-36.164494
deferoxamin,0.4584204,4.7001367
lactate/lipid,-14.9543085,-19.309448
rofecoxib,56.65122,-21.30654
pius,-35.614204,0.21666923
chemo,41.80202,29.022459
-salmeterol,7.979113,-20.575909
zolazepam,27.92485,-49.16591
morphine/codeine,-8.380755,-25.948015
ombrabulin,31.846373,23.85624
fluconzaole,-9.145064,-2.8232076
cmc,-0.06910716,23.049456
2.5ml,6.764846,26.859785
continue,-29.437113,-1.6577883
over-distended,-41.92649,-28.0546
31-week,-20.608074,-21.579828
pager,-33.374813,-6.629628
estrogen,36.237377,4.0879807
mg/8,57.483906,4.5408716
carbepenem,11.872468,40.78259
19755,18.764906,-42.81714
arformoterol,67.74674,-19.342825
carbopol,11.694618,26.827177
durogesic,8.875688,-0.91924644
chocolate,-7.322352,-48.233364
ibu,20.886278,-12.473952
benzathine,20.485952,48.862076
11797,6.97653,3.1210246
sotol,-37.921066,8.623876
napa,-37.159916,11.990595
75mg/day,47.14305,-6.952028
flouxetine,26.031181,-26.488132
dhap,-3.7016597,17.68959
beta-blocker,54.099514,-32.564014
sternal,-54.72333,-22.733463
hexabrix,11.94799,2.8177817
ampicillin,19.25714,58.842007
epogen,-20.770771,-11.880652
sibutramine,52.87035,-14.054286
1gr,19.5274,45.556297
floxacin,11.260756,40.37367
vitam,-30.814798,-25.459137
pentoxiphylline,45.780254,-12.907932
non-insulin,-21.538046,-28.111544
pentoxyfilline,45.878685,-11.935853
ifosphamide,59.20579,27.528395
darbepoeitin,10.708157,0.5296471
96356,10.691444,-30.844442
koh,-41.655884,9.837567
seborrhea,-35.49958,-31.060413
esomeprazol,45.033943,-5.82676
sevoflurane,26.93041,-52.63405
reobtained,-12.239906,5.466194
ciprofoxacin,18.021708,48.765152
benzodiazepin,23.90941,-28.964617
lam,-41.511436,27.22501
mixed-type,3.959713,-23.410463
vfa,-33.54014,-4.313592
azithormycin,18.038132,39.946297
sulfapyridine,24.23094,55.94325
carbidopa/levodopa/entacapone,10.702976,-8.8091545
coordinator,-35.687397,-8.631675
dpp,-49.34009,32.480946
stoped,6.12069,6.356102
cefriaxone,17.604895,49.80752
profopol,9.700203,-2.138881
magnate,-35.96773,-2.845053
pre-pontine,-50.63731,-27.43734
qod,53.56705,4.503744
dicyclomine,37.076214,-44.2032
ultra-fine,-13.341228,19.500765
dopmaine,8.578665,-24.209642
tendonopathy,-59.149063,-20.03558
chads,-15.0719795,18.064028
chf-,-26.978321,36.894833
pep,-28.11418,30.66788
myoplasma,-11.77509,-17.629927
wide-complex,-25.738113,-38.522717
glycerine,12.846558,26.178215
bromocriptine,41.271324,-37.326286
antianginal,40.699104,-29.73395
beta-interferon,41.80482,35.228912
n-7,-13.647646,-39.411186
d-lactate,-0.23431815,16.833288
supplmentary,-14.224999,-1.9054389
mg/650,53.775276,0.77166325
posterior/inferior,-53.90452,-29.55104
tapazol,3.5633106,-6.7205353
carotid/vertebral,-46.261734,-31.719563
34714,10.88557,-23.38598
chip,-25.754684,17.647614
hospitalist,-34.12808,-11.422752
multicultural,-31.6504,-8.711944
bt,-58.37794,14.201343
dihydropyrimidine,0.40229735,16.857119
diltizem,1.3329034,-17.714703
20569,15.834806,53.140335
mg2,49.903324,4.785617
eptifibatide,41.307537,-19.016052
qam,47.443497,-1.5236129
water-soluable,-11.914155,15.378202
levamisole,34.379883,11.104262
neb,-46.889427,27.314547
pamindronate,1.7018262,-3.2840421
six-pack,-37.94329,-10.505623
dantrium,3.53296,-18.730751
sib,-40.78695,1.2342839
is,-27.227936,1.1425616
colestyramine,47.937843,-5.941541
51866,12.255799,-30.53967
midnight,-17.657932,-43.58415
domperidone,36.612736,-40.001602
megesterol,41.203133,3.5915325
niece,-46.97057,-5.3063726
budesonide,67.22098,-19.190355
heen,-19.754953,0.5743496
remeron,-3.6866767,-11.560049
selenium,-7.681816,22.068476
tylenol,34.880066,-21.823626
69,-12.331627,57.433067
butanediol,-1.6191553,26.788027
twice/day,60.626278,3.2865372
-removed,-8.05228,9.601067
lactulose,-7.7904954,-39.528526
coq,-39.9179,30.227453
clonidin,22.758572,-35.78991
doxycline,17.81689,32.68745
polycose,-6.1652327,-41.478653
atrium,-53.65563,-32.457153
aggrastat,8.391133,-25.133211
microcytic,-24.307728,-22.751837
ced,-33.006035,26.975754
103-140,-22.717726,19.734772
myconazole,19.078234,38.31917
lansoprasole,17.622309,-11.27269
melphalan/prednisone,47.622128,26.906082
11140,7.667145,29.92908
hydrocodone,32.59871,-47.162846
lorazapam,21.162548,1.7519579
imipenem/meropenem,14.9848585,48.448524
rapamycin,34.217667,31.666605
cotinine,4.2745247,-55.222256
crest,-50.95787,-30.890688
vn,-60.65722,17.89489
cept,-36.07562,4.8208885
microbacterium,-15.208302,2.512192
7056,21.85457,-9.220488
incerased,-4.612119,-10.222555
bio-glue,-22.406305,-3.0767412
abx,-50.1621,17.497316
amoxil,14.208238,36.393326
benzo,-4.538943,31.00555
tequila,-6.9151225,-50.087673
trachea,-51.841484,-32.36801
antitrypsin,-13.329153,40.106182
-prednisolone,35.462395,23.071188
valproic,46.0026,-44.94299
ceftriaxone/cefpodoxime,-7.614598,0.022582088
osmol,10.38736,12.891539
ne,-65.20504,1.8800209
clonidine,28.423689,-44.643177
df,-9.107538,38.4855
-tramadol,9.21094,11.100202
simvastatin,50.986977,-11.467555
bbl,-36.70086,6.3488336
propanol,0.26461098,31.022852
ett,-43.779305,29.071089
-timolol,19.3061,11.925692
45/30,19.30164,-0.98938584
levalbuterol,68.68059,-20.150269
citruline,-1.4120698,13.905038
pen,-30.420603,-3.7301917
cc,20.817295,10.6225
prurit,-63.030396,2.6321285
meropenam,14.094312,46.80926
metamphetamine,6.195685,-57.34422
vassopressor,-15.033178,-11.812285
benzine,-9.474186,16.043022
extemity,-42.029903,-18.214891
work,-27.371117,-9.925763
ceftizoxime,20.046162,66.276955
renin/aldosterone,-10.369599,-23.8248
phenoxybenzamine,25.9753,-43.653805
raltegravir,43.46038,45.594536
tio,-46.288353,30.582134
mini-maze,-47.1449,-25.656317
prsent,-44.85772,4.0231824
chewable,58.523182,-14.1165
mucopolysaccharide,-5.420345,11.0003805
90/50,-29.745308,-46.79238
22108,-2.2698264,-12.654266
receved,17.22398,1.0966789
sumitriptan,22.564713,-24.94919
phototherapy,34.15994,17.118818
createnine,-9.733924,-22.477322
atrovastatin,43.57953,-10.170977
pre-procedure,-36.565987,-41.535526
fee,-34.585197,-9.124902
listerine,16.420456,25.759949
8440,27.246231,37.13442
tamuslosin,8.941873,-11.9438925
9mm,-51.62753,-1.3272268
bovi,6.731198,45.30298
70026,17.771435,4.6572895
calcipotriene,24.235384,26.444
heroin,1.9664772,-57.564888
xxxxxxx,-18.89267,6.7244043
norepinephrine,2.0813942,-33.580322
zoloft,23.430525,-21.920174
clinidamycin,14.2607355,39.774166
h1,-58.099537,19.892897
migraine,-30.553385,-30.191525
prandial,50.588486,-19.259127
disucssed,-23.152851,1.3446436
52770,9.834009,-27.163746
neoral,40.114418,17.265749
pressur,-29.127289,-42.147945
mcg/dose,19.381227,4.158392
fluorescein,-14.7316885,34.67641
lmb,-43.881325,40.876507
procarbazine,59.886784,26.206808
vincristine,59.7187,26.655058
tetracaine,22.353582,-51.036335
14331,-9.889207,4.077572
leukemia-,-23.103542,32.318832
mg/5ml,18.814478,48.568737
acetaminophen-caffeine,-2.8172228,-1.6930431
proton-pump,58.72333,-17.41312
capecitabine/oxaliplatin,48.930107,28.021366
tranylcypromine,41.695633,-47.52983
non-compliance,35.57318,-10.687694
imatinib,52.82287,35.55238
pda,-14.303639,27.37395
palor,-35.21441,-29.183022
acet,7.647526,4.97281
25mcg,18.783638,-1.6360912
status/,-13.873902,-4.2864904
nalbuphine,30.719423,-49.087475
3350,2.360125,25.894909
3-shock,-14.442534,-8.833516
11760,13.482162,45.446087
disoproxil,42.064693,47.780506
pmh,-21.77648,12.443947
prozac,26.90647,-25.428926
mg/m2,59.256836,29.214375
72/28,-18.94979,19.267626
amoxillin,17.760672,45.845966
methemoglobin,-5.433088,20.30125
ashtma,-29.919031,-10.480948
70,-12.187556,58.146954
myopericarditis,-31.27162,-27.624653
hva,2.8723457,-19.900234
lipid-,-14.066328,-32.4924
cytarabine/idarubicin,33.970287,26.020016
celullitis,-36.92538,-27.468044
norepinehrine,1.151487,-17.913551
nitazoxanide,21.86496,55.326046
paromycin,10.22228,37.634083
aluminum-magnesium,40.650875,-5.3501186
methadone/day,19.073874,3.0367174
1p19q,-26.731789,34.01788
cholersterol,-14.594403,-30.453533
pain-medication,6.931673,-7.971793
methylene,-3.188511,27.295933
levetiracetam,45.118114,-46.47859
1-one,-6.763568,9.283006
significanly,-3.8610034,6.0494347
40mg/d,28.951834,3.3720114
meso-5,-15.538148,23.739094
bourbon,-7.0250454,-49.910374
interferon-alpha,41.699703,35.784523
cobalamin,34.563457,-1.7106484
0.75mg,27.2646,-0.91190314
7.4,-0.5699566,57.061394
avg,-4.7121334,40.734596
6u,-17.630136,27.240156
ciprofloxacin/dexamethasone,20.398464,30.343784
bimatoprost,63.75112,-9.633125
methylprednisolone,48.010128,13.695732
