term,x,y
flutter-fibrillation,5.754725,-0.6991499
artifactual,-4.1810336,3.389048
parasystolic,5.5983977,-1.664533
rvh,-5.254513,0.48201817
pseudofusion,2.804256,-1.4405681
inferior/posterior,0.5647025,-2.6715803
embolism,0.85638016,5.5492373
brady-arrhythmia,0.5237771,0.07758778
peri-myocarditis,-1.1479517,-0.18280193
bundle-branch,7.4866557,-1.8637775
percarditis,-1.4394172,0.41912675
dyspnea,2.7900572,2.7824569
extrasystolic,5.4610143,-1.4468633
apper,-2.628644,0.52164686
metabolic/toxic,-2.2614708,0.41334245
metablic,-2.8000646,-0.86562216
bigeminal,5.3326597,-1.4326761
paroxymal,2.328352,0.61590654
non-paroxysmal,5.003141,-0.3079328
myocarditis,-1.4753878,-5.69292
bigeminy,6.9230113,-1.0807809
ischemia/infarction,-0.13992454,-2.8054838
edema,-2.2402046,-2.6081333
pericarditis,-1.68053,-5.8105702
predominately,-3.1315675,2.3436215
cardiomyopathy,-0.40131444,-5.817734
myxedema,-3.0581574,5.5389595
aneurysm,-0.4978924,3.67572
asystolic,4.6868935,-3.2731466
definte,-2.9069607,0.5382928
brugada,-0.008296574,0.70183474
deformation,-4.1990514,-1.8887475
couplet,-3.2399402,3.3630033
pre-excitation,6.737876,-1.5665673
toxic/metabolic,-1.1846269,0.9075884
ischema,-2.1797092,-0.2854846
generalized,-2.10172,2.886314
rate/rhythm,0.25172263,-0.5047788
depressed,-6.193412,-1.9600368
a-v,1.6203151,-0.31406587
decompensation,0.3505467,0.37000233
toxcity,-3.153504,-0.20863691
fater,-3.2966747,0.5288121
tachycarida,-0.34216473,-0.2968327
probaly,-3.7065775,0.8272679
ectopy,6.374946,-1.6926833
copd,-2.9142768,-2.166058
stenosi,-4.3175344,1.1211365
myopathy,-0.27275252,2.0885744
angina,4.0108423,1.7338613
arrhythmia,4.9955673,-2.117914
hyperthroidism,-1.98277,0.94172126
obesity,-2.3556728,2.2835374
avl,-6.796263,-0.038482826
superventricular,2.883023,-0.64233685
myopericarditis,-1.6155685,-5.7632804
rsr,-4.4139647,0.47768098
alternan,-4.981656,-0.61544555
hematoma,-0.25678325,5.066331
indeterminated,-2.5181353,1.5025821
fibrillation/flutter,6.7070975,0.38790023
endocarditis,-1.8409703,-6.063784
syncope,4.3754754,-2.6974688
assement,-3.4706864,-0.07349831
beat,2.7959208,-1.8972884
supraventricular,7.536982,-0.69333977
emphysema,-2.8642128,-3.2075374
vpc,-3.543476,0.6255612
trigeminy,6.5278125,-1.0140969
cardium,-3.6742918,2.1583042
tachypnea,2.8141549,2.7514718
coved,1.607501,-1.973135
non-capture,0.6758336,-0.9363633
cholecystitis,-4.0198526,-5.792647
self-terminating,4.9582815,-0.7104949
