term,x,y
humidifer,1.8599054,-2.2522357
i.r,-2.3153143,-2.9428544
ami,8.924119,-2.9485285
brb,10.170639,-2.4433868
racemic,-6.8781257,4.160338
ml/kg,0.52046376,3.3252208
mannitol,-9.10242,-2.4045503
mist,-6.432374,-3.4768507
nbp,8.089183,-5.243051
pap,6.3077316,-2.0194368
cpt,4.865582,-0.016411338
pe,5.851408,-8.342616
ep,5.647884,-8.320251
thio,6.08294,1.1602095
ventolin,-4.750528,6.2945294
bicarb,3.284985,3.811662
slt,11.601254,-1.8617315
dx,8.221427,-10.080644
glucose,5.366041,4.368524
sbt,6.6716933,-4.976055
18cm,3.1871064,-8.409
in-line,2.4220798,1.0143439
ne,2.5784206,-13.121582
c+,7.6001053,-4.642984
mg,-8.801685,1.9055618
hypercarbic,-5.208568,-0.08166819
spo2,1.9875888,-0.8783499
obatained,2.5322442,-3.1045547
pluggy,1.3662678,-2.963249
6cc,2.395569,0.9339281
sb,7.7757215,-6.097415
diamox,-3.1552217,4.9820056
esmolol,-5.8324366,8.365643
tb,-1.641792,-7.867805
apnea,-3.7290568,0.5285483
albuterol,-4.284076,10.169803
ua,6.8486886,-7.003631
hyperventilate,-4.273201,-0.16551146
tue,3.6100206,-4.321351
rn,7.3282733,-9.797754
lido,-0.29401323,4.1991415
4cc,0.2909153,2.0130763
tobra,0.1291521,0.24225457
ng,-9.0281105,1.2647308
assist/control,-6.151205,-0.9033174
versed,-0.6340914,-3.531566
prednisone,-4.4122586,3.3731852
smoking,-7.354005,-7.341155
etoh,4.637717,-0.90102184
tombramycin,0.735244,-0.76124954
peg,2.1960585,-6.4048553
cx,5.7838187,-5.165575
pulm,-0.46584374,-8.800154
se,0.6296824,0.3496623
prop,-4.526159,-2.1599588
discontinue,0.05675147,6.498341
sleepy,-3.9115856,-0.61374533
epinephrine,-6.786427,8.119508
steroid,-1.9911994,-2.0261023
rsb,7.9283795,-4.707436
16/2,-6.39104,1.1994076
scopolamine,-7.402494,9.035467
benadryl,-5.5745115,5.2457056
mdi,2.2045968,-5.895376
dominal,-1.6632453,4.5867085
incraesed,1.7822696,-1.7976625
hi,7.3747854,-10.443472
vegatable,3.31018,-1.7095349
ett,10.302186,-5.149014
bilevel,-6.4653826,-0.92030156
40/20,-6.4251485,2.2118704
mma,3.842622,-5.7585936
occ,6.7874327,-5.944342
fluorescein,7.5910263,4.3308477
perc,-6.356913,-3.9717095
saturday,-1.516359,-1.201069
pb,8.565642,-4.9261875
diprivan,-6.7600374,6.207198
desaturate,7.2688994,2.413331
chemo,-0.9075824,1.7505554
solid,1.094534,-4.668913
amiodarone,-4.1875286,7.4625735
desat,7.080043,-1.2531383
vp,10.060687,3.4633515
fine,1.59439,-3.5540671
lasix,-3.9012897,5.451721
aminophylline,-5.674545,8.696827
atrovent,-4.708489,6.2246766
40ppm,3.9034457,-0.7087768
dnr,-0.83840203,-1.2298077
racem,0.97814137,-1.3238947
vasopressin,-5.153455,-5.5427437
venti-mask,1.4382108,-1.5574563
b,3.9038153,-2.6999125
q6h,-9.059309,2.6045005
a-line,0.46397474,-10.118167
integrilin,-2.2070243,2.141797
thorasic,-1.7800586,-5.369683
contine,0.8430545,-1.3701108
ino,10.278633,-5.425627
folling,-0.608357,-1.8617098
~15min,2.7985215,-1.0349334
blue-line,2.856933,-2.9085014
vancomycin,-11.943347,0.16081387
fentanyl,-8.503534,7.5049524
cp,8.66935,-0.98311996
pao2,1.3899652,-2.5216537
dilaudid,-6.6250796,4.6255856
dic,12.76824,-4.831638
non-labored,-0.34287226,-0.36363298
lactulose,-9.17213,-2.3273726
glycopyrrolate,-8.316107,8.307453
o2,9.17678,-6.3550143
na,-3.944789,-3.4146683
solumedrol,-4.557257,3.5462258
propfol,0.42625242,-0.41025266
put,2.038053,2.8218038
2266,-5.943649,3.2561827
rle,2.9162917,-2.1790712
silicone,1.0690585,4.889386
5hr,3.4912884,5.479026
7.25,0.5694189,-6.4331713
a-fib,0.29004773,-2.7429924
down,2.9503849,-0.16834897
ammonium,6.7682242,6.96994
atropine,-7.1330657,8.96563
7.30-7.35,0.7069691,-6.3260207
heparin,-2.383829,2.4423714
nipride,-0.92259467,0.31517166
hemo,-1.1195476,0.2737529
pt,2.7164125,-5.7682543
bicarbonate,6.6972346,6.9226584
nitric,-1.9050622,-4.284365
asp,9.524409,-4.4990225
hip,-2.4561963,-6.09717
dopamine,-5.200123,-5.646434
phenylephrine,-6.842059,8.913965
.b,6.5811734,-6.0267167
fror,1.7089496,-0.95010746
abx,8.526843,0.6209758
propofol-,-6.2349863,6.251526
vomitted,-0.49647638,0.9859725
acetylcysteine,-3.6895466,5.88647
niv,9.12019,-2.9348974
dm,9.790365,0.5174699
qid,-9.12122,2.5909317
ama,3.4359431,-4.663475
sat,2.0847418,2.968752
i.t,-9.630696,5.942046
cr,6.775387,-4.91524
w/,5.8446937,-5.8471518
metoprolol,-4.4324327,7.731571
beclomethasone,-4.118002,11.236835
mtg,0.58908767,-10.414123
~300,4.5544157,8.9915285
bronchodilator,-4.235935,10.019454
atr,10.686031,-4.947407
8am,-3.5957127,-4.818351
valium,-6.6159153,5.200217
cy,7.3032713,0.7682395
titrate,1.0378594,7.4199514
amio,5.377082,0.61129093
white-tan,1.8541257,-8.49126
colistin,-11.94166,0.16982521
ni,6.9885087,-10.650519
cmv,-2.488712,-9.555324
adminitration,-1.719401,0.9662511
codeine,-8.158443,5.842375
tan,1.6944244,-8.625177
charcoal,2.0378537,4.134901
thin,2.469559,-7.6027527
bronch,0.63425946,-1.8119079
o/c,8.903346,-1.5073996
propofol,-8.510665,7.5296474
trial/,1.6684549,-1.8168868
^p,2.8111396,5.5701065
iloprost,-5.3959513,8.754898
narcan,-3.2355826,-0.73869413
~600,4.5649714,9.002657
inhaler,-3.546592,9.999368
/pt,0.71274894,1.3319861
pea,7.4185967,-0.81877416
tiotropium,-4.2596307,10.578577
ip,-9.621628,5.90738
manitol,-9.086855,-2.433299
re-done,-0.12493451,-2.937499
2am,2.5525827,-0.541801
scretion,-1.5705163,-2.7331586
treament,-1.1533476,2.5449915
cc,0.57528895,3.0430584
tapered,1.7683965,1.6935604
pac,9.703849,-1.2870837
methodone,-0.12437755,-1.2237933
levophed,-3.6104074,1.8826997
q8,-8.186787,2.4358478
methadone,-7.925505,4.5408645
ga,8.54965,-7.8556943
icreased,1.2086725,-0.40954515
bb,5.7746043,-3.103037
ptx,11.345465,-1.4535033
pentamidine,-2.8099444,6.0781827
esp,12.163584,-1.9190345
fluticasone,-4.1309996,11.190267
adv,6.346129,-3.3845649
12cm,3.342488,-9.747309
pulmicort,-2.928305,0.8765582
rmain,2.0302474,-1.8543533
increaed,-0.9245056,-2.1786537
non-rebreather,-5.620045,-1.5895989
q4h,-8.2635975,2.3600118
ativan,-5.8772874,4.128392
hbp,10.720821,-2.0784898
k,7.3716,-10.394256
aicd,5.88666,1.0272287
intermitently,0.8452663,-1.3110197
katemine,-0.63209325,3.781047
op,11.195095,1.085218
21cm,3.7338045,-6.1059475
sby,7.8156376,-2.6032462
ve,4.945184,-4.306916
8ml,2.8587544,1.7284385
wa,8.425173,-7.7286115
medium,3.033889,1.9914727
.95,5.493633,-6.720704
que,2.5762713,-13.12374
coarse/fine,2.445592,-3.860584
dilantin,-4.6341543,4.683034
po2,4.1978755,2.594447
incerased,0.019477174,-1.8865553
10cm,3.358351,-9.858255
small-medium,2.055914,-4.4945626
oxygen,4.318531,2.7765203
flu,-2.201168,-0.6459561
dbc,-3.528269,-7.3942304
plavix,-3.3206568,3.8890247
morphine,-8.420075,6.4217777
~30min,1.935574,-1.5803225
haldol,-5.9757357,4.249448
cisatracurium,-8.771506,7.7163124
acetozolamide,-3.7850134,4.757526
co2,4.180864,-3.7462776
decadron,-4.4077907,3.8417847
lll,0.16382647,1.270563
o2-,-1.674532,-4.158893
spine,-2.3149722,-5.9540005
lidocaine,-7.533198,7.333692
h,3.7268248,5.6611533
probaby,1.1366214,-2.3077776
chr,12.898665,-4.8428216
secreation,-1.7630062,-2.7355871
20/5,-7.129197,2.1086192
soln,-0.38662738,-6.575169
ph,4.270208,0.7694503
nad,5.6373663,-1.68995
treatement,-1.15214,2.6076722
p/o,1.4558724,0.4631205
8cm,3.3411498,-9.826414
pcv,-0.30423096,-9.455505
