term,x,y
crackle,-26.917469,-25.05299
choline,13.913691,-26.3422
-methadone,26.3535,0.12484176
pipercillin,6.500008,24.298246
galantamine,46.8663,-35.297237
piperacillin/tazobactam,8.3937435,47.65499
aam,-32.004807,13.749929
methylpredisolone,33.08627,18.120348
acs-,-26.804407,23.27579
macrolide,4.7059917,41.722996
klebsiella,3.8676276,30.146193
pvb,-31.94601,7.786336
heroine,23.16347,-37.723
am/pm,18.645481,7.2894735
chloropromazine,44.989166,-25.992502
cth,-49.453873,17.188942
blockage,5.4598517,-14.875094
prandial,7.644583,-35.394157
adderall,-34.416985,-29.93324
hemodynamicaly,-18.277224,-21.819834
oxaprozin,40.085365,-10.408427
lye,25.06512,-12.317415
tensilon,23.104431,-19.095613
og,-53.20362,3.7788835
curc,-17.443083,-0.09306305
pin,-29.29219,-14.1789
rimantidine,17.846195,-11.066544
serial,-89.222595,-35.26865
oint,-4.3663535,-2.0692732
acetate,7.257467,-21.05524
prob,-42.578236,12.659863
slowly-,-23.251022,18.77615
mtx,33.168472,19.067831
3-4+,-18.913387,-22.982145
atra,-20.563755,39.499737
creat,-2.4661856,-36.058224
ac,-32.01167,-6.106343
benzo,11.006981,-26.089357
lif,-24.306328,21.241724
5v,-28.004063,4.967727
/or,4.2611084,22.882145
car,-33.806305,-24.532883
paxil,23.47156,-10.111872
tachybrady,-14.192968,-20.916922
.0,-2.5626981,28.666006
steriod,32.686604,12.908208
venlafaxine,46.21321,-31.040743
candesartan,55.52429,-7.2849765
hydrocort,-16.808847,-8.8870535
low-sodium,19.257057,-5.722985
pt/,-37.558575,9.082839
acebutalol,17.612732,-8.7421
keto,8.497072,-27.1288
zofran,6.442789,-0.56712085
dione,10.872652,-25.91353
t4,-48.973186,4.7682915
hx,-40.46845,12.774249
avp,-19.021036,23.651127
tramadol,37.23747,-28.898462
aricept,22.900656,-6.3393826
i.d.,-35.133007,-10.534781
phenylalanine,-24.574146,11.350355
2.5ml,-4.2077384,-16.093027
cyanide,7.416902,-22.82764
calcitriol,42.349464,1.5189384
labetalol,52.667652,-12.222376
hydrocortison,28.180288,11.856696
prograf,30.902683,19.38967
fenofibrate,52.111286,1.0758103
verapmil,9.951934,-14.088345
dampen,-5.222194,44.51445
usg,-21.36328,33.261116
io,-54.807095,4.6465254
etoposide/carboplatin,30.729532,25.876108
hypo,-13.30809,-18.472383
enema,-16.872917,-46.077602
nefidipine,9.543447,-5.157759
montelukast,61.00985,-2.718254
gallium,-3.8235033,-24.704472
slo,-26.889997,27.33991
administraton,30.064753,-3.7040234
indocin,21.97133,-3.24574
txp,-15.314634,-1.503262
mg/6,31.24753,6.587477
biv,-10.481591,-18.83864
metal,-3.5012083,-23.860779
fliud,-12.165171,-14.690198
trastuzumab,38.237965,29.674263
40/5,33.19432,1.8008505
optimium,-12.7039,2.829785
flunisolide,61.398586,-1.5269023
gtc,-42.61314,33.446342
hamatoma,-18.810854,-18.88084
hypercarbic,-15.613851,-33.905235
cdi,-29.996788,32.075687
collistin,7.7047195,25.897442
pesent,-14.20185,5.090611
82/,4.8521557,8.056937
diamox,45.696404,-10.383449
dcd,-30.981483,23.46474
neck/mediastinum,-4.906737,2.1694522
10mcg/kg/min,-9.606451,-7.7946043
b-blocker,47.2163,-6.1821322
1now,-17.484297,8.957722
rigid-flexible,-25.015541,-5.254691
amphotericin,17.678547,39.377552
fq,-43.599075,12.872293
drug/toxin,-5.3947005,10.123715
norephinephrine,17.34389,-28.315943
2kg,-30.043013,-3.7740595
memantine,46.80546,-35.209763
apc,-20.163946,26.89511
ketanserin,39.87457,-24.345057
/creatinine,-2.356479,-36.007523
blanchable,-24.115826,-28.949026
myocarial,-11.195455,-22.294897
antimicrobial,3.091961,36.65456
dexmethasone,23.954802,11.474855
inadaquate,-1.2870567,8.621596
gargle,16.662062,21.818947
cyclosporine,40.736767,21.297503
vpa,-26.159704,12.9515505
integrelin,22.010153,-1.4712144
stau,-24.124691,25.497896
methylnatrexone,6.7493243,-3.1615298
scopolamine,37.42587,-24.36922
9mm,-33.86173,-10.450419
chlorhexadine,13.707355,20.575943
40/20,30.868376,3.6306045
7.14,-5.8643627,32.762383
diphenoxylate,41.778885,-20.81419
atazanavir,26.510168,37.000267
amitryptyline,44.182117,-27.124825
fascilitis,-15.350299,-20.364206
tarceva,24.536062,22.06993
fhx,-25.040367,24.475193
ards,-14.571705,-8.892084
mobitz,-11.225769,-18.92214
pirfenidone,43.646534,-4.223608
amiodarone,53.268036,-17.96625
re-consult,-31.220713,-33.8144
up,-8.335251,-4.785224
virl,-16.739677,18.558706
lubricate,-27.97121,-13.83946
amlodipine-,17.869162,-4.7664227
6368,28.753319,-23.317867
pvc,-31.157536,27.118645
yes/no,-3.323142,-7.628314
takeback,-35.308083,-22.06306
40mg,41.47694,7.4943876
cpa,-32.640118,35.674213
dim,-13.386764,14.764535
hyperventilating,-16.73959,-33.000023
benzocaine,28.130527,-27.257214
co-surgeon,-7.0597224,1.5148613
et,-55.386505,3.2898903
markely,3.3795729,-9.842197
solucortef,25.049896,14.742154
turned,-14.86077,-10.8012295
integrilin,15.167368,-8.83899
llp,-35.138985,21.196945
methyprednisolone,38.307384,17.728275
consulte,-59.486454,0.74389833
urate,-1.1467407,-35.943325
gad,-26.937082,24.552177
peripheraly,-16.394463,0.61978096
gastrograffin,-16.779505,-45.897976
stadol,26.258524,-20.203022
para,-54.720036,-0.21417752
u3,-47.98087,15.15252
pnic,-10.118263,-0.8993081
dic,-44.71824,24.81954
glucone,-22.13082,9.77008
ipratropium/albuterol,34.60071,-0.7590894
spirinolactone,17.619883,-2.6201823
tamoxifin,2.5557172,8.476136
rifampin,14.5519285,44.936718
hydroxychloroquine,42.947422,18.723736
tolectin,-1.1337198,-5.0189614
thatn,8.452533,-11.5208
anthracycline,40.81156,26.865156
pre-op,-23.57487,-15.735476
qpm,24.417368,5.1561575
tg,-13.275762,25.820547
tampon,11.822315,17.68061
methotrexate,41.583946,24.739195
lipd,-11.698528,7.0699983
a-fib,-2.6191359,5.389181
atropine,36.694984,-24.569225
csa,-32.44198,22.310873
aod,-32.146255,12.048509
dopamine,18.3598,-28.752544
ampcillin,2.6690829,24.630758
phenylephrine,33.896725,-22.938177
1gr,12.127966,30.885138
x3,-42.623623,11.343509
ivgtt,6.983111,-8.959877
ciprofloxacin,10.480531,45.208687
icepack,-16.719307,-7.9179006
gurgle,5.2735124,5.3683896
ionotrope,-0.019778332,-7.1982164
dasatinib,37.453667,28.339521
docter,-34.07048,-28.868784
5390,20.256361,14.539153
lactate-,-0.27678883,-26.50651
minocycline,7.5904226,36.06178
tegretol,27.9968,-9.805214
amitriptyline,44.448322,-29.131556
okay,-37.167767,-33.19822
hypotermic,-19.531647,-20.874098
azitromycin,11.042353,33.775436
shampoo,18.576414,22.636414
mil,-1.6682401,-12.366265
il-2,28.025911,22.902807
buspirone,43.42031,-29.217905
hypothyroid,2.2749093,-32.539524
reconsult,-30.697275,-33.7083
anx,-23.727785,23.96772
600mcg,12.975278,3.7157378
~4h,4.270932,1.0066472
glutamine,-24.593172,11.281986
-line,-27.294497,17.405277
staple,-20.822239,-9.959746
docetaxel,41.597374,29.43239
ceftazidine,10.890537,37.64901
lanolin,15.408477,18.773016
helium,-9.337789,-26.828564
nor,-8.283379,10.770153
paradoxi,-13.880141,9.831713
pindolol,53.23095,-12.491165
lightened,-26.590158,-13.038424
h1,-43.37037,15.30646
manitol,2.511661,-25.045937
isuprel,25.10599,-17.672842
bepridil,54.16756,-15.847177
tigecyline,7.5825677,30.949354
cannister,-23.922684,-12.438705
dyspne,-17.948532,-21.803513
fluoroquinolone,4.767456,41.87433
anti-microbial,2.9662766,36.591824
2x/wk,21.747398,6.9264183
rif,-31.27794,32.52375
vite,-54.98943,2.446178
treament,22.922934,13.666738
streptomycin,7.595949,41.874065
80mg/day,34.99068,6.569928
fluconazole,16.487091,38.9059
with2,-23.362722,-1.0048238
230,-9.329661,39.902702
thl,-35.67465,32.055355
ropinirole,45.475544,-33.495262
desaturating,5.4301853,-29.988214
atrophine,28.242676,-18.232357
betamethasone,30.909286,13.81209
propylthiouracil,38.74423,-0.29356185
astemizole,45.78377,-19.62209
fan,-23.157131,-11.86347
hydroxycut,7.9805274,-4.972761
increaed,8.233962,-14.274497
30mg,41.084564,7.741106
q4h,31.665506,6.316383
50/100,34.58481,2.559717
cefazolin,10.582265,47.12686
creatine,1.0494633,-36.839962
rufinamide,50.193344,-29.64422
gastrographin,-18.474228,-15.16858
erythromycin,9.904257,43.473934
lasi,-35.82242,3.3743112
lopinavir/ritonavir,26.937761,36.53138
wbc,-4.447156,-34.416813
x3d,29.734941,25.16353
amantadine,31.1654,-6.489667
sedatin,14.659268,-18.509535
25mcg,17.023418,1.6056222
flu,-4.8812437,20.189734
intervenetion,-8.859792,-1.5189804
delerium,-21.029148,-27.72019
160/4.5,35.947575,2.5867913
amitryptiline,44.20817,-28.483433
acv,-21.605387,19.884403
enoxaparin,47.076485,-1.5065235
chr,-45.055805,25.55699
fluid/electrolyte,-13.718205,-24.72906
vancomycine,11.77374,35.572212
mid-spine,-12.6004505,0.87274086
cefotaxime,9.456464,47.617016
cortison,22.755442,-3.9909418
urin,-1.5725232,-34.844826
ketone,10.042943,-25.045502
treatement,22.956383,13.645364
symm,-38.894897,9.722154
allupurinol,12.811704,10.193191
fentanyl/versed,-3.4790542,-5.5962963
5-hiaa,-0.040139265,-32.32369
phenylephine,7.730032,-11.922844
sildenafil,52.40185,-5.0765367
stapled,-23.450752,-19.79391
non-potassium,10.094197,-11.687679
cytoxan,43.64099,27.485096
45.81,-3.6318288,28.756054
ba,-44.52679,19.137392
gd,7.9423504,10.397176
hydromorphine,9.458217,1.3388606
methamphetamine,24.599516,-38.783398
doxyrubicin,32.714764,23.782282
pseudoephedrine,45.299313,-20.943949
doxazosin,57.596394,-11.110906
toradol,11.590709,-2.5695727
mylotarg,30.688549,23.961185
sedation,32.34726,-27.906115
paclitaxel,41.599705,28.912895
cyclophosphamide,43.422028,27.168633
2g/day,36.32551,6.6999707
seretion,-9.522701,6.9858527
simethicone,38.603546,-7.3673267
applesauce,-0.9615814,-47.50499
actic,-12.180405,1.8592057
milrinone,48.83958,-14.849335
lume,-18.038502,-6.3319335
hypertensive,3.347655,-33.321938
gluconate,6.4852333,-19.545853
spon,-11.293178,23.53822
nefedipine,8.2676935,-11.488455
enoxeparin,-0.60643965,5.0037293
pu,-58.184864,0.6848206
racepinephrine,18.572155,-19.425592
mouthing,-37.974464,-24.568493
3.2kg,-29.464985,-1.8515892
ditch,-21.84302,-7.051446
o.25,5.6008396,-11.498091
parnate,16.81188,-10.034962
histamine,18.514004,-27.211037
keppra,28.752535,-8.371007
na+,6.9357367,-15.742098
ampicllin,10.506271,28.00901
hr,7.7397485,13.355489
supra-pubic,-22.727291,-19.887737
praziquantel,17.320831,28.118658
propriate,-0.91471493,3.6515195
homocysteine,6.5912414,-40.49769
norepinehrine,5.2014766,-10.479689
crus,-37.059326,-13.702466
ful,-21.648249,26.579168
crack/cocaine,22.514788,-38.831524
reassurance,-32.27352,-35.448284
risperdone,4.052102,-3.5852606
troponin,-6.2309923,-30.422628
ext,-41.311054,12.1744
aao,-27.196281,20.215204
4kg,-30.301424,-3.6100202
calcitonin,14.239387,-30.794956
ethambutol,14.85679,44.99375
azithromycin,12.320837,43.184563
magnesium,6.396012,-19.001186
rocuronium,33.46095,-30.782152
amphetamine-dextroamphetamine,20.367529,-8.1291275
neoral,30.85866,19.256899
fining,-20.14761,-9.865065
hcv,-5.571205,22.100952
dermitis,22.805386,-13.593829
2x/week,32.66981,9.6378355
remover,-31.08064,-21.887056
non-hodgkin,6.6380067,15.732554
guaifenesin,38.849014,-27.489532
nmb,-19.063414,19.719767
broncho-dilator,-1.7168819,-3.7213364
10cc,-7.7518196,-15.928695
da,-58.286213,2.5524232
lomefloxacin,11.949327,45.297626
lact,-26.370121,1.5437248
anidulafungin,16.159483,39.423588
methylprednisone,39.68174,18.850119
variconazole,9.905013,22.228031
anxious/agitated,0.544526,-1.9655099
ongoing-,-15.175987,4.7422266
clotrimoxazole,12.5820875,25.964756
aslo,-0.05338717,10.8216
lamotrigine,50.724854,-29.319094
povidine,14.8950615,20.362625
lansoprasole,20.971851,-3.1544433
floroquinolone,6.652127,29.800087
tf,-47.105625,13.943933
3cc,-21.183441,-4.5039177
daptomycin,7.6393957,45.246002
ne,-59.553,0.34499165
reinserted,-28.949753,-12.76318
rituxan,32.420025,21.707611
subfalcine,-25.872843,-16.964907
12pm,-17.935087,-4.6222925
hs-,-5.3549886,-29.673532
digibind,20.081121,-1.2075185
penicillin,7.6152763,41.89369
pat,-29.061815,24.754234
9488,28.794485,-23.024565
sunburned,-26.413671,-28.694742
cbd,-26.245707,28.560204
cyproheptidine,17.272856,-13.197688
coumadine,11.877094,-4.40963
t.d,6.4278197,2.0124338
etomidate,33.164074,-29.276546
2al,-28.243134,10.096432
barbiturate,31.130728,-28.406895
forgetful,-35.74147,-32.02619
bu,-52.816433,7.396405
lle,-36.628975,14.235465
up-trend,-9.357499,7.6687346
w/suction,-13.324768,1.4077947
ivermectin,17.311768,28.098576
98,-10.750017,37.095078
pth,-49.47728,17.258408
fingerstick,-9.061548,-16.437141
doxycyclin,6.714092,36.56364
allopurinol,42.275173,-3.6191566
anerobic,1.9322968,30.277449
~130-140,-19.799305,9.310636
nitr,-15.236652,0.4020167
400/24,25.535471,2.8653886
mdi,-30.473755,-9.707498
mupirocin,7.8460097,44.217808
flucytosine,17.540407,39.466457
phb,-30.532846,27.265717
mvt,-30.769398,-7.008912
5iv,-18.184834,9.950592
pressur,-11.965266,-31.13238
ach,-24.323324,-0.5980108
understand,-16.091734,45.49112
supra-therapeutic,28.961107,-2.6470604
un-bleached,-15.576753,6.522132
pen,-26.106049,-8.810722
aminophylline,49.38479,-15.3672
qh,-44.032635,14.255495
fluocinonide,19.970242,23.756847
atrovent,33.837982,-1.5425942
pregabalin,49.020973,-29.14428
stable/,-10.631629,-21.657377
30mg/m2,35.78236,22.456284
9918,20.013962,9.732738
atorvastatin,52.381462,0.32249966
trendelenberg,-32.024372,-16.426603
uti,-29.495653,8.386555
alk,-32.573135,26.6864
lowgrade,-14.491806,-19.297579
phenyephrine,12.398389,-10.973626
abilify,22.642563,-9.040588
inferior/lateral,-10.375676,-22.234398
preoxygenate,-26.021688,-25.825863
dpt,5.421538,12.899924
ortho,9.577706,-26.910173
ibutilide,53.51684,-18.043095
normetanephrine,18.902018,-32.212715
tropin,3.2482738,-30.55768
rhonchi,-18.21882,-31.512169
12p,-45.723724,26.331808
cariac,17.179893,-17.066593
lispro,54.403084,6.851338
95-124,-25.112183,9.551682
wheeze,-17.340647,-29.517742
silicone,-24.189604,-13.638149
dangling,-23.659891,5.5678854
lacta,-14.921936,1.9369345
clav,5.2975845,27.90032
lgh,-19.699942,13.97862
lactacte,-0.59174323,-28.909254
snp,-32.69819,19.098906
cholersterol,-2.9182308,-28.109095
iodine,-1.5797211,-23.914158
w/d,-4.330369,13.518683
sah,-31.120266,16.037247
ibuprofen-,13.809956,-8.310013
dogoxin,2.508782,-1.8562676
cromolyn,60.52228,-3.3103213
from19,-8.014208,4.576235
controle,-60.19473,0.586744
bifocal,-19.110111,-13.072768
isordil,13.824785,4.3464994
.b,-41.384995,14.43906
flash,-19.36229,-3.2135963
heme-positive,-13.392749,-16.288359
diazide,8.709202,-25.970266
day,8.959063,9.713049
30,-8.751107,36.441734
hypertension/,-11.538029,-5.830984
mao,-52.33555,6.6266003
dm,-36.43146,19.250914
plaquenil,32.471474,19.633274
transderm,5.2652717,5.1008544
daily-,22.14368,2.5576055
procdure,-13.3892355,5.9032307
kayexalate,12.427032,-1.9449866
medications-,1.4340922,4.828922
accepte,-57.356762,1.6570119
~80,-46.336613,-7.0313106
l./min,-34.214382,-4.41853
nadolol,53.55993,-12.201131
olazapine,22.868183,-8.877083
fpr,-32.36404,28.967352
sorbitol,2.3057425,-25.146461
standrad,-11.766221,1.2084668
3u,-28.293304,6.945996
vegetation-,-11.629206,4.164364
metropolol,42.435574,-6.5691776
blanket,-29.948046,-22.400415
folate,7.4630947,-40.724358
fluorouracil,43.09027,29.790117
22-30,-48.409626,-9.061401
re-done,-15.948504,-14.303424
bethanechol,34.50903,-23.693167
supp,-37.704464,12.4703665
3-,-10.301439,51.39237
broad-spectrum,3.695161,36.965736
paitent,-4.2350016,-2.2307336
2am,-17.812141,-4.571879
kaletra,26.038681,32.885223
doxcycline,4.1309466,26.406254
trental,42.047173,-5.7176023
povidone-iodine,16.418707,20.756126
anesthesia/sedation,-17.360773,-36.59048
lepuridin,-4.084164,7.124713
levophed,20.165176,-22.925817
sodium/,4.1615543,-20.014135
cheno,6.1718564,-27.831614
lovastatin,51.74521,0.31306854
9896,38.632835,-35.062885
hcl,16.762714,2.2804947
drop,-13.98731,-12.05376
pulmicort,15.372845,2.438773
107-140,-20.897797,10.431313
nac,-32.76513,28.172852
imuran,31.335913,17.3624
non-rebreather,-11.958482,-27.968283
transitioned,-2.4117122,-0.83450973
@1,-2.9889321,5.388517
s140,-22.284216,13.14458
continously,-3.2061753,-10.543228
v.o,17.228903,4.746449
methotraxate,34.61594,22.604147
iso-osmolar,17.473019,-22.710238
desensitized,12.322397,-17.00761
pr,-47.100674,10.91921
8440,18.844059,15.5935755
85/50,-9.978555,-32.746967
mdr,-28.70477,37.196354
alendronate,47.41789,13.641112
non-blanchable,-24.230648,-28.861813
mexilitine,33.749535,-12.701087
moxifloxacin,11.786553,45.505558
ax,-46.485607,16.98974
whey,-2.5919523,-48.12528
planning-,-10.979187,-0.7072198
carbamezapine,27.458336,-8.407495
aminophyline,27.226961,-18.350672
fxr,-10.166569,10.460858
gentamycin,8.052538,41.779415
atc,-42.60277,33.449413
eto,-24.78616,14.643404
ph,-2.0922298,-14.856636
abi,-24.659697,28.641157
fistular,-21.511356,-17.027987
ceftriazone,10.6116905,37.231052
cetacaine,7.636868,2.2436876
aai,-32.19367,17.95761
cilastatin,11.401228,41.51253
cg,-39.36112,17.521013
inci,-10.937433,-0.110540845
ibuprofen,39.77046,-10.664524
diltiazem,54.2996,-14.799854
zoloft,24.315638,-10.100889
fleece,-29.576567,-4.660417
bso,-1.9451679,12.821308
-phenylephrine,6.8743896,-11.881939
cytarabine,42.806942,26.807316
tachypneic,-17.726383,-33.862198
100mcg,32.594486,-0.8005385
"2,5",-1.6694943,35.217407
administraion,17.727276,-0.15974256
11r,-18.57943,25.79831
erthromycin,8.59856,30.342653
b/l,-24.539227,-15.461045
laporotomy,-21.370619,-19.90186
nitro,9.484883,-26.853685
flecainide,53.064762,-17.788057
pep,-9.647217,22.125895
airway,-15.759333,-28.55108
nrm,-19.114206,14.699873
norepinephine,16.93144,-27.299303
moderate-large,-9.649909,-20.719803
sensate,-27.563866,-21.010336
scoline,21.913122,-19.997057
cogentin,21.79073,-10.304772
chem,-36.07521,16.83904
carisoprodol,35.952282,-16.824133
t97,-33.800793,3.790441
a/c,-30.190805,20.154547
sper,-12.773035,7.2065816
cntl,1.7546284,22.029528
cigar,22.38695,-41.842125
25cm,-34.155045,-9.817785
bcc,-25.511465,-4.789077
yeasty,-14.199397,12.6098995
dexamathasone,27.204458,9.947703
no,-7.412567,9.447333
pemetrexed,41.23189,29.861847
goal,-16.027496,-5.9687104
o.r,-13.342401,-1.3862368
quinidine,52.075565,-17.425663
desmopressin,45.989605,2.8966277
110-140,-39.476658,-3.4064603
mg/k,29.863335,7.080918
facial/neck,-19.759007,-19.040012
eth,-41.579178,20.595064
mycophenalate,31.45595,19.574848
levaquin,8.838891,22.540684
dilt,6.1976995,-12.028244
doze,28.416798,0.62560433
indapamide,54.858532,-10.464253
pti,-42.09403,14.770425
mitral/aortic,-19.672804,-22.75193
-morphine,19.547277,-10.602145
-removed,4.275121,-11.824398
fa,-40.87488,15.722206
candidium,-14.249314,10.642752
children;,-30.462667,-26.575377
liquid-,-2.9269574,17.905169
