term,x,y
proscar,10.2981205,-3.3367698
lev,-35.361008,30.800667
gbp,22.516476,-18.883718
nl,9.703436,11.916849
asystolic,-22.447802,-25.830278
lmb,-38.638622,31.542952
tld,-27.75921,25.94814
indomethacine,43.431667,-13.202146
cefixime,7.790797,53.19566
pontocaine,19.783482,-5.7435236
occ,-43.67416,8.672644
inhalation,25.550396,-4.607653
co-contributor,-14.7038355,-1.027549
q.a.m,8.410042,-1.6456484
dissolve,-4.8318677,-22.876379
budenoside,29.99736,-5.7623897
bi,-55.739964,12.025296
incr,-39.10032,4.9319673
trop,-56.882618,-4.1788263
cimetadine,8.874076,-3.0649407
escitalopram,42.642418,-35.684483
tri-split,-34.938847,19.156384
effec,12.244897,-18.26162
amlodipine/benazepril,45.393097,1.7501562
35min,-3.1009462,16.213251
oxybutinin,33.163494,-9.321149
cholecysitis,-25.6848,-22.13327
pplat,-16.199677,-13.025758
yohimbine,30.220955,-32.00471
13765,9.252933,0.5888208
small/moderate,-15.852407,-8.177649
propfol,-0.3714956,-2.7420259
dementia/delirium,-11.49955,-5.260994
down,-28.281916,-6.604117
mg-30,14.779751,3.7281065
ambulate,-40.198097,-26.23498
sulfonamide,-24.56712,43.451187
fentanyl/bupivacaine,20.218454,-4.3883777
vaginoplasty,-26.898966,-15.03279
carbidopa,40.42012,-29.11404
linezolid,3.366984,52.003796
dark-green,-19.188238,18.318424
-repeat,-37.832985,16.784481
marcaine,25.394957,-36.181705
diplococcus,-0.8898397,36.66379
reopro,19.036541,-2.4876711
hur,-38.42584,25.963501
levobunolol,58.246296,-14.097559
3pm,-40.747673,-7.0579333
wri,-31.383364,22.103807
amio,-7.3350897,-16.55039
pantoprazole,49.813023,-9.492477
ropinerole,15.4677105,-14.065442
11974,13.711974,-21.276085
-added,-5.142278,-21.183516
olanzapine,44.536453,-34.43372
phenylephedrine,11.294251,-13.156045
pipericillin,4.8278794,32.000317
bibasal,-29.427334,-23.067682
donepezil-,6.4131694,8.459523
isonaizid,6.8636336,29.56581
initialy,-18.118834,-6.4956565
gallon,-5.6689115,16.129988
500/200,47.68019,7.0947647
cholestiramine,7.1570325,-4.054999
opiate/cocaine,-7.2119565,-7.159868
pac,-33.074608,34.529682
ma,-53.568073,-1.1436784
cidofovir,20.610323,34.730938
tetracylcine,4.4443107,27.016861
sero,-13.84475,24.19889
uric,-3.4735312,-39.21028
pentamidine,11.724441,39.301792
duloxetine,43.12662,-35.816425
cisplatin-based,31.37763,30.76101
atracurium,30.278358,-39.182842
10036,20.88237,25.665155
intermitently,-11.47994,-2.7636995
supradose,29.343557,25.066711
capsofungin,9.425828,28.839258
calretinin,-16.502422,17.936869
flax,-16.935278,30.65823
paraprotein,-16.02068,-32.547768
ambisome,10.039962,28.876644
dilantin,24.812426,-12.72763
didanosine,26.882883,43.201065
viru,-14.357659,23.616121
azothiaprine,25.484406,13.869292
capecitabine/oxaliplatin,32.954597,27.922592
hydralazine,46.407475,-20.359922
ondasetron,21.283613,-24.328968
propafenon,36.899178,-18.189322
dme,-45.536114,20.769363
continu,-54.865036,-3.2261207
mpa,-32.202026,24.490532
constipation-,-27.07828,-26.676235
pipercillin,3.3098671,29.801144
galantamine,40.442932,-42.165215
methylpredisolone,26.434435,14.944102
non-aerosol,-10.215585,8.390137
heroine,17.379305,-41.885746
am/pm,15.131518,7.295015
cth,-56.261658,14.693686
nonfatal,-38.47461,-22.284037
estradiol,10.4586315,-35.91589
prandial,46.69653,-5.915703
adderall,-44.161224,-13.302413
oxaprozin,45.544693,-10.103761
og,-50.558655,-1.1943895
dorzolamide-timolol,59.845154,-11.251637
rimantidine,13.4338255,-16.598389
slowly-,-23.021946,9.834005
plain-film,-20.426619,-17.53197
ac,-28.361319,-2.6898077
benzo,-25.007627,43.770256
lif,-30.526608,20.554197
car,-48.875683,-12.578903
amitripyline,13.277859,-16.501936
steriod,25.959394,6.5805764
venlafaxine,42.790714,-35.697456
dust,-13.357824,-19.263365
candesartan,52.365532,-18.80315
retapamulin,7.4892855,42.931778
cisplatin/gemcitabine,33.291023,28.254204
zofran,-2.7358534,-7.4353323
hx,-45.444633,10.664451
avp,-31.676844,20.630728
nom,-56.64092,-4.0065413
non-q,-19.763575,-22.530087
tramadol,32.897995,-35.814632
aricept,16.81827,-12.837324
phenylalanine,-11.341506,-46.520576
coartem,12.924764,28.076239
cyanide,-4.4044433,-25.861822
labetalol,46.87509,-20.813534
hydrocortison,25.75063,5.547388
5x/day,12.012838,13.455121
"3,6,10",-16.723335,2.2038321
fibrate,41.426285,-1.4409117
sensit,9.26005,-18.272223
fenofibrate,42.838757,-1.6848812
menigitis,-6.5297155,31.204128
immunosuppresive,32.030014,17.400915
toxic/metabolic,-23.466972,-23.006578
org,-39.425083,10.816719
nefidipine,9.86214,-10.733059
montelukast,54.501957,-5.496125
gallium,-11.544471,-25.16744
dil,-12.480972,16.868492
trastuzumab,35.52066,31.52478
liberalize,-37.756283,-11.206073
tcn,-33.062195,16.204998
flunisolide,54.07558,-3.970698
hypercarbic,-31.83817,-29.13603
collistin,4.7538986,31.126268
cdx,-26.888485,25.066116
dcd,-40.326576,24.303627
10mcg/kg/min,-14.479495,-12.389065
0354,19.252008,24.907145
fq,-48.153877,9.743128
potasssium,-1.1749165,-23.44799
drug/toxin,-11.101615,10.443524
norephinephrine,13.103667,-30.004715
memantine,40.07401,-42.22872
aspirin-,29.507694,-9.777835
apc,-30.399836,25.376295
reliever,58.52663,-3.3506255
carbidopa-levodopa,41.03913,-27.116419
gargle,10.990446,20.239714
cyclosporine,39.168396,22.57177
vpa,-28.349615,12.865903
chlorhexadine,7.9380035,17.724096
7.14,-9.775115,27.055737
atazanavir,28.724527,42.787407
tarceva,24.202263,26.555906
emtricitabine-tenofovir,24.48327,38.25733
urine/serum,-14.329878,-36.163994
pirfenidone,35.965996,-1.9589874
amiodarone,40.67783,-20.16869
re-consult,-39.12291,-19.915855
up,-27.507454,-6.895545
pvc,-34.9577,29.796217
takeback,-40.127213,-16.792805
40mg,52.300385,8.17636
alupent,17.319027,-21.130526
colisitin,3.933198,30.604155
markely,10.550291,-21.949678
solucortef,24.168037,15.616941
mg/800,48.700462,7.744828
llp,-39.2997,18.898455
integrilin,9.702289,-14.141492
methyprednisolone,34.280033,15.056211
19f,-28.77996,8.571438
consulte,-57.470093,-4.4600835
urate,-2.0867527,-31.616245
gad,-29.937025,23.463837
cyclo,-28.5536,7.38581
dic,-40.098465,40.631824
spirinolactone,11.236318,-9.326388
rifampin,9.850464,50.9809
anthracycline,37.550312,30.649164
a-fib,-17.291777,-11.620731
bisphosphanate,14.001992,1.277211
csa,-34.279163,24.280668
calcipotriene,32.740093,10.4697
ket,-46.15902,9.81797
re-adding,3.0142152,-19.408903
aod,-44.549305,9.230935
dopamine,14.220527,-30.39335
phenylephrine,27.218645,-30.821537
x3,-47.823456,11.682237
addon,37.426342,-3.6473534
ciprofloxacin,5.9991255,51.798965
50/1000,19.668823,6.422614
gurgle,-2.811599,26.807125
ionotrope,-17.864058,-22.89828
dasatinib,35.41379,34.474346
lactate-,-6.24104,-24.088718
minocycline,9.547057,42.28557
equine,-13.859281,22.249596
okay,-45.387222,-15.298449
-salt,15.652331,-35.68008
-hydroxychloroquine,-13.002139,2.4681797
mil,-5.289669,17.160456
il-2,27.53522,22.479593
600mcg,8.505324,2.0770972
glutamine,-11.086645,-46.059937
-line,2.7494192,5.805707
staple,-27.388288,-12.752856
docetaxel,40.37053,31.72977
ceftazidine,6.347981,44.685066
flurbiprofen,45.247276,-10.709319
fluoroquinolone,-0.494724,49.81079
2x/wk,13.168565,6.9790845
80mg/day,40.766308,7.480143
procede,-56.07128,-3.6755452
230,-14.918826,40.503876
11056,4.919845,-17.249226
lutein,-2.676389,-44.301407
higroma,-27.132801,-19.835533
desaturating,-9.027701,-15.770136
atrophine,20.200945,-21.727571
fan,-23.323715,-10.316253
alcoholism,-24.783798,-28.615116
q4h,48.541584,9.716923
cefazolin,6.348601,54.363346
lympocytic,-10.545644,20.69822
lasi,-38.63343,-9.246114
25mcg,15.923313,-2.8427913
phosphage,-4.03915,-21.698473
delerium,-25.265297,-28.223183
stunned,-19.544626,-23.153805
vancomycine,6.86038,41.413574
cefotaxime,5.1330824,54.408768
0.4e,-37.417645,6.156407
symm,-42.23203,8.745341
allupurinol,10.534789,24.318752
5-hiaa,-10.490793,-34.57777
fentanyl/versed,-4.3988724,-3.0289106
do-not-hospitalize,-39.29996,-19.747776
-potassium,-1.8729084,-25.699682
cytoxan,42.413708,29.550413
imipinem,5.0455675,38.180943
cocain,15.9252615,-40.559456
9991,7.2239666,4.7864842
methamphetamine,19.150347,-41.53077
10/12.5,47.38832,5.2286143
doxazosin,52.989094,-24.732315
reduction-,-21.007278,6.3303695
toradol,8.166993,-5.0685453
vioxx,1.1108471,-4.1864004
0.1e,-40.184227,3.2096076
calmed,-35.957844,-26.057056
cyclophosphamide,42.23594,29.161993
seretion,-14.519834,3.5637794
simethicone,35.795082,-9.33872
nefedipine,4.8745,-17.496967
wct,-29.810658,15.470361
pu,-55.95368,-3.7723315
sigmoidocele,-25.181623,-17.596346
todate,-20.110746,1.2388625
puring,-6.825711,8.50216
simbastatin,-1.060456,-7.152753
monopril,27.846033,0.9907247
parnate,5.868822,-11.584777
hr,0.39806876,17.553715
praziquantel,16.177692,36.756218
norepinehrine,4.859233,-15.895122
10r,-44.01559,12.93702
40mg/d,23.42556,8.3681
ext,-43.91719,11.824414
calcitonin,4.6161036,-35.875053
ethambutol,10.37137,51.188393
azithromycin,8.280952,49.419952
neoral,28.303736,18.087486
non-conjugate,-26.022026,1.0141548
2x/week,13.57718,7.4112225
non-hodgkin,-6.876904,21.515518
lact,-3.2806518,-14.845329
variconazole,7.427979,26.46622
fulvestrant,39.23825,14.157324
anxious/agitated,-4.9754863,-6.546889
venlaflaxine,21.140957,-17.728165
fsp,-37.526196,6.778518
lamotrigine,45.4948,-38.6448
intollerance,-4.633008,-8.457005
floroquinolone,5.5641975,32.262978
tf,-51.95496,10.935405
3cc,-4.211948,12.749916
amoxicilline,8.091732,44.184372
ne,-57.70905,-4.922453
subfalcine,-28.907478,-18.266031
pyrodoxine,14.448479,3.0402226
fosamprenavir/ritonavir,26.589779,39.61191
digibind,11.938213,-10.800384
pat,-37.29064,24.897621
sunburned,-35.373413,-24.474325
etomidate,29.781076,-37.523254
barbiturate,28.168476,-36.78676
w/suction,-15.602421,1.0522287
2.5/5.0,17.40136,6.0645275
film,-27.941362,1.7114537
ivermectin,16.164228,36.725708
pth,-56.26331,14.781441
fingerstick,-19.361622,-32.04044
ezetemibe,32.14218,-2.6040068
allopurinol,35.24995,0.04813111
non-reversed,-25.590937,-12.770402
nitr,-12.190981,4.7300363
mdi,-32.320274,-2.463114
mupirocin,3.1937926,50.92897
-thiamine,-2.7047548,-14.01287
osa,-31.444551,28.50239
clearnace,-5.951646,-18.264494
albendazol,30.67757,15.708226
prostacyclin,17.846338,-31.93917
mg/kg/dose,50.991547,10.82231
supra-therapeutic,31.705908,-0.49037808
aminophylline,43.94251,-21.150654
fluocinonide,32.70827,10.528897
friday,-39.41664,-9.332247
trifluoperazine,44.197807,-27.026611
uti,-37.29133,-4.6223207
abilify,17.89804,-14.930608
prophylasix,-10.229124,-2.0211375
check,-34.412655,-4.482849
ortho,-24.953571,42.577564
ibutilide,40.60609,-20.765816
175mg/m2,22.79836,23.490496
normetanephrine,13.971413,-33.510803
levofloxain,4.822273,29.546413
clarithomycin,5.1955595,34.619884
silicone,6.396781,18.581354
gts,-16.562063,23.299585
fesoterodine,53.734707,-27.785963
snp,-41.972927,22.098562
mild/borderline,-17.90454,-2.226455
sah,-37.317238,12.235519
bz,-43.52786,19.34263
1mg/kg/day,50.56751,12.157895
cromolyn,54.921936,-6.2657075
darbepoeitin,0.15951005,4.5077806
superus,-22.293322,30.509277
transferin,-12.671132,-33.396427
angiontensin,9.001675,-15.822923
vx,-53.05735,9.862896
dm,-43.50579,4.886028
plaquenil,29.912685,16.064539
sedating,33.346367,-22.413973
daily-,19.694525,4.2650046
calcitriol-,-7.8389792,5.2672553
anearobic,-11.85279,-12.838299
kayexalate,22.935495,-6.267078
d/w,12.640808,7.177299
sulfamethizole,6.266047,48.775913
4iv,-16.367579,12.997459
nadolol,47.82209,-21.126926
chronic-,-9.9299345,20.931993
me-,-23.66982,9.077394
metropolol,35.747673,-4.893781
blanket,-9.362262,10.861541
folate,-4.353017,-43.46043
cefuroxine,8.440128,34.18882
22-30,-13.581913,34.789158
bethanechol,28.305561,-30.830957
supp,-40.62474,11.573233
paitent,-9.753813,5.0948067
2am,-39.90527,-6.594041
doxcycline,2.8173738,24.482061
sodium/,-0.8984276,-24.328468
drop,-19.62826,-11.414388
thal,-33.01737,11.014694
inlcude,-2.1231894,-1.5354626
pr,-51.11391,7.4122415
sepsis/infection,-23.991745,-21.30386
ketoacid,-7.6151724,-38.327682
doxirubicin,22.584543,22.759108
8440,19.06419,9.996578
mucositis,25.38129,20.204134
cannula-,-11.983974,-8.73604
carbamezapine,22.35405,-14.19637
presupper,5.6481414,0.52408653
overread,-20.886208,-15.273445
sinvastatin,14.607915,-5.240561
ph,-0.5090751,13.589513
ceftriazone,6.310014,44.364975
line,-19.754019,10.992891
cilastatin,6.604851,47.638554
cg,-43.266792,16.898872
zoloft,18.428083,-14.645825
fleece,-7.794039,11.489318
bso,-11.643355,-0.21018325
porphyrin,-28.566492,5.1542735
cytarabine,41.582626,28.76446
100mcg,21.41924,-1.8717755
erthromycin,4.2802596,35.545013
b/l,-27.083162,-18.639957
catcholamine,-17.70581,0.83694845
nitro,-24.976158,42.403145
flecainide,40.99452,-20.61029
rivastigmine,40.516636,-42.148
"s1,s2",-52.98846,13.740072
airway,-20.516806,-24.761816
norepinephine,13.008994,-29.173723
dx1,-48.305054,11.391806
a/c,-34.92538,20.660486
sper,-16.037569,1.5760417
dexamathasone,26.54952,9.478154
3x12,11.571469,5.0724306
sandimmune,27.921824,17.847334
desmopressin,38.769756,-8.142734
clozapin,22.376097,-15.792511
pyrimethamine,17.99043,40.692024
u,-54.699333,11.421591
levaquin,7.059781,28.383526
residronate,17.958546,1.1014457
dilt,-1.3620865,2.6840088
aldesleukin,30.03505,21.422436
gyn,-33.032795,-12.052335
indapamide,50.057526,-20.604094
-morphine,8.075651,-19.765099
pegfilgrastim,36.370987,18.677376
-removed,3.962375,-16.689135
candidium,-19.014597,29.971321
abatacept,44.732536,21.468882
propanol,4.2931104,14.003002
simulect,24.998875,17.788376
hydromorphone,33.943455,-37.027954
lyrica,17.77913,-9.871904
valcyclovir,12.502244,24.548735
cortisol,10.244489,-34.809204
osmolality-,3.7126498,-23.657839
ibw,-83.93603,-15.731365
furoate,53.36124,-4.109284
imepenum,-13.94737,-0.85141134
cipro,3.5351195,32.37574
pamidronate,41.43602,11.389697
insulin/,4.6939626,-31.497868
inotrope,-16.718985,-24.62151
glucose,2.1301398,-35.478138
6am,-40.805664,-6.8720093
oxymetazoline,30.881227,-32.664368
anticardiolipin,-16.044844,-32.06081
flap,-31.606161,-14.371223
tij,-55.48075,13.119082
labetolol,45.45752,-20.539017
2ln,-47.489246,10.9896755
signed,-38.680202,-17.485016
isotope,-15.296416,8.994754
50/500,53.24816,0.81843585
pcn,-31.744982,20.527712
onc,-31.56009,31.239231
tobra,6.112912,27.45601
1-2mg,10.125694,1.952672
amidarone,3.8544812,-6.9205184
sln,-37.22118,15.116958
agitation/anxiety,-29.319998,-29.61507
phenlyephrine,-3.8835423,-5.68725
propafenone,41.06249,-20.448847
depomedrol,13.850313,3.210223
phenothiazine,24.587496,-24.850288
reexamine,-32.966045,-6.49149
ascorbic,-2.7579956,-39.533737
140/70,-24.100887,-35.184864
nortryptiline,28.698326,-23.378538
cbg,-24.041864,4.430794
drugs/alcohol,15.13152,-42.595783
metaclopromide,15.598168,0.53490245
quanitity,-8.771059,-15.391502
h1n1,-12.883885,22.596054
hydroxychlorquine,-1.8062769,-0.7892605
tte,-24.636875,7.7105927
b-12,-14.349311,16.03815
lidoderm,-5.8818007,-4.900471
801,-15.51161,39.97399
tpt,-30.518911,5.6311045
b-agonist,-2.8697696,1.2488146
arginine,-11.3893385,-46.627407
musculo,-32.217667,-15.662172
pnm,-25.71872,-9.123151
fluor,-12.131382,17.02892
copper,-10.431801,-27.215353
0.14,-8.044231,25.770681
5hr,-1.4478147,17.056414
date/time,-39.430225,-10.025617
-spine,-28.515856,-14.323062
bivalrudin,-10.07234,-11.198269
vancomysin,6.1217284,32.248768
pco2,-21.701576,-34.692413
-nifedipine,7.96016,-19.493256
arthralgias/arthritis,-29.328053,-24.653276
ntm,-36.54291,11.996494
oxacarbazepine,20.821753,-13.85489
tham,11.298997,-12.967666
meclizine,36.246704,-31.064375
/high,-10.766107,-40.59955
clofarabine,38.311928,27.455503
tessalon,22.120152,-9.210098
meninigitis,-6.2859287,31.202654
fo,-8.772326,6.38701
ob-gyn,-40.70946,-18.35769
aa,-25.866428,16.209864
trizivir,25.618622,37.751503
tolerate,1.3416095,9.048365
hypercapneic,-31.786978,-28.796478
vitamine,-4.16719,-45.68961
codeine,34.48032,-36.593235
simvaststin,2.4799426,-3.559011
pures,-52.30069,-3.17522
metanephrine,13.966247,-33.52334
promethazine,36.010414,-31.111502
daughter-in-law,-46.254055,-16.716333
pureed,5.1291685,-50.171417
pentamidin,8.628855,25.394909
clonazepam,38.03669,-34.45472
anerobe,-1.6078985,33.97956
tetracycline,4.259646,47.665783
thorazine,24.799532,-15.41657
laa,-23.679134,0.7426778
stu,-50.064236,1.406685
pipercillin/tazobactam,7.17579,38.166042
epi,-31.996286,-0.60394806
q8,48.244987,12.46693
neosporin,10.293841,17.58767
opoid,15.132759,-25.560648
dopmaine,9.850318,-23.879444
opd,-37.131695,29.288033
cap-,-27.30639,23.172626
norepinephrine,12.750103,-31.359392
130/140,-22.918522,6.729859
400/10,52.97494,2.3239257
equiv,-13.25429,-23.862005
ticlid,10.745887,-5.8882895
7am,-40.876205,-6.9061728
propaphenone,11.045661,-11.418014
tam,-52.364548,-1.2905369
oxycodone/acetaminophen,33.95149,-10.699075
soln,1.7244853,12.032471
fluvastatin,43.094566,-0.94332314
albumin/,-13.566549,-36.368282
t70,-39.027565,3.1593988
predisone,30.55139,21.560568
lac,-36.60302,34.76755
depot,13.908811,-10.635869
11760,4.9235163,28.357813
amoxicilin,6.8489566,39.71574
32-mm,-28.378572,-12.151481
1/2l,-46.981476,11.875761
baclofen,32.027966,-33.295063
ffp,-36.42717,3.5038705
gbw,16.067678,9.012254
hypotension,-23.688242,-26.029716
cephelexin,5.3234777,33.50428
pasireotide,38.52568,-24.395151
rosiglitazone,42.811893,-2.9877229
tylenol,28.542736,-11.532962
typical,-22.741882,2.9113379
despiramine,20.977524,-23.361507
imipenem/cilastatin,6.0773177,56.09416
bourbon,3.1931798,-48.781124
vanco,8.013139,36.79461
ro,-48.8756,7.774108
nb,-49.111973,10.3363285
antiretroviral,28.720404,36.89051
neck/chest,-27.286198,-18.321512
tigecycline,3.260751,52.47867
tpr,-40.180668,29.401352
diflorasone,13.27797,20.779055
250mcg,10.5667,1.264342
~year,-13.735173,-1.5033169
zarontin,-4.044277,-10.701212
cryoglobulin,-16.051071,-32.404194
macrodantin,8.667638,1.8158264
2,-10.894534,38.178413
sulfamylon,8.924751,20.521067
steroids-,-10.938177,-1.3952622
ami,-39.11921,26.03096
neostigmine/glycopyrrolate,11.934579,-4.9966717
sensitivite,-10.732191,2.3963215
spirolactone,23.802685,-25.682507
norcuron,18.04703,-4.2524076
amantidine,25.961609,-24.480497
contrated,-18.625463,-2.8916929
loc,-50.153767,4.282733
ppi-,-33.549816,9.634403
atx,-24.764523,22.116732
admistration,27.752224,2.8731744
m-6,-31.153362,11.207056
isoniazid,10.241755,51.08682
pazopanib,35.754818,33.431072
flurandrenolide,6.9347587,21.902266
truvada,24.17765,38.39329
formaldehyde,4.155001,14.840744
rohypnol,25.23847,-17.648077
24h-,-4.9422603,1.7991272
comparied,-8.069272,3.0667453
3226,18.615526,-26.581604
antihistamin,23.501333,-9.841142
sulfacetamide,11.9502945,18.234428
ritalin,25.469889,-15.740891
meperedine,14.618903,-2.3183672
cex1,-18.970901,3.349041
atrovastatin,33.563362,-3.2866707
y/o,-36.94152,-0.03143402
ccm,-39.745853,23.637308
bupivacaine,25.857325,-37.169006
leu,-46.59512,31.688404
nec,-23.709412,32.728863
aced,-7.31116,-15.620224
lasix,39.984207,-13.868893
vgb,-37.26569,31.588308
mg-1.5,11.950022,2.0600073
hyoscine,33.391987,-31.450556
amiodorone,2.7866197,-6.5491123
aldosterone,11.142527,-33.579433
ribavarin,26.713434,31.832756
quinupristin/dalfopristin,3.1541362,52.59352
liquor,3.4461172,-50.11088
dronedarone,40.143806,-19.999298
sertraline,42.479027,-35.8833
carbemazepine,21.244284,-15.094212
tcurrent,-23.24334,-1.1648124
mexiletine,41.679115,-20.30218
thryoxine,6.6230435,-34.28137
loperamide,35.620796,-26.71351
6l,-29.304564,8.71117
uteral,-19.696669,-9.302277
perifosine,35.706287,28.76515
mn,-45.22489,7.104527
hip,-30.24693,-12.267827
flucanazole,1.9048957,30.782598
albuterol/ipratropium,27.933256,-6.726277
150/30,22.802454,6.232506
lexapro,-13.035945,-2.5926855
dopamine/norepinephrine,13.758023,-28.587986
bupivocaine,19.779287,-4.16768
neo,-34.351723,36.145332
therpy,17.803032,21.4643
read,-34.475666,-4.3702507
detemir,46.54587,-4.588577
carbamezepine,21.906723,-14.181351
polysporin,7.659692,21.173485
illicit,18.0527,-43.30851
cholestipol,1.684843,-11.384214
provera,37.596775,8.800863
primaxin,-12.708471,-0.85022765
v,-42.883945,2.7798634
voltaren,44.672695,-10.148311
acyclovir,20.911066,34.884533
thin,-27.969378,1.6451826
verap,-1.4463878,2.5987241
bup,6.839572,8.386075
doxorubicin/cisplatin,28.133406,25.698908
maintaine,-17.807518,-3.1491938
amyloid,-10.956277,-17.58818
mine,-35.745323,-13.535618
glc,-44.58078,-4.690345
ceftriaxon,6.886793,45.952335
wbi,-44.807617,7.3498487
anuerysm,-26.061928,-18.197657
malignancy-,-19.504425,14.303625
polymyxin,11.736209,45.91633
capoten,39.454453,-13.613183
c-pap,-21.364477,0.38626656
prodrom,-25.038088,-27.045721
trace,-14.750112,6.085116
constipation/diarrhea,-27.800013,-26.472557
mmd,-35.526672,8.975095
beer,3.7171812,-49.617176
pulsed-dose,29.278,20.694862
folfox,32.58015,28.801773
amlodipine,50.959373,-20.423199
oxgyen,-10.252796,-21.725191
haldol,25.913994,-17.56954
lidocaine/epinephrine,20.087942,-3.8007238
cefpodoxime,8.427565,53.450333
160/80,45.337074,7.936475
shx,-26.343576,18.066118
mg2,16.321026,9.954204
ibu,15.401398,-10.437017
4hr,-1.3904982,17.291883
hsv,-23.770758,20.566519
urea,-12.031552,-35.46349
hiccough,-28.89835,-26.749557
oligoclonal,-11.549707,14.067509
quadriple,6.2632623,24.35024
wound-,-25.953632,21.935522
mca,-24.365398,10.909263
bupivicane,4.9517174,-2.7970495
-cp,-38.655342,11.09421
q48h,47.640507,11.358931
converstion,-24.852951,13.648617
hd,-48.458454,18.625277
sinemet,27.674353,-13.602412
polyurea,-4.7894406,-20.064253
norepinephrin,12.993895,-29.357466
avr,-39.23478,28.345772
saquinavir,28.995035,43.157173
scrub,9.5420065,21.947836
tto,-12.622004,3.587074
tcp,-41.454082,30.798534
9795,13.920251,-6.490165
fluox,18.374437,-17.791773
diflucan,10.750905,39.886433
-pm,-26.019205,9.282768
uptitrate,28.472155,-3.3566012
calcitrol,30.77902,3.621032
hydrocodone,34.357513,-36.95793
chil,-42.07244,9.394108
salmeterol/fluticasone,54.210217,-1.9994415
overdosed,22.08981,-11.120939
asacol,9.786891,-7.645504
sulfonylurea,42.708683,-5.1702332
eb,-49.623013,6.301877
7056,19.864477,-1.6480838
chf-,-18.419416,22.874619
sp-,-29.734177,3.8652627
mg/kg/hr,30.714653,-43.64079
400/12,21.82288,4.2740626
cef,15.886654,23.867926
terazosin,53.07135,-25.017204
furosemide,44.655537,-17.020962
gtt,-48.342014,26.796764
z-line,-41.800537,15.058121
access-,-33.695984,-9.9715605
heparin-,0.936558,-17.623962
ampicillin/,5.292921,37.67232
copaxone,21.667301,14.946726
nu,-54.568806,10.517428
calcuim,-7.435918,-29.667103
enalapril,52.033745,-20.428232
admission,-38.146336,-21.051369
zolmitriptan,47.95028,-31.512167
amphoterocin,-7.1740513,0.7389278
hmo,-26.471756,32.76753
dcc,-28.955505,23.350521
corgard,34.97162,-16.265223
macro-creatine,-22.479923,-6.5560527
fexofenadine,53.05874,-7.2272253
gaviscon,-4.746328,-9.4458885
m/p,-34.1947,3.897068
seroquel,29.270216,-22.106897
chf,-14.0574875,-13.063021
pmr,-34.793613,30.717213
fluorescein,-9.973762,17.008898
atorvastain,10.553132,-8.840124
cytotec,-7.442629,-10.697579
n/v,-27.306492,-2.9243357
mildly-,-16.174767,5.2500644
listerine,8.235218,17.894478
800mg/day,41.1801,7.213301
i/o,-35.769367,-1.9059544
morphine/oxycodone,20.478638,5.6380453
iv/po,5.594468,30.457155
gu,-51.757847,2.5901296
methanol,4.3848825,14.362857
redness/pain,-15.900011,-3.5839863
0.5,-6.334942,26.109846
phosphate,-2.9767506,-27.588985
32/,0.4364313,32.335693
loxitane,17.692049,-13.468933
nitroglycerine,43.45026,-22.81124
argatroban,37.624405,1.7540462
electrolyte,-0.2535718,-24.54598
catechol,-25.39413,41.416424
c5,-52.964123,19.471163
mg/600,19.527756,6.873909
