term,x,y
thrombolysed,-4.690558,-18.658358
holocord,15.478551,-44.848606
mvc,-32.395065,-11.069548
dehiscense,24.066488,-11.83705
mastectomy,15.99587,-39.90139
rightside,10.05988,-18.685099
hunched,3.8763552,44.92635
abnormality/injury,-21.839983,-4.5922866
mal,-15.956979,42.93752
psychotic,-20.333405,36.851917
hemoptysis,28.428106,35.469963
infection/,-27.212826,19.461643
herniated,46.3637,-0.21475706
tachybrady,-12.713485,7.346709
panbronchiolitis,32.480072,22.23661
excoriated,20.220352,38.839226
myleopathy,-21.261759,-4.551013
tue,-41.06061,-3.3451772
ibd,-35.74952,-5.986819
short-gut,12.009302,18.38647
temporomandibular,64.07464,-14.484824
hemorrhage-related,24.560398,-1.0154624
encephalpathy,-16.423761,2.6097178
rheumatic,15.439225,10.089554
colorectal,-3.046401,-47.5139
pseudo-pseudohypoparathyroidism,16.192585,17.635107
spondylotic,51.498215,5.020047
pji,-44.304348,-14.963167
trigonum,58.25353,-25.287172
recurrent/chronic,5.230181,31.674305
anxiety,-22.396349,36.828182
tg,-52.25522,-9.167694
possibliity,-21.278082,-10.161832
pacemaker-type,-24.635145,-6.378981
peritonitic,3.9274468,16.161594
diverticulitis,34.887745,4.099433
enteropathy,24.63518,25.735512
retching,8.870115,49.183285
hemothorax,43.314575,8.8351
osteomylitis,26.747063,10.532891
encephalopathy,-11.904815,41.130154
pseudo-obstruction,46.03609,25.42261
tympany,30.266973,-5.4623346
microaneurysm,12.945368,-15.0886965
cephalhematoma,21.986174,-2.0276475
pancretitis,-2.6688285,7.3746395
angiolipoma,10.872279,-50.00686
trauma,-0.60495716,-13.049253
ous,-10.133293,-20.026335
arm,-31.174242,-13.485354
dementia,-13.609964,35.267036
chorioamnionitis,9.923684,24.335321
ocd,-50.883274,4.862494
dm,-36.59898,-15.609945
usualy,-7.199706,-0.18617655
comorbidity,-24.105272,34.118504
9866,-44.828915,12.19972
tibiofibular,63.51555,-16.393702
iliolumbar,20.82471,-18.258648
menigioma,4.50158,-41.310112
chordoma,7.281949,-50.689564
malnutrition,-0.2243808,13.784116
3523,-45.013813,12.699158
pancreatitis-related,32.51697,4.094575
pid,-41.065277,-13.639818
h.,-41.71281,7.8580165
obstipation,11.316234,48.03573
mottle,-30.14577,21.850967
aucte,-9.060353,2.856651
rop,-54.139328,5.9257035
hydroureter,27.894867,-21.704758
hypercapnic/hypoxic,-22.734026,-6.157657
excoriation,19.361967,37.91222
chemotherapy-induced,5.3254333,26.556742
performation,32.01428,-11.3492
hyperand,-20.269266,2.4213417
permenant,-20.178793,-8.346883
8:8,-43.219025,10.454849
holoprocencephaly,-18.807604,-6.7349153
pfo,-46.048428,11.689313
leiomysarcoma,5.4069033,-38.151047
venospasm,-2.8600757,0.5793702
silver,-28.199991,-14.913255
fissuring,18.482254,36.947468
cuspid,-17.492212,-47.8296
nause,-11.23817,17.563902
dissecting-type,10.259648,-14.520503
gout,52.749252,-2.0437288
droop,11.633174,40.523273
scoliotic,53.110527,-19.738083
tracheal-esophageal,29.405138,-12.306179
marfan,13.376661,18.74043
post-aneurysm,-20.256914,-3.0442417
endocariditis,-12.960036,-0.025951281
w.,-35.387833,-16.065382
confusional,-12.409803,39.868286
stridor,2.9457242,48.541702
t7,-38.775322,-19.353289
cholecystitis/cholangitis,-9.065067,-4.5412154
schizophrenic,-18.60968,35.23068
gastroesophageal,40.057343,-2.3967447
hyperenhancement,8.559565,-33.982567
hiccupping,-0.819797,38.928463
tge,-16.901136,-6.825901
to,-29.992916,-3.9965234
zenker,-0.42527607,-4.5758204
infection,-29.355211,17.370474
vasculitis-related,20.271769,15.7084055
chorio,3.53326,-38.85573
perineum,25.56437,-26.474485
tube-fed,-26.189077,28.754644
cementoplasty,44.982346,-19.436293
liposarcoma,8.101515,-49.19146
stoma,28.39366,-15.016488
collitis,0.5460968,6.285385
21981,-43.398235,10.04631
hernia/bulge,-1.8593047,-5.248192
infectious-inflammatory,9.843391,10.663305
fit,-32.45611,-8.459022
multilobar,16.95475,2.1896174
sr,-45.409267,-12.497134
prounced,-20.475256,1.1906257
radiolucency,13.715402,-35.79731
fibrosi,-24.575068,-21.23739
chd,-55.560814,-5.06812
vaginitis,25.719042,15.295283
osteochondritis,59.73937,-8.258581
froma,-12.024196,-2.492421
sbr,-50.09152,-3.7455282
urgency,6.9111195,-2.723902
retinitis,20.697472,26.344446
vertigo,0.09716798,43.02778
hospital-acquired,-38.553566,25.749002
bor,-48.21805,7.266056
tdp,-23.065943,5.234507
autosomal,14.6534815,21.59805
fungemic,-25.316996,17.120754
lumpy,-7.4778247,-30.272083
anurysm,9.120775,-14.73641
cerebritis,36.394573,16.224648
pneumothorax,42.714073,8.674837
ib,-45.81236,-13.443961
fascitis,29.278465,17.743715
scotoma,-3.294335,-26.575096
exsanguinating,25.79473,-0.34527674
postintubation,17.482197,-8.947422
hnc,-10.891085,-4.5390253
intra-thoracic,25.321674,-4.8051558
pseudocoarctation,16.985031,-19.589132
pco,-53.236736,5.2332373
polyradiculitis,43.158028,19.418018
bleeding/pain,2.2503896,-5.6691427
lyphoma,-10.816948,-35.672955
broncholith,29.833286,-9.715918
lymphadenitis,38.60651,27.043243
absces,24.143932,-9.588666
encepalopathy,-7.0300527,11.3459635
trans-fistula,-0.88918114,-5.518435
hepatospleenomegaly,22.163826,31.119745
pneumothrax,19.560066,-4.9624896
corneal,-1.0251604,-28.697742
microadenoma,-19.589254,-39.834488
pericardectomy,21.126724,-6.5250072
nuck,-4.689222,-4.926303
portal/mesenteric,16.684631,-13.01634
ependymoma,5.627111,-52.65515
ataxia-,-19.687849,4.654197
schwanoma,5.38743,-41.74198
microperforation,25.612158,-9.543804
gastritis,37.34481,-1.207548
granuloma,28.30485,6.7152042
pie,-31.563868,-19.972656
14580,-46.008347,17.146189
pbd,-34.14286,-4.2282877
hematuric,10.138796,19.217508
cholangiohepatitis,20.142145,9.72808
dypsnea,1.8587221,38.00475
paresthesia,11.511709,42.03696
watery,14.078483,49.47068
sticking,-1.9510199,-7.6314063
dysplasia,3.4284294,-37.794376
tetrology,15.74985,-18.197481
fistulizing,22.039986,21.641312
torch,-26.142868,-15.956176
nonbloody,14.021047,49.423893
metal-induced,-18.481037,5.8833413
allergy-,-28.044952,-1.944735
d.l.,-33.88451,-9.993019
disease/lymphoma,-11.930385,-33.887943
medication-induced,-15.993475,35.24084
tophi,53.071316,-2.8512
nonunion,58.42504,-20.341425
tach,-39.69315,-6.278488
pox,-30.070843,21.842134
atonic,-15.1006565,42.561504
delt,-5.6975484,-2.7249548
thrush,20.15702,32.937416
contusion/hematoma,2.982327,-10.478019
cecitis,-37.040016,18.717691
ue,-44.973537,-11.115412
carcinoid,4.7729445,-44.435234
apendicitis,31.614063,12.2886505
pacreatitis,6.3443556,7.8743024
hypoproteinemic,2.931575,16.987913
opacification,2.4853966,-27.76273
stratify,-10.539825,-4.644639
non-capsulated,-41.389225,16.658476
enema,26.893759,-37.116642
brown/yellow,-30.526237,2.1291707
athero-emboli,-25.255816,-7.6164975
whic,-17.616247,3.872164
mdr,-49.342094,6.17785
postoperative/post-traumatic,-16.083067,-0.5436299
post-biliary,24.761072,-16.225231
calcaneal,60.66219,-19.296501
costochondritis,26.980354,10.772521
felty,4.702755,-31.677135
nhl,-11.500998,-36.93922
mdi,-21.971952,-8.264699
gib,-50.712967,1.0343531
gliobastoma,-6.007264,-40.812473
iud,-25.942368,0.71942246
burping,2.91614,40.59467
oligoastrocytoma,4.4043055,-53.837917
postraumatic,18.796083,-0.14029793
arthritis,55.05785,-0.8500175
pat,-48.063457,0.32038042
neoplasm,3.0718913,-43.927597
35030,-44.159744,8.895134
plagiocephaly,40.077114,-34.467632
ileo-colic,31.579775,-14.846783
magnum,31.708048,-36.69629
pursed,12.0559025,4.137616
sarcoid,26.182898,18.31269
antiphospholipid,-34.294197,-37.20876
anti-phospholipid,-34.29331,-37.207203
non-resolving,34.608757,23.698715
thromb,11.582037,-12.721414
cardiopathy,3.3751059,13.116689
abcess,38.3991,7.51941
angioedema,14.586644,27.47459
leimyosarcoma,8.158047,-43.97596
unilaterality,7.218373,32.363125
t,-40.290024,-14.767536
hypoadrenal,-22.24419,-34.392788
plasmocytoma,13.717642,-53.983368
bilioenteric,30.652472,-16.788296
lumphoma,-9.567202,-36.030273
inflammtory,-6.991741,3.9121141
previously-operated,-15.658312,-4.974881
post-angioplasty,6.107565,-13.734138
cholangitis/cholecystitis,-8.189172,0.32300758
non-perfusing,-16.037426,23.599295
concussion,-0.03189857,-13.225
infection-,-26.26981,19.342297
obstructing,29.39008,-19.360394
t-th,-46.018047,-16.930151
sweling,-21.668211,-5.7885933
malformation,37.879192,-29.139872
grenade,11.752077,-5.1507697
hepato-,5.3414345,15.185568
ht,-42.931442,-13.631165
c3,-53.731514,-14.059575
tha,-21.469532,-10.271943
entero-colitis,23.728306,15.061493
eldery,-22.715649,23.41742
penumonitis,9.234426,5.7738194
parkinson,-11.3952875,33.502464
ce,-59.702103,19.735613
hyperdensity,10.497679,-33.84388
gallstone-,-21.527586,-2.867384
pseudopseudohypoparathyroidism,16.431608,17.843197
permcath,-5.3178973,-6.945993
funiculitis,23.56698,13.361322
phlegm,4.998268,50.364067
duroplasty,8.120044,-16.09149
somnolence,7.817899,48.00903
de-conditioning,1.6210462,31.705914
tachycarida,-16.181149,23.324339
followthrough,-0.69785094,-2.3668804
retinoblastoma,-8.7038,-44.380386
post-biopsy,15.786691,-6.5954814
infectin,-34.474617,15.2055
torcula,21.751205,-32.017666
otitis,38.670547,22.169094
hypopharyngeal,-4.2035246,-54.32633
spiculation,9.397158,-29.135439
dyskinesia,-12.287197,36.547356
uvular,23.430899,4.984658
cm,-34.982616,-31.219141
labored,0.57939994,45.13308
tenosynovitis,58.160408,-5.496578
microcephaly,40.219116,-32.879856
malalignment,59.58119,-14.837247
diahrrea,-24.274904,3.6683211
disk-related,7.841325,15.153066
gad,-53.35541,-7.5394316
rhomboencephalitis,-25.486645,21.219599
angiodema,14.474248,27.824503
tma,-41.641994,-10.899617
effusion/empyema,8.759563,3.399854
lga,-44.143417,9.996137
over-hydration,-9.306567,12.954176
lymphoadenopathy,25.631351,30.817213
aorto-right,18.10692,-18.871511
cellulitis,39.215267,14.106957
leukemia/lymphoma,-13.12244,-35.454826
fatique,0.2649759,35.24805
poem,-37.50126,1.3185005
additionaly,-17.851727,-10.960922
grain,-30.703617,8.529943
