term,x,y
pain/bloating,32.970867,-4.5396757
brain,-9.503578,-19.866766
carcinoid,-5.840907,44.264305
purulent,24.604532,23.384583
sbo,-48.168,4.657231
epiglottitis,30.681223,28.471237
subluxation,-10.55156,26.550087
shoulder/neck,39.74676,-7.622929
myxoma,0.88124573,50.294624
w/,-45.40937,-13.350063
confusion/disorientation,28.441212,-5.9844327
tu,-51.687332,-15.405865
laryngitis,32.262253,27.039679
nodular,3.3663692,45.821056
cmv,-43.414516,3.7722123
hostility,4.4442325,-47.76864
emphysema,26.202253,8.141681
gallstone,4.7096887,8.264214
thoraco-lumbar,-14.281153,29.345863
pain/,38.928032,-4.007874
lm,-40.66982,-22.619392
initialy,-11.525957,7.3639007
mal,22.014544,-36.73364
inappropiate,-9.71006,-6.922004
xxx,-46.78161,-12.720686
cor,21.487484,-17.600254
panhypopituitarism,4.9428787,37.99657
non-bloody,48.622643,3.4179003
pain/no,0.90760034,-7.14206
infection-,-26.32957,15.557069
dah,-30.823126,-13.613444
cholecystitis,24.045696,35.80478
dysmotility,25.628864,44.884075
pfp,-38.40178,-1.6633598
ob,-40.601913,-7.669355
constipation-,-0.25777978,-9.473099
den,-53.96931,-10.626765
aspectic,-12.721958,-1.6754524
ulceration,26.170893,47.546036
subacutely,10.796724,-1.8734818
vasculitis,17.286503,31.928673
abortion,-20.402407,-45.381485
hypoactive,0.28024283,-35.57503
com,-52.51335,-14.468061
dm-1,-31.279243,-16.873905
hyperchloremic,15.536054,-9.272198
klebsiella,-40.736324,16.524715
bronchofistula,-9.15623,1.4876579
thromboembolism,8.989756,-27.703825
tumor-like,2.887826,46.034107
ll,-34.358772,-8.636113
akinetic,16.587374,-19.731846
excruciating,47.270847,-7.664324
bpf,-41.514793,-4.72081
vasopasm,9.793409,-20.897238
nsclc,-18.058836,-25.35391
carcinosarcoma,-5.695853,47.44346
hemodynamicaly,-6.998439,-14.269433
lye,-7.3774843,16.782171
pylori,-28.703438,31.734444
meningitis/ventriculitis,-9.431134,14.212559
3523,-39.45529,7.7309027
hepatoma,-24.195099,-25.125051
hip/back,-18.509233,-0.92208517
ac,-33.182087,1.16984
enteropathy,24.031998,42.109207
car,-18.862495,9.1942835
stomachache,49.0861,-3.7629015
end-stage,12.520731,-14.798459
tumor,-22.220503,-23.471395
scaly,43.06481,14.782861
spontan,-13.315251,2.0431406
retching,53.2255,-4.6744275
cobblestoning,35.20601,15.237917
tachypnea,48.880417,-14.131718
trauma,20.739107,-1.5778762
malabsorbtion,8.924951,3.8130322
osf,-25.893694,-6.819225
haemopneumothorax,18.78478,20.913807
gbm,-24.481073,-14.948197
menigitis,-10.178191,16.357563
toxic/metabolic,10.664319,-2.940296
enema,7.0238047,9.916792
devoloped,-9.166903,-1.4946129
presyncope/syncope,28.615763,-5.420275
meningeoma,-1.1493129,43.940304
laryngospasm,45.182396,-14.276874
lucency,-2.486352,27.639929
occasionaly,-10.838358,11.496813
poliomyelitis,-11.036307,17.279636
thyromegaly,28.405615,16.746237
gtc,-58.63616,-3.8029006
her2-positive,-18.15796,-25.792757
thromboembolic,9.315325,-27.814404
hypercarbic,23.501032,-16.472694
cdi,-48.550373,2.6087766
atherosclerotic,-8.893862,-40.83991
anxious-,-18.123087,-11.872838
chill,-23.76269,11.148415
polypectomy,6.6585865,11.940021
acute-onset,27.837114,2.0676901
tachypnoea,48.91476,-14.147855
clubfoot,-4.9551926,16.391497
cyst,18.03253,25.42907
uroseptic,3.5294447,-0.3839222
stones/sludge,-15.335935,-2.3630574
cornea,-6.9973598,34.468925
hamartoma,-1.5295197,49.47084
hypovolumic,18.495749,-17.498943
/7/,-18.442444,-2.95577
up,-22.909027,-12.794853
hepato-,5.067923,5.6758924
pvc,-50.781,3.0591218
sigmoiditis,5.6373277,27.556652
hyperventilating,24.29196,-14.744702
febrility,32.263153,4.0109673
antiphospholipid,-8.391751,-36.544273
community-acquired,-39.69361,23.013496
influenze,-30.447842,18.621662
nqr,-49.745968,5.4986205
ataxia,38.752644,-19.600967
cwa,-32.239166,-4.1144733
steatohepatitis,-13.821961,-31.02047
dic,-36.01798,-0.68804175
3;5,-35.963223,-0.9831893
pneumonia-,-11.71651,3.605247
neckpain,-17.14431,-9.57362
recrudescence,-25.63311,21.383284
non-oliguric,13.66474,-12.305538
tg,-39.431576,-7.199935
hyperinflation,26.201092,5.7606997
a-fib,-4.3485603,-18.220108
excoriation,42.12454,10.886551
de-recruit,-20.538918,-4.488259
thromboplebitis,-11.51045,-5.4182806
presyncopal,30.10529,-20.95241
phobic,5.3314714,-46.93292
bacteremia/endocarditis,-9.764842,4.348273
ileitis,21.83298,42.64204
cocaine-induced,0.445421,-20.264214
bowel/rectum,-18.694176,-4.843374
wegener,17.252375,33.588882
hepatomegaly,24.884268,14.974693
falciparum,-27.184196,3.002112
self-limited,12.693277,4.413811
hypothyroid,-4.87607,-23.090542
sj,-45.935547,-21.56548
unremarkable,31.714182,9.0978985
anx,-41.88369,-10.915927
ventriculomegaly,3.7644517,-28.490047
witnessed,-2.1628528,-17.824749
posttransfusion,-14.229847,-36.50493
stomal,6.3539133,25.110142
education-,-1.1474928,-22.278585
sjogren,15.924521,34.82382
arthritis/osteomyelitis,-10.560748,2.8013556
lethargic,23.16012,-10.888854
uri,-47.99722,-3.1264253
ace,-49.866295,9.936805
cholagitis,-10.064489,-1.8776461
spasticity,36.88875,-18.147404
alcoholism,-0.8035733,-43.564507
tha,-14.746695,-8.55198
t98,-33.523785,-21.991817
ache,47.956688,-6.129733
transaminitis,39.484425,5.8330235
mhr,-33.662304,-1.0026472
asceptic,-2.8582666,9.27677
schistocyte,-12.025919,-16.586786
cryptosporidium,-26.063608,17.597683
hyperosmolar,11.636329,-9.042501
flu,-33.374382,19.691685
multilobar,27.241917,16.969809
delerium,10.1491,-35.96526
fluid/electrolyte,9.785497,-10.556143
consumptive,15.41859,-3.9160407
obtundation,37.765766,-23.47957
sigh,26.027966,-15.150295
tremoring,7.183099,-17.737848
hyperactive,-0.0359892,-35.726006
overdose,5.5268683,-9.394183
retardation,3.0866928,-29.672955
shellfish,-9.317941,6.902127
guilt,4.4445596,-49.436478
simusitis,-7.256016,4.5346503
movement/withdrawal,-3.7324722,-5.92268
cushingoid,28.857632,15.937248
ronchi,30.197058,3.835729
rcc,-18.155672,-24.76759
melaena,50.750355,1.5421382
hypodensity,-2.580267,27.958294
eczema,40.025707,27.12823
hayfever,38.917793,28.593218
re-dislocation,-8.893191,25.231632
meningioma,-2.991178,48.844296
hypertensive,-6.588934,-28.411053
wct,-37.718758,-4.743694
todate,-25.285295,-1.8535656
canulate,-0.86126727,14.080082
csg,-50.260418,8.058756
dysmenorrheal,37.231846,-9.603296
supra-pubic,4.411265,21.942677
tachypnoic,4.670277,-13.954888
grave,10.050023,10.316404
mp,-40.353447,-12.242387
aao,-44.419548,-7.4811845
hemorrhage/,2.74205,8.731717
selflimiting,12.262214,4.3103685
rebleed,17.458927,1.6994383
rosacea,41.642635,23.499289
psh,-49.547874,0.27243385
sleep-disordered,33.685196,-29.930777
vomiting,52.410084,-5.2968216
hcv,-29.137922,15.955736
dermitis,37.221264,20.385302
dui,-47.422363,-12.251386
non-hodgkin,-12.641579,46.490376
phychiatric,-15.026786,-10.643711
cholagiocarcinoma,-21.985252,-17.839214
impotence,6.9415827,-1.0480244
flue,-22.315598,7.3233047
hydrocele,15.3533125,25.316067
tf,-43.15757,-22.182644
side-only,-21.421669,-1.998749
duroplasty,3.8599398,19.355587
hydradenitis,19.41964,28.41002
macular-papular,37.72051,14.852094
e.d.,-32.7113,-12.852104
thump,19.989788,-25.371998
erythematic,36.179207,15.048511
subfalcine,3.2314095,18.733599
malrotation,8.702249,28.575163
pat,-44.694958,1.5023354
tremor-,-16.473555,-11.463826
cbd,-45.709274,-2.7508855
t.d,-23.771673,-8.885044
chilhood,-3.777945,-12.005712
ideation,2.8780816,-48.359608
tic,7.761741,-44.084827
buckle,-9.801051,32.532738
angio-edema,19.599348,8.674344
incisor,-19.207188,27.317122
head/cervical,-10.850696,1.4188261
immunodeficiency,-28.53888,23.559328
carcinoma,-22.52283,-29.093527
retching/vomiting,-0.17174578,-7.8578353
hypocoagulability,14.7064905,-1.7839109
cpap,0.4199826,-11.573195
delirium/confusion,-2.6253242,-8.184327
milk,-32.348198,-29.846474
nr,-28.953238,-24.44796
mdi,-31.88924,-6.6942267
fatigue/malaise,37.14361,-4.5056224
osa,-51.673515,-1.0802128
miscarriage,-20.344215,-45.624916
mvt,-31.466377,-12.116349
ach,-34.993576,-16.14086
dyscoordination,26.289177,-8.867651
fistula,10.200812,27.113613
tussive,5.9814057,-14.292475
qh,-44.714046,-17.575996
apneac,-20.007067,-6.5194125
encephalitis,-29.272333,23.39065
cancer,-20.476307,-28.612188
sarcoma,-9.3066,47.31243
hiccupping,32.042404,-11.011437
sepsis-related,9.406272,-13.847133
port-wine,42.827778,23.552847
uti,-26.950872,-6.7399087
lowgrade,0.30092615,41.488037
tortuousity,5.920469,19.31734
abilify,-9.174141,-12.460909
liposarcoma,-3.8324785,48.152332
atheroma,-8.87917,-40.814014
ototoxicity,-26.858658,-38.992844
flatulence,50.553535,-4.140445
prostatitis,26.656761,35.393963
neuropathy,20.29981,5.755329
swelling-related,-12.066273,-12.0736
rhonchi,29.853416,4.780776
anoxic,0.3287628,-16.276234
cvt,-43.57378,-0.79017824
relapsed,-17.650738,-22.92422
met,-5.2233,-8.983639
wheeze,38.292274,30.654045
encephalitis/meningitis,-13.256857,16.401648
chane,-27.133263,-13.269909
juandice,10.354317,1.5971394
crying,33.430286,-13.042666
sah,-44.263046,-8.884413
hyper/hypo,-27.970943,-19.244553
appearto,-23.01938,-1.1663014
discitis,23.192177,26.840164
onychodystrophy,39.782433,17.242018
diarrheal,53.22336,6.7452774
cardiotoxicity,-26.562336,-38.373558
hypertension/,-7.2988176,-10.292552
orthostatic,27.925589,-20.297287
dm,-31.88813,-17.672218
bibasilar,29.557915,5.0917497
hemo/pneumothorax,3.546104,15.177751
rumbling,39.023487,-1.637641
gonorrhea,-23.74968,23.77758
tbi,-27.107346,-9.952717
diarrhoea,51.882824,5.849725
meningitis,26.88513,29.359434
thryoidectomy,-18.381409,-4.119579
osteosarcoma,-22.846098,-24.85813
hemicraniectomy,12.529395,15.682174
roll-over,-22.690678,19.078108
colon,-19.464169,-30.08182
arousability,1.4840549,-46.68487
incontience,1.4287955,7.760932
scrunch,-22.531528,1.6209512
cellulitic,32.789696,16.968273
anaphylactic,20.402111,2.7622263
schizophrenic,5.9051075,-35.258823
embolism,7.413242,-26.49802
thrombi,7.350593,-25.219137
osteoarthritis,11.665923,44.34509
acut,8.455824,6.6863623
piv,-43.801956,-15.539506
angioma,-1.3307277,50.17367
bronchospastic,43.917866,-15.078807
lipodystropy,-12.678008,-8.153236
lip,-21.094036,36.536995
intertrigo,39.75037,18.730442
petechia,40.412754,12.440029
sepsis/infection,3.4544919,9.860593
breath,28.642632,-2.9992244
vomit,42.927105,-4.2496552
abdominal/back,-1.1156155,-5.5628905
administered,-23.83224,-9.519511
angine,-1.0985076,-11.315283
aha,-47.655945,-10.060569
nonbloody,48.71838,3.3883295
non-blanchable,38.238277,14.662906
mucositis,40.124813,6.102594
hemolytic,14.133065,1.7136469
urine/stool,-22.12826,-4.744147
toxicity,-26.364357,-37.159496
gangrene,13.935947,11.843363
chest/back,31.146557,-0.051895242
repl,-35.790646,-18.483713
hiccup,41.476295,-1.5882784
mediastinum,0.91515726,43.443417
dypnea,30.508804,-5.0669785
dengue,-29.155548,22.239914
ph,-32.496307,-11.322359
hypersensitivy,-0.37873617,1.1677716
hyperparthyroidism,5.39065,1.0213587
mw,-30.852434,-16.06363
lipodystrophy,17.629492,6.7262135
opacified,-4.0171294,31.449503
bursitis,11.233051,48.7401
movement,-17.941349,2.2496622
osteomyelitis/discitis,-0.77917236,16.039572
tachypneic,22.631393,-12.293118
multi-organ,10.298843,-14.215787
pilocytic,-3.9080765,52.31894
t2dm,-11.04676,-25.412413
cachexic,24.647339,-2.734808
murmur,19.322014,-26.769274
gram-negative,-42.916832,18.103083
hcc,-21.53531,-15.988926
airway,7.687723,-8.460204
bleeding/pain,0.13805531,9.182499
lymphadenopathy,27.855862,19.588213
mediastinitis,23.21028,24.400057
nausea,53.047234,-5.2763066
truama,-12.874853,-3.5788295
addison,17.051771,35.44636
appeared,-26.193663,-4.0465245
floppy,7.425311,17.03305
diarrhea,51.744385,5.8468285
chron,-51.38897,-10.928351
chest-pain,16.127367,-28.361328
dysequilibrium,33.474075,-20.877007
amputation,-9.735518,23.836031
unresolving,27.874414,23.676487
inferior/posterior,12.778142,-23.866693
gioblastoma,-19.044106,-19.408087
migraine-,0.3695379,-6.091286
tachypnea/dyspnea,-1.5753989,-7.9768333
brown/yellow,-21.943083,0.8850118
emhysema,-20.11574,-7.1071076
delirium,6.4935946,-42.419964
facial/neck,-3.0675344,6.676099
cam,-9.318107,20.963547
hypophonic,7.5989275,-31.450014
filthy,-16.770823,10.955261
febril,13.186387,1.5677087
posturing,37.057877,-15.359783
perianal,22.245562,30.535145
pemphigoid,41.442497,22.14804
candidium,-30.951859,7.509462
doa,-40.853813,-13.94852
line-associated,-40.485096,23.821793
varix,11.852652,28.112751
hyperparathyroidism,3.3536327,36.52571
hyperreactive,-0.22366124,0.2581433
vbg,-40.465076,-3.4864993
hemorhage,13.280391,17.818022
stenosi,-51.134148,-12.979864
iron-deficiency,15.184039,3.133776
hypopituitarism,5.069438,38.026897
desquamating,41.246742,15.967742
tachyarrhythmia,24.348045,-28.291355
glucose,-8.652532,-23.096594
mucocele,18.059757,25.479124
avm,-1.6166934,15.150123
nephrotic,14.849385,5.8944454
pimple,-18.382133,12.208933
immune-mediated,12.332526,6.381196
vulva,9.552396,33.92471
diarrhea/colitis,-25.554653,16.513521
cardiomyopathy,15.092794,-22.095512
agitation,-31.413614,12.89329
neoplasm,-5.7502217,46.06781
angina-,-6.649545,-15.06944
infract,11.350719,-24.447834
flat/depressed,-14.884811,3.282331
agitation/anxiety,11.350722,-32.075825
tlh,-52.964905,5.037377
parkinson,14.94682,-33.364475
fever-related,4.1718974,-2.3772473
md,-36.143894,-8.836802
defib,-2.9553552,-18.102407
obstructive/restrictive,7.5606728,-10.02548
blistering,38.730667,17.0976
bpd,-26.976719,-8.473455
lipoma,-1.0635588,48.042953
pain/headache,34.10027,-0.9520297
r/o,-8.078281,4.8530354
herniation,11.823953,22.95592
q-wave,12.895857,-24.002
distress/anxiety,-17.967068,-12.200781
bipolar,8.739432,-42.810375
sevre,-54.01994,-13.028318
panic,6.9534607,-45.251026
hypopharyngeal,0.65953004,30.483576
hoarse,39.500187,0.026554938
ard,-47.135593,1.7000111
bronchopulmonary,36.937782,27.296398
hemotoma,-8.503643,-20.017723
arrthymia,17.747097,-22.013643
discomfort/pain,38.8206,-3.3987422
cataract,-9.721416,35.60384
shock,2.9998097,-18.29707
flacid,23.37388,-5.999983
h1n1,-31.830511,18.591635
abces,-56.527405,-15.546496
tinnitis,27.71786,-11.287849
absces,2.8533678,13.4430485
choke,-18.48033,13.1261215
mod-,-36.05067,2.38649
pheochromocytoma,-1.5942004,39.74912
myolipoma,-0.48643795,47.350277
amnestic,8.811847,-33.721874
bronchospam,5.2834697,-12.172228
oi,-44.965534,-21.249384
boil,-21.784164,9.840976
hydroma,13.820263,20.305561
uveitis,31.448898,14.329313
ckf,-29.984686,-8.35752
hepatotoxicity,-27.173498,-37.909454
afo,-45.928223,0.94118065
neck/shoulder,40.409534,-7.8783445
gave,-25.18721,-18.3116
all,-20.3625,-11.634196
leukoencephalopathy,29.180567,9.540997
contractured,-11.000983,21.967852
renal/cardiac,-12.302394,-9.986
tessalon,-3.864048,-1.3233871
meninigitis,-10.357619,14.492067
strok,-18.073101,-9.720678
non-flu,-33.13094,19.035511
tachy-,20.457619,-24.254793
hypercapneic,21.876383,-17.046522
subdural,15.6711445,20.3862
hypomagnesemic,11.147828,-6.3283544
sting,-9.915198,9.096627
confusion/delirium,3.6014006,-5.406103
child-,4.5784273,-38.940556
/painful,-9.3342705,-4.208736
tic-like,10.150788,-39.724163
malnutrition,9.326273,3.1330068
ecchymosis,39.972534,10.714891
somnolence,53.083206,-6.7345395
apendectomy,-17.503368,-3.4134502
diabetic,-6.1258883,-27.606258
thrombophlebitic,11.452666,12.940263
nephropathy,-4.6107707,-29.537317
tingling,46.9389,-9.490237
bacteremia,27.792606,30.83387
pseudomonal,-39.528984,18.836529
apnea/,0.6792877,-12.683017
retinopathy,-4.898638,-29.249262
tall,-28.980597,6.454746
cpp,-32.55565,-14.735867
bleeder,8.342354,18.292595
post-ablation,18.873466,-23.423624
backache,45.933784,-6.6055727
tracheobronchitis,29.423605,30.166983
hypo/hypertension,-9.109954,-10.851374
groin,33.49116,38.878746
airleak,23.635544,5.1158485
non-pitting,39.746605,13.523333
dyslipid,-10.52367,-23.741547
re-rupture,17.774355,2.3651445
cyanotic,21.783861,-20.13773
hypersplenism,24.142235,13.962079
vulgari,-27.97013,8.099355
hypocalcemic,10.875984,-5.8958454
tam,-52.62193,-12.325401
panick,4.9798026,-40.423294
icteric,10.867183,0.7586341
ns,-28.515614,-11.250961
prev,-31.405901,-21.1199
snoring,34.839493,-29.364447
lac,-54.26997,6.149908
oca,-29.797394,8.934011
hypocarbic,22.549881,-14.935965
tarry,47.36293,4.6261954
resusciated,-3.8701496,-17.81404
dignosed,-4.5980377,3.9209466
12480,-30.644705,-0.7471721
neckache,35.740143,-4.429529
varicella,-30.737745,24.420843
paraganglioma,-2.355542,47.68001
hypotension,27.18319,-19.059622
microangiopathy,-4.314063,-29.843727
depressed,2.1981206,-34.14185
nonoliguric,13.634978,-12.2719965
neuromyelitis,15.384706,34.05754
a.p.,-7.542497,20.323366
aaa,-58.63668,-3.803862
caustic,-7.3759174,16.780909
barrett,1.8773166,28.840567
dyspnoea,49.552708,-11.028062
thoracic/lumbar,-6.964185,22.35901
mastitis,-23.52259,26.597855
hemangioblastoma,-3.0041244,49.55618
tantrum,9.339903,-39.758533
rap,-45.413757,-0.731008
flu-,-17.379265,0.8388576
malaborption,-10.066556,-5.6835413
erosion,-1.1284839,9.767892
bulla,32.089237,17.097496
non-bleeding,17.062464,13.698234
psychotic,8.501207,-44.97358
neuropenic,-10.492809,-3.4423227
acitivy,-14.226909,-7.066097
dm2,-39.610718,-5.539676
appetite,31.464441,-17.42674
encephalopatic,6.4348083,-16.507444
lung,-16.233095,-30.287565
pallor,31.933239,11.477588
dizziness/,-3.363795,-4.1052737
louse,-31.35859,5.0328703
dieulafoy,4.5917687,28.555794
perirenal,10.739228,18.078323
hypo-perfusion,10.275543,-21.634386
triopathy,-5.7018805,-26.730228
hypoperfusion,10.130564,-21.81897
hemodilution,14.937504,-6.0902853
eschar,37.61502,12.541444
unprovoked,23.64326,-39.875587
idioventricular,24.901335,-25.322697
blister,-6.4301963,11.2149105
hematuric,10.217937,6.13484
aberrancy,18.185165,-24.297184
hypetension,-7.2826757,-8.722058
erythemic,-6.8191032,9.451568
droop,43.791634,-11.680515
dm-type,-38.783554,-3.6291888
bigemini,21.150705,-25.087652
bronchitis,33.357227,27.688755
brochospasm,-0.94419646,-0.998031
keratitis,33.224255,20.970432
decubitis,-2.1728823,20.861605
vomitting,42.32317,-3.9452481
dermatomyositis,13.690919,32.708664
/non,-14.130537,-1.9523373
malignancy,-5.899149,45.994385
frothing,30.141945,-1.6016548
tonsilitis,27.760159,25.115961
diskitis,23.19068,26.871681
rd,-36.629456,-5.177316
arrest,0.5858524,-24.543825
heparin-induced,15.448378,-2.7521293
complainted,-4.4643006,-4.4137554
prerenal,14.8819895,-12.963321
abrasion,-19.538729,24.208515
nephrotoxicity,-26.998264,-38.450565
itchy,43.129982,9.66896
nut,-26.70469,12.020548
trench,-19.376778,5.914754
tach,-29.94166,-6.128721
t,-44.873318,-24.291714
peristomal,21.827003,29.651741
obesity,-9.09602,-28.002995
olt,-37.306145,-7.3231483
pain,43.088303,-8.172582
encrusted,3.908147,6.5609727
hepatocelluar,-4.45036,41.176697
chalazion,33.59031,17.75723
gist,-23.322842,2.4829617
nhl,-18.133131,-22.949127
t-wave,-3.2100646,-20.04345
pneumothorax,19.73168,20.86293
couth,-18.557535,4.503567
bradypnea,26.314606,-19.282146
hypo-osmolality,12.077047,-9.192702
28-mm,-7.7157774,24.995451
head/spine,-22.440866,-10.638947
anaplasma,-35.525578,12.257081
ulcerative,20.800243,42.624863
tract,2.113128,6.6083074
lexapro,-18.935488,-8.08221
hemangioma,-1.4259942,49.74475
hypercoaguable,16.07174,-0.7603289
tonsillectomy,2.7015026,23.66314
hepatotoxic,-28.281116,-37.968086
read,-25.744038,-18.136806
pox,-30.908594,19.552929
vasospam,9.23569,-20.097836
oozing,17.507847,15.358935
little/no,-15.160475,-16.966581
aid,-27.06403,-30.36153
poisoning,5.5887127,-8.990989
breast,-19.771992,-28.934883
myasthenic,15.231268,7.7726903
neuroma,-1.5753571,45.94232
tourette,8.743104,-37.027046
malignant,-6.275853,45.78111
splenomegaly,24.926998,14.434239
honk,19.29292,-26.236961
post-nasal,43.494503,1.7647691
nonfunctioning,-6.904234,42.61756
x48,-33.185276,-15.51246
gurgling,38.94592,-0.72812515
bronchiolitis,31.790457,29.895311
post-transfusion,-14.228827,-36.505817
hemangiopericytoma,-2.7128146,48.255108
pericardectomy,7.4923506,21.152403
taa,-58.631706,-3.7960432
heartblock,-4.2209473,-14.615837
trilafon,5.682008,-3.6309812
ascitis,22.645914,16.722174
pseudocyst,16.898462,23.980436
crohn,18.067415,37.695335
hu,-38.842552,-10.190089
constipation/diarrhea,32.52897,-2.056286
pbc,-27.967815,-6.805719
peri-splenic,1.3067493,18.611366
glomerulonephritis,12.535126,37.66309
wa,-46.949482,-14.538145
touch-,-0.88305074,-20.559202
corynebacterium,-38.56594,15.211033
hypercoagulable,16.03749,-0.78527886
nonunion,-8.880007,26.717329
pneumomediastinum,20.014425,21.472313
spasm,11.468962,-19.967941
aneursym,7.4986014,20.208632
wed,-14.571284,9.327297
sl,-37.80947,-7.749276
anderson,-33.03683,2.202304
self-catheter,-21.162077,-10.162993
endurance,-10.637136,-33.51112
bradypneic,4.93672,-14.529686
hsv,-39.74271,-2.5684812
pre-syncopal,31.106216,-12.688286
hiccough,41.235462,-1.6786004
ileu,-41.45783,-6.9282823
hypoandrogenism,8.147863,-0.34057543
n0,-44.446,-21.65049
gallinarum,-41.86258,15.6660185
euvolemic,13.522742,-8.239398
hd,-35.87081,-11.567404
lvl,-35.231247,-8.406201
excema,-2.9171758,-1.3756027
scopy,2.7275517,20.446001
hypersomnolence,35.063908,-29.736816
paranoid,8.83236,-45.899967
prostate,-19.73077,-28.94866
erythma,37.431976,15.395563
wave,-3.5443091,-20.284935
non-alcoholic,-13.955727,-30.983631
hyposmolality,2.919719,-14.848423
jejunitis,23.036253,41.934814
lmn,-41.407627,-13.973995
extemity,-19.708418,-2.3160205
groaning,32.819153,-12.259626
simplex,-29.506016,25.698938
acidotic,22.451803,-15.414324
impulsivity,3.6867144,-46.6661
normoactive,26.054075,-7.2582164
axilla,33.48471,38.7122
burning/pain,33.744938,1.7098211
polyneuropathy,20.117893,5.697513
megacolon,25.185743,40.717834
etiology,7.028766,2.0413716
eructation,51.581753,-3.4612305
crusting,42.19773,10.963174
citrobacter,-40.032574,15.570766
anastamotic,6.172568,23.602833
cytopenia,24.94038,13.329467
head/face,33.727047,-0.969788
dtr,-46.44321,-4.8157415
herpetic,33.494408,20.71559
mottle,-30.52472,9.885924
dm1,-39.61456,-5.489763
pneumo/hemothorax,2.7407365,15.786635
scad,-32.454464,5.7988644
failue,-11.947929,-4.255578
nausea/vomit,-2.8047552,-4.556356
pa,-41.290123,-19.848597
athritis,-6.5956173,-1.7126342
tramatic,0.11013644,11.4522705
noted-,-19.600512,-9.933448
seizure-like,20.718533,-39.38303
trival,-13.758336,-4.0876656
diuresi,-52.741467,-14.08666
bloodshot,35.514423,3.533037
schwanomma,-2.18993,42.938976
1000ml,-25.21809,5.0799723
humor,-7.475986,35.141724
sa,-56.307613,-16.269218
fascitis,30.227886,22.54837
pseudoanurysm,-1.5926325,13.239104
costochondritis,26.1424,25.111649
syncopy,19.503916,-19.490473
debility,30.916054,-8.025414
gaviscon,-13.576195,4.5732207
empysema,-4.6013865,-1.2007257
chf,-6.5278354,-17.8528
hypercalcemic,10.290382,-5.8319345
0735,-31.942701,-0.6995476
dangle,-8.888274,19.621447
arthritic,11.302602,44.364033
toxoplasma,-28.771172,18.009527
n/v,-20.735645,-7.4731383
anomaly,2.9723592,-26.762596
eyelid,-17.780823,36.6337
aura,44.076946,-18.406578
cwp,-52.66128,4.427776
hypoventilation,24.613222,-17.754475
polyp,4.3557825,30.706429
