term,x,y
low-normal,-2.1501434,2.2574496
bettter,0.06731492,4.6475444
stemi,1.9521947,2.230189
sildenafil,-2.1881552,-13.135953
ketamin,-7.307357,-14.096139
labetolol,-9.008427,-7.716984
@1,1.6430905,1.1786956
post-epinephrine,-1.1976342,-3.4072168
vp,12.681739,7.506102
chb,3.1194866,10.3144865
barium,2.6514852,-4.766757
atenolol,-10.516035,-7.3733716
de,11.571672,12.178495
desaturated,-1.6222669,13.931652
ntg,5.491493,5.064497
tricuspide,10.578897,10.832759
idarubicin,7.433564,-8.464239
desaturate,-1.6243308,13.931062
80/53,0.60931444,-3.979506
fha,2.8214178,11.034198
qp,6.9434037,6.968058
nitrate,-5.7171907,10.496344
valium,-6.6036634,-10.349026
dm,8.861001,7.040265
drip,-4.51434,-8.235327
blue,3.921045,3.5891716
ste,3.8145351,10.028134
perfromance,1.8654706,2.9550107
diazepam,-7.219856,-11.838637
furosemide,-8.899544,-6.6355076
gadolinium,-1.6400439,5.5803037
97/78,0.6241109,-2.7952185
chemo,5.127293,-5.024698
under-measured,0.48895848,1.8880901
premedication,-8.955621,-12.810551
dilaudid,-5.7151084,-8.776878
fla,3.6614118,10.569482
diltizem,0.9432476,-0.9563418
mid-dose,4.0950303,-9.658117
pattern1,4.5531225,7.2929916
amyloid,4.9059186,1.5017896
aneursym,-4.882657,6.7647576
periop,-4.9854517,0.73343056
apex,13.198363,4.240158
miminal,4.575977,2.293418
protamine,-4.7145457,-3.4722424
ac,8.429582,0.6060016
hypercholesterol,-2.3820975,-5.1248555
thin,-0.1695022,5.359894
atra,7.227342,3.0507696
etoh,2.2480304,5.5260053
lvef,-2.8832936,0.7462767
increaed,1.5614008,-2.2067823
mca,1.7953864,7.1023555
mcg/kg/min,-10.601396,-11.428755
etomidate,-8.654785,-13.591203
infusate,-1.8893093,0.22828682
morpine,0.0604097,-3.0013006
catecholamine,0.20551288,-8.722036
phenyephrine,-1.4623189,-5.3326907
byas,2.9467764,2.3387198
phenyleprine,-2.2190804,-6.306521
diltiazem,-9.741605,-7.470124
nitroglycerine,-10.010389,-9.394515
fac,9.799793,2.6855264
delerium,-3.735434,1.7494929
degreee,1.7553122,3.7370389
moderate-to-severely,-2.6668334,2.2047045
ps,8.360811,7.8761673
doxorubicin,8.115073,-8.057695
a-fib,-0.31149164,4.0954995
bioprosthetic,-5.1145897,7.0506377
cetacaine,0.96253747,0.04859617
lasix,-8.363406,-6.5502167
wiith,4.9097385,-0.2461366
boderline,-1.6040287,2.6645262
alcohol,8.713471,-3.1177104
chf-,4.6069183,3.1297212
post-ethanol,-1.4436946,-4.090511
air,-0.8739979,6.961244
nafcillin,3.3843818,-13.719784
non-hodgkin,6.744827,-4.3335805
taxol,8.934953,-8.371508
pulm,-2.6623387,3.6856606
hg,5.9025164,7.1418934
rsb,4.593074,9.106853
ativan,-5.8073206,-8.27453
imi,8.944527,7.1216908
antisialogogue,-6.289445,-6.9071875
normal/borderline,-1.0258187,2.5285785
om,9.192056,9.794408
mass/tumor,1.4030119,2.3556828
hypertensin,-2.9320562,-6.289517
x1.2,8.868309,4.9671507
bicarb,-1.303238,0.96008366
tng,4.183098,2.7646942
increse,2.9420762,-1.5667467
gemcitabine,-2.1540782,10.290203
pm/,1.307678,4.889472
effusion/tamponade,-3.589888,4.1083302
plax,3.2996001,2.9990041
oxygen,11.365097,-2.6944888
anthracycline-containing,8.678276,-5.751343
nipride,-2.003879,0.73401487
1cc,13.218045,-0.97963125
93/26,1.4118088,0.65457475
w/,7.725522,5.936764
u/min,0.88698775,1.722218
tropinin,-0.45650372,-0.35251662
ng,-11.011955,2.608807
160/40,-6.2420607,-2.4684038
ionotrope,0.9073388,0.91742873
pre-bone,6.394389,-1.6740452
hypercapneic,-4.311411,3.2989302
atropine,-6.116165,-12.174594
cva,3.1178653,7.1421423
haldol,-5.921511,-8.102347
continu,11.016809,11.455138
dobutamine,-11.674084,-9.190238
phenlyephrine,1.42831,-0.4261524
dysnea,-4.946612,3.1387079
integrelin,-3.385901,-3.2729192
pad,5.689223,-2.6448991
cardiomopathy,-1.2960323,3.3102293
benzocaine-containing,-3.058665,-1.5429881
ethanol,8.669819,-1.481471
pseudoephedrine,-8.1586485,-9.183157
k,7.733697,15.01433
smoking,8.718946,-3.142303
fu,6.4981494,9.673918
pt,7.212689,8.401125
flu,3.860901,-3.6537085
norephinephrine,0.8759665,-8.030074
ga,9.481689,6.0139613
ami,2.6200244,9.079798
flui,4.8380885,4.122837
well-seated,-3.4697232,6.642685
asc,5.7627144,11.1555605
/s/p,2.013848,1.7918385
anti-sialogogue,0.1583178,-1.5674982
fentanyl,-8.784366,-13.21111
anthracycline,8.203488,-7.526773
plavix,-6.44453,-3.9292693
og,8.497043,9.687509
be,5.5560927,0.88193
phenylephrine,-2.493919,-8.9080105
aa,3.4420586,5.1512847
tropin,1.4870917,-5.2593603
aorta-,6.084879,-0.7131272
propafenone,-10.289395,-5.729673
probaby,3.6230583,0.6410277
pre-cardiac,6.6515493,-0.816172
succinylcholine,-9.33218,-14.033916
hip,-3.1741035,6.7995706
alchohol,8.594288,-1.4890391
pe,10.741731,6.9171257
herceptin,9.644459,-6.967624
verapamil/diltiazem,-1.2199261,-1.3889126
heparin,-4.701891,-3.4617403
date/time,-5.2752833,0.16771409
diprivan,-6.565112,-9.4173
mcg,-10.296006,-1.4875767
peg,12.459538,3.9700441
carboplatin,-2.225948,10.357202
position/,3.4641924,3.9897797
phenylephrin,-2.2807238,-6.0496516
norepinepherine,1.1174705,-8.189491
vaccine,3.680145,-3.429147
dolasetron,-8.210893,-11.309164
icreased,2.5628502,-1.1692568
epinephrine,-0.792085,-8.8109045
argon,0.50008076,8.987654
la,11.685066,12.33549
vad,2.1136198,1.6377069
porcine/bovine,2.9120917,-2.698529
surgeon,-5.3686304,5.1608844
cytoxan,7.717251,-8.747754
lorazepam,-7.6530533,-11.413911
hypertension/,-3.4015841,1.8490793
morphine,-7.1421757,-12.313182
probabaly,2.9654963,1.8549807
levophed,-3.8683364,-4.674146
100/30,-6.79052,-2.5713475
cabg,-5.169289,4.8604603
methadone,-4.9651136,-10.370522
ai,7.736533,15.0171995
da,11.493858,12.053804
vassopressin,0.06964555,-5.1262355
flumazenil,-6.0982356,-12.391464
esmolol,-10.97146,-9.704184
no,4.8661385,-1.4012264
op,8.584819,11.115193
smoke,-1.2328957,8.354007
study,1.0255089,3.9870615
simpson,2.4964795,3.6303606
vecuronium,-9.669764,-14.323605
5l/min,-0.8365727,0.6173925
milrinone,-11.040235,-9.5111685
pg,-11.011207,2.6107535
asx,4.6465664,5.802007
pior,2.658941,1.5331407
cp,6.007927,3.192271
un-,7.0805473,1.063087
po2,11.254016,-2.6291366
low-dose,5.2209477,-9.271967
nitroglycerin,-10.063238,-9.37515
beta-blocker,-12.016261,-6.4138427
pea,5.420947,2.4121008
revaluate,-6.9164085,1.5081377
lact,5.877972,5.7189918
phen,10.043121,2.702642
cholesterol,3.611672,-1.5240417
glycopyrolate,-6.26685,-9.073511
pre-device,0.9474199,2.5299425
pl,9.59321,7.6600976
troponin,-0.746886,-0.48930895
luminal,6.2165847,-0.006101693
warfarin,-11.874711,-4.6354947
norepinephrine,0.18278591,-8.760768
tissue/tumor,4.5777636,0.74329734
lv,11.664864,8.418851
ases,3.7073307,4.670944
ketamine,-7.895688,-13.622424
rub,-5.599741,2.498354
cocaine,-4.1452947,-11.1160345
underestimated,-0.066644125,2.4144459
dexmedetomidine,-8.7542515,-13.401995
isuprel,-3.380385,-6.7852945
abx,4.578826,7.2916036
125/25,-6.505845,-1.9320151
trastuzumab,9.566459,-6.979639
ca,10.357651,-0.038034823
pre-procedure,-6.5858974,5.6288533
evalu,2.2613068,2.703821
aslo,4.105675,0.14735782
high-dose,5.2685986,-9.249075
tdi,8.421211,6.208579
flecainide,-10.297223,-5.707043
40/25,-8.066141,-2.3663316
medium-dose,4.398609,-9.61624
smalll,2.642441,2.6141636
peep,-4.3731318,-1.4228435
neosynephrine,-3.6989858,-7.516933
antisialagogue,-6.348196,-6.764197
digoxin,-9.324082,-6.159575
f/up,0.9520027,3.0374718
biv,-3.3394458,5.3028545
nitroprusside,-2.682126,-9.400978
benzodiazepine,-5.061621,-12.449091
ep,11.118715,6.4452777
thatn,2.0341032,-2.9424696
gai,4.6213994,9.950956
zofran,0.37942138,-1.0622782
va,10.468226,-0.028435469
tte,5.503294,3.7523506
verapamil,-9.602881,-7.414225
calcium,-1.1972665,-2.1062076
suture,-3.6054955,7.362497
il-2,5.3388696,-5.8386
thiamine,-6.563009,10.424243
thorasic,-4.103939,6.0388007
coumadin,-11.907229,-4.465772
84/35,0.39100373,-3.7534032
non-rebreather,-2.3882747,-0.7104679
anesthesia-assisted,-3.6315587,-0.23438287
h2o,5.887887,5.2158012
aicd,8.020241,2.17614
glycopyrrolate,-9.065334,-12.19938
4l/min,1.4844726,1.704394
dysp,3.980655,5.61836
ble,2.314431,11.766453
tropnin,-0.023739597,0.00066909264
phenylepherine,-2.1773307,-7.504647
centraly,2.6792717,1.2565417
optison,-1.4213612,5.1753087
small/moderate,0.17041454,3.2272441
changein,2.5970109,0.76417786
versed,-7.0535197,1.7980037
cad,2.4593458,10.263153
vcr,6.773118,-4.7439504
ak,7.737182,15.00901
immedicately,0.7008501,0.3985077
apv,6.3454556,4.4767885
beta-blockade,-11.926303,-6.9667234
tadalafil,-2.1660538,-13.150717
prounounced,2.1263807,-0.22882994
cabergoline,-5.9651823,-5.910966
adriamycin,8.016249,-8.1679325
10cm,9.197681,4.7367644
tet,2.6810534,11.655315
8am,-1.616744,-4.05908
pre-alcohol,3.6896508,-0.63691944
cine,-1.7857733,5.839357
10mcg/kg/min,-0.35594508,1.6131831
mg,-10.27346,-1.4773333
