term,x,y
w/,-41.904034,-14.683556
tu,-34.3713,-33.21059
laryngitis,48.34631,9.858994
nodular,31.45115,-4.116614
sacroiliitis,53.12656,3.2126093
cmv,-32.7709,5.124336
hostility,-32.377033,39.73266
emphysema,30.97659,7.1104155
heptitis,-30.55699,8.3952675
spell,-6.1136937,-20.953354
gallstone,31.045147,20.57367
hypokinetic,14.285584,43.404408
thoraco-lumbar,19.787798,-44.565784
noninducible,-4.1938696,-13.061817
autoamputation,35.253468,4.1038804
pain/,37.102276,-23.708956
depression/no,-16.867878,-9.681544
bibasal,29.063116,-11.457428
lm,-45.393566,-12.667229
pre-patellar,14.828056,-40.864986
initialy,-18.219471,-15.891632
obstructing,24.655386,-0.36348644
immuno-suppressed,-45.067684,25.633467
midlung,26.506298,-8.718683
air/fluid,26.404045,-4.6317053
mal,15.869546,30.339825
wernicke,1.3313868,15.03731
dystrophy,9.236245,33.832417
manicurist,-14.879227,-20.52561
hypervigilance,-31.77818,38.69172
xxx,-42.736023,-17.078344
cor,40.229053,38.76852
problably,-19.244068,-13.9924965
inflamation,5.1926765,10.850464
methacillin,-47.67312,7.372911
sub-sternal,14.636287,-9.198265
cramp-like,37.726303,-25.329233
ashen,-29.884157,-21.802767
panhypopituitarism,-8.04131,44.181816
her2neu,-24.847055,0.82606226
hbp,-48.214363,-31.569305
non-bloody,51.44475,-22.276089
infection-,-30.057936,14.5080185
dah,-35.998173,-25.937546
encephalomyelitis,36.044975,29.850279
withdrawan,-15.768821,-10.45319
pressure-like,37.574837,-25.597542
cf,-34.44911,-14.341972
cholecystitis,32.96936,22.54114
dysmotility,19.09203,1.5942765
measles,-35.61302,16.234983
noose,10.146633,-37.297127
constipation-,14.516334,-14.718577
den,-30.45846,-32.8595
ulceration,27.397852,18.628935
subacutely,2.2450345,13.15664
overshunting,13.47583,8.150737
tachycardiomyopathy,16.94773,47.462193
dyscrasia,-0.7598198,29.145382
vasculitis,40.651264,27.105679
artifactual,-19.318573,-14.665495
abortion,-27.825197,26.601904
hypoactive,-22.386393,37.97436
dm-1,-36.2336,-9.005758
translocation,-26.420172,-15.742133
hyperchloremic,-15.117547,34.178204
klebsiella,-50.0511,8.568702
thromboembolism,23.049114,29.16014
akinetic,14.032451,43.315063
excruciating,42.26962,-27.179668
rheumatic,33.33232,33.11595
cth,-51.750195,-13.017094
effusive,43.001804,21.435448
bpf,-37.107857,-22.172129
vasopasm,19.690117,14.115918
nsclc,-23.327322,14.320401
carcinosarcoma,-1.2668899,55.029606
nonfatal,24.320925,34.261185
hemodynamicaly,-9.212682,-7.217967
lye,-5.10952,-48.786617
3523,-47.85978,0.2270644
hepatoma,-25.29194,22.235035
atra,-25.92638,-33.064724
depr,-26.539251,-26.427288
ac,-38.77912,-12.429038
enteropathy,28.046082,25.845104
post-ventilation,-14.498014,4.547105
car,-3.3651905,-30.300987
tachybrady,-9.3499565,-5.801392
end-stage,-2.6329093,24.853493
tumor,-23.357328,19.655825
scaly,31.95051,-35.470875
discitis/osteomyelitis,16.731031,-42.086807
intra-thoracic,26.481268,7.8011227
spontan,-4.3657274,-9.15879
retching,46.256348,-22.632254
cobblestoning,26.144588,-29.52035
tachypnea,42.089413,-16.450144
egophony,11.371495,-19.405222
trauma,10.069479,6.2757
chimerism,-13.363609,12.830207
formication,33.722446,-23.564377
hav,-9.4021015,-19.614515
hepato-splenomegaly,51.97616,22.781265
aorto-caval,22.833164,7.474875
gbm,-45.495926,-15.018878
diseased,-17.532923,-17.320732
menigitis,9.24819,15.581252
toxic/metabolic,5.4043155,20.438726
prematurity,-6.530724,18.15017
enema,18.585018,-9.003788
devoloped,-8.930724,1.59886
presyncope/syncope,11.950243,-14.089249
meningeoma,2.3711538,53.854034
laryngospasm,42.263832,-14.157917
lucency,31.043749,-8.189047
occasionaly,4.954497,-20.84634
poliomyelitis,-37.856903,17.37067
biv,-5.782511,-14.453091
three-vessel,17.699474,24.833298
thyromegaly,35.521618,-5.5991297
scribbly,-23.028143,-30.25407
gtc,-58.168884,-27.111668
her2-positive,-23.55413,13.353868
thromboembolic,22.204863,28.625856
nondisplaced,10.941877,-44.348236
hypercarbic,7.040397,42.86761
hafnium,-24.850058,-20.115183
third-spacing,0.00804748,-0.5294756
cdi,-49.55703,-30.365824
pleuropericarditis,44.84185,20.735998
atherosclerotic,15.825706,12.520463
chill,12.012811,-16.931261
presumedly,-0.58209574,5.4744754
nontoxic,-18.111605,-37.98135
fq,-46.59995,-11.7347355
koebnerization,28.014248,-36.29196
respiratory/metabolic,-16.273441,-12.467935
acute-onset,44.898643,19.98731
-worsened,-7.8828816,11.642362
clubfoot,12.588126,-48.54148
cyst,30.456573,1.5460292
subpulmonic,20.43977,9.531111
uroseptic,-9.696951,10.323088
nonketotic,-14.31818,28.875267
locally-advanced,-23.360676,14.534372
ncl,-38.20226,-14.376641
minimal/mild,9.096567,-8.816745
tingle,14.570007,-21.190418
stones/sludge,-15.37992,-2.9852333
leuko,-4.7665467,2.7206404
cornea,1.0128775,-41.13878
hamartoma,1.8925445,58.319374
sacro-iliitis,52.711296,3.7272472
oto-toxicity,-9.739697,4.720399
hypovolumic,14.783309,38.843163
up,-16.474401,-23.592148
hepato-,-7.6571484,15.782334
duodenopathy,14.8486185,14.949133
pvc,-47.94744,-30.135664
sigmoiditis,26.799593,2.4596322
hiv,-29.411806,8.131668
antiphosphlipid,-28.256197,2.5159013
hyperventilating,8.174326,45.266354
febrility,33.164722,-11.634626
ototoxic,-36.535294,28.615118
antiphospholipid,0.34723282,34.460278
community-acquired,-50.34032,15.73899
metabolic/toxic,1.128089,4.0449586
influenze,-35.738926,11.194976
gad,-44.531776,-34.83234
cwa,-28.392565,-18.830929
gastrograffin,18.30283,-8.441114
steatohepatitis,-6.248773,22.202785
dic,-36.26111,-0.31774056
pneumonia-,-14.448214,6.3123355
infectious/inflammatory,15.854195,20.637577
vancomycin-sensitive,-51.732105,9.608805
neckpain,-16.83885,-9.06731
recrudescence,-33.01979,6.894924
non-oliguric,-10.619903,34.41608
tg,-30.848135,-24.017593
epididymo-orchitis,36.625877,24.157314
fever/rash,-6.2053432,10.513043
hyperinflation,32.83525,14.701935
hdl,-33.583363,-26.22684
a-fib,-8.868587,-14.914415
pasturella,-23.656176,-8.377208
situation,-14.468161,-16.454784
excoriation,34.016575,-32.076183
de-recruit,-20.604782,-12.588978
pancytopenia,51.04596,24.451096
thromboplebitis,-13.364971,-1.9469814
hyperpigmentation,30.662264,-37.47236
diffential,-23.201485,0.15418853
presyncopal,27.687355,45.791317
hyperadrenergic,-3.6666727,33.867424
bacteremia/endocarditis,-21.49132,7.162651
ileitis,25.700226,24.222158
cocaine-induced,-5.455639,-36.1202
partially-treated,11.159692,16.605886
wegener,13.0658865,25.092432
non-biopsy,-18.051765,6.0150495
hepatomegaly,51.894173,23.075235
patella,14.4931135,-46.06716
pedunculated,27.758207,-1.4988853
gastritis/ulcer,7.4980426,-15.761702
falciparum,-40.332462,-0.132971
self-limited,8.712392,18.433495
hypothyroid,-18.280397,28.442396
sj,-52.069572,-11.364686
unremarkable,23.092522,-17.279009
appearanced,-12.788113,2.42446
pneumopericardium,35.777542,8.744992
ventriculomegaly,20.564764,-32.60252
~4h,-21.968767,-13.77282
witnessed,-8.153726,-16.782852
posttransfusion,-22.86989,27.317194
rash/fever,-6.274613,10.109128
fasiculation,-21.560133,-16.301159
thrombophebitis,1.5616139,-1.773596
hypoxic/ischemic,7.340681,5.078537
sjogren,4.446217,29.058893
arthritis/osteomyelitis,-11.633324,6.337691
rvot,-32.915825,-0.13049838
lethargic,33.21337,41.088596
non-anginal,28.530571,-16.28413
uri,-47.561573,-23.572716
physeal,13.386539,-44.85993
cholagitis,-11.74446,1.5410315
spasticity,47.990097,-9.906186
post-transplant,-12.9346075,13.095818
apt,-9.252394,-20.987946
avh,-39.633484,-14.422531
alcoholism,-11.155144,-25.922823
tha,-22.10864,-11.620898
t98,-39.09361,-6.1372323
ache,43.677628,-26.577986
transaminitis,-15.459486,52.77069
asceptic,5.993534,-3.201993
milk-alkali,4.080203,35.75868
schistocyte,-25.562962,4.081901
cryptosporidium,-42.75667,12.907098
hyperosmolar,-18.796934,32.079433
ovalocyte,-27.031141,-16.681372
hyperthryroidism,-10.844721,-1.0465863
flu,-33.338478,13.729825
vertebra,18.919006,-44.374424
urticarial,34.370987,-35.576595
multilobar,28.546942,-8.050014
delerium,7.2103653,22.692032
hypoxia/hypotension,3.097755,1.6082333
noncalcified,15.300345,10.851633
fluid/electrolyte,-3.4836757,21.127884
consumptive,-2.061742,30.82587
nocturna,35.155914,-18.385708
obtundation,52.697174,-14.218323
peptic,27.339874,19.517607
hyperactive,-22.649036,38.198532
overdose,-18.042723,19.981304
maculopapular,35.407696,-35.479588
retardation,-19.22677,24.335257
shellfish,-18.852617,-30.07291
horner,5.6195903,34.78395
emphesema,14.418047,1.7715791
clinicaly,10.670663,13.813284
guilt,-32.804516,39.31636
advanced/,-21.381004,9.707931
treatmetn,-15.999744,-4.4814315
asthma/allergy,-1.6998066,-8.830247
cushingoid,35.87722,-6.252428
ronchi,29.212614,-11.627319
anicteric,3.7971082,22.468836
hirsutism,-6.9306307,40.315964
rcc,-22.341398,13.533515
syndromal,-27.243761,43.447025
melaena,51.61282,-25.831142
hypodensity,32.47407,-7.5955143
eczema,35.69644,-45.272503
propionibacterium,-46.0266,4.9537134
hayfever,36.46453,-46.336437
enthesitis,54.316776,2.5534773
re-dislocation,14.242105,-44.22381
meningioma,-0.72416663,57.38595
hypertensive,-9.188106,25.32586
volutrauma,33.32281,16.309866
wct,-35.20363,-18.239136
bronchoscopy,19.93292,-9.608232
todate,-25.91032,-6.2297974
leukoerythroblastic,50.762737,26.20685
sle,-5.7073913,1.2831447
disorder/malignancy,-17.300327,-4.2358217
grave,-5.2154284,10.837306
nonfocal,5.342299,20.363317
mp,-36.674793,-21.915014
hemorrhage/,3.532001,5.5258946
post-meningitis,8.843724,-0.013100344
pancarditis,45.007767,21.361202
rebleed,24.707026,13.545138
rosacea,32.71668,-41.399128
psh,-42.11995,-29.449633
sleep-disordered,35.109127,49.643368
vomiting,46.039898,-23.437653
hcv,-29.860245,8.177636
dui,-42.836887,-17.821922
bronchitis/emphysema,0.61374074,11.276771
cholagiocarcinoma,-23.325373,6.192224
impotence,-5.9731183,38.102333
cariomyopathy,-6.5064826,-0.033016846
hydrocele,30.462036,3.2210703
tf,-49.726414,-9.59039
pineoblastoma,-2.4221747,58.38274
sweet,-21.68495,-33.670113
"20,254",-15.60891,5.5579114
duroplasty,23.336218,-3.094809
hydradenitis,41.21427,0.31167832
macular-papular,28.770967,-32.132957
thump,19.753508,44.270096
subfalcine,23.448511,-4.066245
urinothorax,26.343597,5.877918
men1,-39.432533,-25.906393
malrotation,25.359854,2.9072642
pat,-45.499783,-23.57195
sunburned,-2.285435,-25.950865
cbd,-39.344814,-29.592014
prednisone-induced,-3.60428,11.705575
ideation,-34.22406,40.64186
tic,-25.190458,43.409786
dactylitis,54.037502,2.607378
buckle,3.1784678,-39.744926
angio-edema,12.792369,21.120752
night/wk,-28.217775,-8.77883
incisor,7.40325,-35.27611
ischemi,-15.124407,-8.632364
immunodeficiency,-32.133205,18.822872
carcinoma,-23.402317,17.32351
lk,-51.65094,-10.835468
impingement,15.251136,-46.123257
retching/vomiting,8.933962,-16.753174
malignancy-associated,1.31976,28.206896
ureteritis,39.01664,21.595507
hypocoagulability,-3.7346437,30.107397
cpap,-1.133733,-10.663056
non-reducible,6.047442,-1.2816254
milk,-19.774109,-30.136324
pneumopathy,42.05404,19.026716
nr,-29.410032,-26.506815
lymphom,-18.569946,11.987496
rubor,30.097067,-29.056843
mdi,-29.550066,-18.017906
fatigue/malaise,36.786346,-20.975473
osa,-49.74499,-26.043957
miscarriage,-27.994358,26.474527
mvt,-33.51525,-13.848364
sideroblast,-3.4140298,17.795757
ach,-29.513857,-14.271177
dyscoordination,19.379213,-24.865385
fistula,23.600576,6.304922
supra-therapeutic,-12.710385,16.245455
parapharyngeal,31.064869,-1.7746161
tussive,0.983432,-6.724403
pen,-15.987057,-20.263659
taco,-19.470114,-31.186504
encephalitis,-37.281612,15.529988
cancer,-25.41416,16.805347
sarcoma,0.37986076,53.74463
hiccupping,31.218801,-20.046167
sepsis-related,-1.3659477,23.34329
uti,-27.16557,-10.252356
lowgrade,-5.5617642,25.099922
tortuousity,18.678646,8.449623
abilify,-6.74009,-10.036887
liposarcoma,-0.17353714,55.321808
atheroma,15.794613,12.465072
nonpositional,-0.09093984,-12.167124
brca,-43.828613,-17.510942
ototoxicity,-36.31807,28.338198
flatulence,46.75646,-25.12697
prostatitis,35.218636,23.307985
specified,-12.562748,-20.134722
neuropathy,11.644158,32.661266
rhonchi,30.154747,-11.731562
anoxic,-16.64252,-15.236847
cvt,-40.759743,-27.636349
relapsed,-16.58857,13.977153
met,-12.324864,-20.237368
wheeze,45.340557,-15.837512
non-septic,11.311199,37.53938
encephalitis/meningitis,11.5476675,17.252914
splenic/hepatic,-17.733767,-1.9495097
juandice,0.83816123,17.414614
craniopharyngioma,-1.1828139,57.49456
crying,29.988358,-22.566883
sah,-40.079014,-20.302034
proctosigmoiditis,27.225546,24.473902
hypercortisolism,-6.7311344,44.054066
heme-positive,35.502308,-11.796261
finger-to-nose,13.414712,-23.49363
efusion,12.820789,1.7453464
discitis,41.42554,8.340501
diarrheal,16.819176,17.838455
frail,-4.7882485,-5.507455
cardiotoxicity,-36.106552,27.080673
sympotomatic,-8.83617,-1.7070838
orthostatic,25.004778,46.362293
dm,-37.340763,-9.028028
bibasilar,29.893253,-11.425021
hemo/pneumothorax,15.169095,0.3944307
choledochocele,28.143513,2.1678154
gonorrhea,-42.398968,19.276083
tbi,-31.96986,-10.315929
diarrhoea,49.119274,-20.828041
meningitis,48.204224,15.7639
huffing,13.991746,-19.097446
steroid-responsive,5.80959,29.650505
asplenism,-2.1269946,18.559074
peri-patellar,-14.028864,-8.308685
pseudobulbar,49.609715,-11.193659
adult-onset,8.469849,30.27046
osteosarcoma,-24.172033,21.560371
roll-over,12.43605,-24.53604
hemicraniectomy,25.275328,12.265664
diagnosied,-7.449137,-8.1736765
pneumo-thorax,15.675271,1.4715002
colon,-26.223461,15.514412
arousability,-32.48447,37.473488
incontience,12.216287,-7.6230435
anaphylactic,39.00135,-44.846893
cellulitic,26.45245,-27.15172
schizophrenic,-26.873547,46.77837
cvd,-50.85103,-19.80303
delirium/agitation,-12.642297,-10.065521
embolism,26.033112,29.695919
stocking-glove,19.426117,-18.918947
influenza-,-30.79657,11.439728
acneiform,35.542946,-35.80024
thrombi,25.656246,28.641579
intra-dialytic,16.521933,40.624783
osteoarthritis,56.715622,2.3949733
acut,6.8823533,14.140685
piv,-47.009098,-14.891032
arthiritis,0.8107128,7.615913
trachea,17.656582,-2.562018
angioma,1.4598826,58.925323
bronchospastic,13.289371,11.541603
lip,16.186537,-31.184813
intertrigo,29.3715,-40.016518
exanthema,36.204758,-34.629883
nonrheumatic,14.877799,49.510284
prostate-related,11.659143,-7.949407
diarrhea/dehydration,-6.878368,14.499047
petechia,32.423706,-31.548077
lymphangitis,42.70281,15.120352
sepsis/infection,-3.1725903,10.305446
breath,11.692847,-19.27601
vomit,40.32047,-22.878195
abdominal/back,8.531818,-15.39031
vasopressor-dependent,14.177485,38.62676
administered,-30.730576,-3.0885324
mdr,-41.428837,-34.13158
aha,-41.85608,-19.226273
nonbloody,51.44913,-22.296194
purulence,36.944622,-10.177473
mucositis,-15.754705,53.335884
new/worsened,-6.4337573,-5.260702
hemolytic,-14.375524,49.901825
urine/stool,-26.334091,-8.172714
toxicity,-35.466557,25.468786
meningiditis,-49.255146,6.370111
gangrene,35.453644,4.2475114
chest/back,16.13334,-16.543161
air-fluid,26.278034,-4.7404275
hiccup,36.239777,-18.54813
mtp,-41.48792,-24.039177
mediastinum,31.060305,-2.313287
dypnea,15.211775,-12.427809
dengue,-34.83779,16.033367
ph,-34.448128,-10.545466
viral-related,-1.8689935,9.273554
osteoporotic,12.63286,-43.28506
supraglottic,18.81303,-5.208692
hypomotility,-4.5803194,-36.02498
influ,-41.278496,3.3807251
opacified,23.676651,-12.0502825
4571,-48.109295,-0.083755165
bursitis,19.652422,-50.677208
movement,10.99092,-24.882172
osteomyelitis/discitis,10.496784,-1.0699873
tachypneic,31.57457,42.06706
exacerbator,9.15372,10.321104
multi-organ,-0.679391,23.853971
pericaditis,2.4108586,8.310471
pilocytic,-2.1986854,60.647186
t2dm,-19.368954,3.7101688
cachexic,-11.653213,21.523645
murmur,21.00188,44.386307
gram-negative,-52.39495,5.7065244
hcc,-21.023355,9.130335
airway,38.04981,-48.25132
fibrosis/inflammation,-20.236826,1.297102
bleeding/pain,6.450074,-18.67409
lymphadenopathy,44.24737,14.094707
mediastinitis,38.603012,9.418227
nausea,45.965225,-22.939047
st-elevation,-4.2291293,-2.9525106
truama,-7.7538953,-4.4000025
addison,5.0561743,27.529034
appeared,-24.572365,-14.565821
floppy,14.993553,-2.4326277
diarrhea,49.044975,-20.90135
chron,-32.55293,-30.05329
chest-pain,23.006195,39.975742
dysequilibrium,52.61783,-9.2275915
amputation,12.316249,-36.07544
unresolving,40.50621,14.289288
alopecic,31.082127,-34.99255
inferior/posterior,25.738758,37.138172
post-sternotomy,41.123753,4.778281
botulism,-38.132202,17.471262
vasogenic,21.502499,16.857466
stools/diarrhea,8.580242,-12.310773
migraine-,8.334399,-13.342228
tachypnea/dyspnea,6.9292083,-11.243526
skin-infection,-32.407406,2.4538736
brown/yellow,-26.664883,-19.382175
functionaly,-41.44961,-26.128662
p99,-35.68407,-24.823421
emhysema,-20.04886,-8.773755
delirium,-28.46379,41.248997
hypophonic,16.695877,-23.232443
febril,-3.3584359,15.713795
posturing,27.849947,-24.02553
esogastritis,-15.847336,-0.6230424
pemphigoid,32.27527,-39.767086
doa,-37.02053,-10.838109
line-associated,-51.966465,17.067719
varix,24.375017,8.413439
crepitance,16.56232,-39.259277
haustra,18.880093,-0.9978719
hyperparathyroidism,-11.484673,42.334602
vbg,-38.64281,-25.650337
coagulability,-4.3093886,30.270065
hemorhage,26.510427,10.609877
stenosi,-32.68277,-32.002316
chemo-induced,-5.9527674,13.555501
bezoar,21.307804,2.2476382
iron-deficiency,-15.669772,47.373947
hypopituitarism,-7.9684753,44.019432
homicidality,-30.222303,35.96974
desquamating,30.201805,-34.400524
tachyarrhythmia,19.10633,50.064243
glucose,-21.65374,-25.56676
mucocele,30.372002,1.3123642
avm,10.830607,-0.21503624
nephrotic,2.2213352,37.187172
immune-mediated,36.113914,31.540958
vulva,40.51887,-2.4911063
diarrhea/colitis,-41.19578,9.717738
cardiomyopathy,14.561146,46.80876
agitation,0.1348682,-15.517059
gram+,-48.19356,3.8218906
coarct,-22.638042,-15.434985
hypoxi,-17.092907,-13.917491
neoplasm,-1.8351316,54.44863
neurotrauma,8.827194,6.66078
hepatoxocity,-18.097462,-5.695096
romberg,-23.554283,-11.305438
infract,26.95917,36.17031
agitation/anxiety,0.43836436,-13.365817
tlh,-48.910606,-32.038826
thrombophilia,-4.7842746,31.535135
parkinson,7.151637,26.250101
fibroma,2.305544,56.534542
bacteriema,-11.772822,8.880818
md,-32.55331,-20.91124
defib,-7.5595417,-15.870956
obstructive/restrictive,-2.110117,11.8612
blistering,31.062008,-37.88235
bpd,-23.809828,-16.799349
pneumatocele,37.18392,7.3610764
lipoma,1.6122391,56.654858
pain/headache,17.953632,-21.401123
rdw,-19.025387,28.16686
capsulitis,18.82435,-49.15933
non-pruritic,32.70277,-34.21367
r/o,4.143389,-15.646207
herniation,22.240206,-42.522823
q-wave,25.35215,36.8807
prepatellar,20.016258,-50.404003
bipolar,-28.762512,45.199703
panic,-30.308226,42.965908
histroy,-7.271157,-21.745035
hypopharyngeal,18.75029,-4.969676
hoarse,34.377426,-20.16982
ard,-46.54036,-26.8221
post-craniotomy,26.180618,-18.41586
hemmorrhage,27.205618,10.095979
bronchopulmonary,45.707233,3.2815728
hemotoma,5.457664,3.435219
arrthymia,16.531116,43.44541
discomfort/pain,37.634834,-23.417282
cataract,3.9280658,-42.11131
non-toxic,-18.112608,-37.981068
shock,-2.2531068,2.468417
sdb,-28.988462,-16.293499
celullitis,33.309364,-2.2918546
flacid,20.789616,-21.601133
h1n1,-33.702473,12.0371
abces,-32.837254,-37.70622
rinorrhea,17.889772,-19.805237
tinnitis,16.308075,-18.460686
absces,13.200885,-2.878354
hyperexpansion,24.997261,-8.926649
mechanica,18.934835,-15.813127
pheochromocytoma,-7.6420093,50.453434
myolipoma,2.2660546,55.389656
amnestic,-24.39619,32.76351
oi,-51.62164,-10.799763
fatigue/lethargy,10.895427,-11.368084
dismotility,19.604225,1.5974091
boil,-16.721113,-30.537184
hydroma,29.550198,8.848547
uveitis,55.295696,11.498918
q.,-33.916416,-5.4512253
pancrea,-22.258444,10.779385
ckf,-37.03132,-19.713602
hepatotoxicity,-34.930874,26.928907
alchoholic,-2.4802227,0.5522988
gave,-12.394495,-16.7853
all,-25.73736,-23.953402
syncope/presyncope,8.934617,-9.221428
leukoencephalopathy,12.6065645,22.947554
contractured,13.335629,-36.819527
coughing/wheezing,-2.4699705,-12.963483
renal/cardiac,-12.550786,-5.0120077
asthma/bronchitis,-1.4989498,-9.040333
tessalon,-3.8038023,-7.8588457
meninigitis,-9.830404,8.189619
strok,-17.076014,-8.612197
non-flu,-33.06673,12.945279
radicular,41.02164,-32.08006
post-stroke,6.5934253,18.663021
tachy-,18.780598,44.84933
hyperkeratotic,32.079178,-35.733482
upper-respiratory,6.3839607,-6.9752493
hypercapneic,8.550431,40.936893
honey-colored,1.9169225,-26.52329
sensation/pain,-10.287692,-10.348096
subdural,31.43301,9.932716
hypomagnesemic,-13.577538,38.0655
titubation,27.445213,-23.237719
under-resuscitated,0.41472036,-2.0762937
differntial,7.8208637,15.696333
confusion/delirium,8.477016,-11.188179
child-,-29.906178,35.39461
telangectasia,11.510404,21.60929
diarrhea/loose,13.017422,-14.373754
hyperdensity,32.327614,-7.5066857
dorsiflex,14.448714,-37.726856
ald,-46.15989,-34.01219
malnutrition,-6.7666516,18.54204
ecchymosis,33.177532,-30.167618
valvulopathy,14.852599,48.978043
somnolence,44.638035,-22.640467
anerobe,-45.504738,3.7326791
infectin,-35.62975,3.5005772
diabetic,-10.134285,26.058546
nephropathy,-8.6014185,28.33538
tingling,41.303226,-26.09165
bacteremia,-48.90658,14.731593
pseudomonal,-48.369537,13.273377
flutter/fibrillation,17.890219,49.960526
retinopathy,-8.684689,27.508848
tall,0.9572219,-26.978878
pseudoclaudication,20.699488,-18.548004
inferoposterolateral,25.480385,36.846054
bronchitis/asthma,-0.3946157,11.043167
backache,43.366684,-28.305115
tracheobronchitis,48.04079,13.162631
hypo/hypertension,-11.714378,-4.742129
groin,37.808983,-4.164534
airleak,21.18927,-5.9962926
relapsing/remitting,14.60641,23.276901
non-pitting,31.115112,-32.36347
dyslipid,-18.196602,3.224223
re-rupture,24.28667,13.948179
cyanotic,-15.0756035,22.258802
hypersplenism,52.59807,24.319693
vulgari,-22.271223,-29.39944
hypocalcemic,-13.50358,38.536743
susc,-33.757027,-7.1605644
