term,x,y
lue,-21.574945,-7.4358826
ideation,7.544846,15.98801
tbm,-25.690111,1.2685634
flushing,16.51136,0.12554234
td,-20.744377,-16.843168
svg,-23.262033,-2.1481519
hypokalemic,23.162872,25.81955
meningioma,-20.70669,18.439947
cardiogenic,13.477773,22.353527
pd,-21.504168,-13.963812
ureter,-10.204528,16.328691
ventriculitis,16.166403,-22.991617
scc,-12.019684,2.427191
bruising,31.927639,-5.9777765
encephalitis,-6.5936704,-19.408016
orthostatic,24.434862,11.339103
intra-abdominal,5.3143888,-9.01313
nsclc,-13.373519,7.274786
perforation,5.019577,-21.487051
thrombotic,-10.749484,29.221094
rcc,-13.639855,6.856489
tonic/clonic,12.608764,11.439997
hemodynamicaly,-6.8644714,1.8812349
splenomegaly,25.026098,-11.494142
migraine,24.977943,4.07671
spasm,21.138208,20.159756
gastritis,4.4604993,-29.702908
hemorrhagic,11.620287,21.941645
all,-15.306731,2.7180023
polyangiitis,10.496789,-6.330027
tbi,-17.95472,-7.0250063
diabetes,-1.9682927,9.311943
sciatica,7.321165,-14.985967
nonconvulsive,11.736376,13.11686
egophony,-4.9365077,2.7594223
laryngitis,21.703897,-22.286743
cogwheeling,17.010891,6.2713385
s/p,4.522431,-5.866487
prolapse,4.1474943,-21.425207
cardiotoxicity,-12.416298,12.243705
biloma,10.025575,-19.483646
overhydration,17.411741,22.485523
thyromegaly,6.8395066,-5.6967773
serositis,26.10476,-10.461936
nsr,-29.75133,-3.085734
gerd,-7.1438103,4.9529443
hypercarbic,22.124838,16.231367
transudative,17.920067,-15.490087
pentobarbital-induced,-2.0785213,-20.461016
rpl,-35.284374,-0.029856114
vasovagal,34.731903,4.8582897
toxicity,-12.295018,11.151346
wheeze,29.951044,10.944648
dic,-21.492418,-8.9696
hh,-30.282494,-5.5179396
sma,-30.105934,-1.1613082
avm,-7.8421316,0.008307841
hyperthyroidism,-1.2538943,-9.0018015
arthralgia,31.04551,-2.0624325
trachea,-8.773256,15.331662
greeter,-7.6282306,2.801922
esbl,-29.37533,2.9599626
scaly,34.992615,-6.491998
ich,-24.013723,-5.8876667
fh,-26.411133,-14.585613
tarry,28.45772,-6.219777
hypertensive,-3.052208,9.508292
nonoliguric,17.127304,29.24083
wct,-25.6703,-7.097386
ep,-23.589981,-13.812766
cml,-18.1827,5.8920016
fibrosi,-14.459943,-4.2148743
honk,7.19831,23.892542
reexpansion,29.66264,22.167522
insufficiency,8.682994,4.5721335
hepatoma,-19.966673,9.491639
t3,-19.000067,-15.659187
polyuric,17.812706,26.786348
vasospasm,-2.9742384,25.107548
tummy,-21.211557,5.852516
pseudoaneurysm,-3.4648294,32.297924
defecation,18.69988,-1.4334863
flair,-4.016623,19.990791
manic,5.310698,17.414017
hyperadrenergic,6.568158,7.3017488
meningitis,16.129034,-23.185598
sinusitis,21.502462,-22.177603
post-intubation,26.323118,21.245897
hypovolemic,13.388604,21.741491
death,-5.6644626,-14.248338
hepatotoxicity,-12.163866,11.655021
nausea/vomiting,28.730076,-0.5894848
iddm,-4.8024507,5.406814
met,-7.510616,3.3370051
cardiomypathy,1.3366535,7.006484
gammopathy,8.475231,-4.0990252
shock,13.667358,19.865572
whiteout,-6.1753445,13.882425
tamponade,13.178209,-14.263333
rsv,-24.72653,-10.094992
asthmatic,14.300245,-4.9410486
hernia,5.9568458,-19.655546
dyspneic,19.185188,13.807035
ss,-18.474878,0.669561
rhinorrhea,32.496555,8.71066
palsy,13.478897,-0.1572777
unarousable,16.78669,10.493958
ventriculomegaly,5.447569,-3.962864
sbo,-31.337004,0.021736976
hyperinflation,30.574907,20.318846
bleeding-,-1.4016649,1.8895699
3523,-27.968311,3.682015
p.,-20.686913,-5.063938
tod,-37.427044,-1.5378424
normocephalic,4.9518,-3.5394375
boop,-22.090487,-1.7967826
headache,24.916174,3.5616007
calcification,-2.9720645,-13.359866
cap,-13.208019,-10.574271
hemiplegic,16.038122,5.8829875
ou,-33.125095,13.777849
posturing,17.564081,7.1185193
tachy,7.145498,25.275126
bursitis,18.094341,-20.323904
parathesia,15.344955,4.378298
orthopnea,29.799654,5.695548
nephritic,3.0404243,-10.754408
myxoma,-20.303717,20.228325
dlbcl,-13.04796,3.1766684
hyperkalemic,23.20973,25.746424
phlebitis,15.5111,-8.257521
hypoadrenalism,-1.4447508,-9.971379
unwitnessed,10.572811,27.371723
mis-match,-23.232454,0.20682092
polymicrobial,-16.239723,-23.500526
pco,-31.804766,-0.9842809
angioectasia,7.3753686,-9.135609
atn,-21.510036,-9.981888
chill,31.32207,-13.1159725
passer,-16.293184,-17.766533
prevotella,-29.855694,5.9877524
svr,-30.364397,-4.310313
frothy,35.02827,9.382928
dhf,-31.39488,-1.6407766
seizure,11.513864,12.078556
bleeding,2.4170618,-22.441376
enterobacter,-19.173868,-23.262009
erythema,33.379936,-4.832262
diarrhea/loose,17.372528,-0.43653187
-tumor,-10.123237,-8.905776
hypoventilation,23.915653,14.575926
opportunistic,-15.406723,-23.141718
ho,-23.463503,-8.91616
ppm,-14.667691,-12.627143
lethargic,17.821342,12.720735
chestpain,-5.3139043,1.9894783
vf,-24.602505,-14.986133
mi,-24.45821,-17.701927
pneumonitis,17.80526,-26.0177
ronchi,31.062298,14.697661
sepsi,-19.328215,-3.2491467
pvc,-36.178883,-2.6492665
infarction,1.007871,22.499008
pneumothorax,14.102132,-15.922987
hemorrhage,11.213334,-15.810947
deleted,-21.269943,1.2368654
raynaud,8.3818655,-2.0801225
ulcer,2.4165223,-28.099741
asystole,8.973919,27.919033
hepatorenal,2.2656574,-11.805297
disciitis,-8.584783,-2.1146483
left-bundle,-6.2847543,9.931462
gen.,-28.575142,8.143091
coughing,28.265924,7.972798
thrombi,-5.9937615,29.29583
oropharyngeal,-13.796579,15.25181
peritonitis,15.033858,-26.492477
pseudocyst,10.126339,-19.436676
de-saturation,16.576,16.830427
sah,-21.594809,-4.643237
diverticula,6.4962726,-23.198355
cor,12.580307,1.4924073
encephalopthy,5.04619,1.3871721
diabetic,-2.0645158,10.129285
nause,-3.6915233,1.4627317
gn,-26.913195,-17.713396
sl,-26.515972,-0.27549383
groin,19.757486,-8.016771
hemopneumothorax,14.045452,-15.8380995
ambivalence,8.067022,13.083591
thirst,16.641094,2.9335756
encephalitis/meningitis,-5.0587673,-11.218532
eczema,16.046047,-3.8993723
nephritis,5.3578186,-11.491291
af,-24.417011,-13.103111
ac,-17.760612,-9.7877865
neuropathy,11.404753,-0.7588368
hypothroid,-6.3046255,-1.7725484
ulceration,2.218997,-27.94794
parkinsonism,9.934518,1.9135772
burn,10.866694,-9.511098
osteoarthritis,1.0857295,1.9701622
apneac,-11.361536,-0.8767104
tachybrady,-2.1893637,0.16567737
hemodilution,17.169905,20.809536
glomerulonephritis,5.3539076,-11.49
hepatomegaly,24.542572,-11.382568
hypercoagulable,5.98754,7.106188
paroxysm,21.4068,7.656819
throat,30.556402,8.427505
anasarca,22.665825,-11.538473
herpes,-7.353432,-20.680073
hiccupping,19.436893,7.080552
twitch,-16.016294,23.940655
nonbloody,27.1093,-5.740788
itchy,34.129974,-3.2207978
agitation,-13.157954,-16.408962
hypercoaguability,2.0874612,4.676455
nr,-24.194738,8.075869
scd,-27.050165,-1.8533088
dry,14.975234,1.5285408
kyphosi,-20.165323,-2.9270203
hemmorhage,9.192096,-11.721334
barrett,-7.345021,5.462631
antedated,2.0429833,-0.837757
had,-10.1601095,3.7324305
gastrografin,-8.770857,-31.964767
parkinson,8.11354,-0.16806866
gvh,-11.547304,0.0814152
delusion,12.178733,9.189406
non-bacterial,21.896275,-29.751812
discolored,-8.179091,10.8623
paf,-17.176426,-0.5250525
confusional,8.490936,8.022609
proctitis,10.997208,-28.83314
nodding,19.24706,9.164732
macroadenoma,-22.678553,13.852228
nephrotoxicity,-11.900187,12.020948
varice,-6.171311,-8.590516
immunsuppression,-0.8057101,-2.2170026
dah,-25.156908,-1.714063
malperfusion,-3.1752431,26.247276
eclamptic,9.95789,8.895721
prerenal,17.01224,31.048454
hlh,-16.296623,-1.344956
inferoposterolateral,0.07831195,20.94839
nose,28.837774,14.830041
hyperactive,2.453458,10.709818
hypothyroidism,-1.4355639,-9.303315
hypercapneic,20.470196,15.270253
hepatopulmonary,2.1908457,-11.932116
abnormality,0.41940233,25.981161
typhlitis,11.876955,-27.956068
gsw,-13.957715,-7.6043906
decubitus,-2.5410948,14.052144
tumor,-19.331093,11.433363
urgency,19.219587,-2.3708563
uip,-17.048008,-3.2479668
torsade,7.8202605,29.220247
sob,-23.37411,-4.594914
thoracolumbar,5.114422,-15.416688
areactive,12.2846365,3.948485
lethargy,30.512798,-0.2043362
toxin-mediated,-8.130913,-9.641323
crf,-5.139222,-1.1887858
12009,-32.857384,4.447803
musculoskeletal,4.560831,5.041569
bradypnea,22.87315,11.532575
slurred,15.593638,8.499921
radiculopathy,6.89171,-15.402398
ileitis,9.211666,-30.435492
hypercapnea,22.484415,15.559157
pseudomonal,-16.852465,-23.588337
cramp,17.753273,5.174894
effusion,17.40406,-15.785838
neoplasm,-20.84431,16.738304
cmv,-23.393276,1.8318387
cdi,-32.476887,0.26312035
hypoglycemic,-0.11244508,14.986793
pneumomediastinum,14.073882,-16.841072
exanthema,31.382986,-3.5309217
xanthoma,-19.266966,18.469946
fistula,5.6283064,-20.918621
aberrancy,5.096763,25.967554
numbness/tingling,21.734552,1.3455406
pursed,28.587662,15.318581
decompensate,7.1727114,4.8853807
appeared,-12.73881,-3.5699081
surgeon,-8.657062,4.341922
colon,-15.774893,13.700466
sclc,-10.7462845,2.51284
n/v,-11.647596,-2.0445423
blink,0.9382899,29.621534
hydroureter,-9.905023,17.0307
-history,-1.2391026,5.983065
anxiety,6.494954,15.562397
etiology,-0.9230248,-0.56309366
fatigue,23.88136,2.0610578
encephalopathy,9.845369,7.035284
crohn,7.4395037,-1.5802802
glioma,-19.953564,10.368006
sclera,-11.505541,-25.75683
discitis,17.066343,-21.213408
10716,-29.883343,4.2853274
high-functioning,4.2655306,10.629744
hap,-33.35352,0.47789752
chest-pain,3.2090056,20.998644
hypothyrodism,-0.63904023,-5.1478834
infarct,-0.044935565,22.164705
aureu,-29.028662,5.0668273
thrush,20.154354,0.42050207
acromegaly,-3.447107,-8.050475
mod,-29.2903,-14.143806
uti,-18.69525,-5.311867
non-anion,21.54336,28.33171
pmd,-27.6106,-2.9011126
psc,-27.991499,-8.035079
pancreatitis,14.839213,-30.045053
pre-renal,17.010109,31.042706
itching,33.360867,-2.3782313
pharyngitis,22.921793,-21.727491
hyperinflated,30.863165,21.437479
asd,-34.1803,1.5651003
lge,-28.509459,-7.406933
dsd,-33.180836,-1.2526796
dm2,-31.261263,-9.569775
mr,-19.868153,-12.3012495
arrythmia,7.6336246,27.313856
post-traumatic,12.489531,-7.881268
intolerance,-4.036751,4.516461
stroke,1.4596808,21.871792
polyneuropathy,11.32829,-0.7424915
pitting,18.455355,-6.4665966
hyperventilating,21.058971,13.733467
cyanotic,9.356135,24.993162
carbapenem,-18.802353,-24.645159
labored,26.9354,10.262917
clinicaly,3.0320446,-3.9709215
ttp,-9.169718,-4.5075994
consumptive,9.903093,20.073627
hypercoaguable,6.2055507,7.1712112
fever-,-7.8331614,-12.012179
ruq,-20.062141,0.6238284
cbd,-28.965952,-4.041746
telangiectasia,-3.9467578,-26.051836
7030,-19.088669,-8.021251
auto-immune,5.045163,4.0160465
afib,-2.4407697,5.29166
transudate,19.270065,-14.109324
apnea,25.21268,14.128346
neuropathy/myopathy,-9.53562,0.063367456
rrr,-15.630217,-12.709573
disruptive,0.8131013,12.088982
rescucitated,-8.995694,0.072300166
gout,0.9865137,0.77756256
epilepsy,10.897941,12.038211
superinfection,-10.200891,-19.368248
aip,-21.66957,-11.445117
maligancy,-11.445851,4.1251445
angioedema,21.189959,3.5593011
immunosupression,-0.47452042,-2.7009573
grimacing,18.0623,7.500693
n0,-25.786024,-17.1067
paralytic,0.07102245,-13.072416
soe,-19.377314,-5.5548024
al,-20.729958,-3.638988
blood-tinged,34.940372,9.338654
watery,27.47626,-6.2692685
contusion,12.268284,-10.71491
retching,28.545795,0.9815636
ph,-15.539824,-10.069795
semiweekly,-13.756843,3.265108
clubbing,21.95506,-10.7486725
enteritis,11.993158,-27.741842
htn,-3.898386,6.3057995
dypnea,18.43093,3.2465143
h1n1,-8.986681,-12.547028
proctocolitis,10.614616,-28.907436
varicella,-7.1435294,-19.904928
berus,-20.405321,-1.8338941
rash,31.62059,-3.1735682
p.t.,-14.375804,1.3538032
compliation,-8.897793,2.456865
rvh,-28.026314,0.0470375
ingestion,-13.944218,18.499063
ecchymosis,32.111256,-6.0233097
aystole,-7.4095974,1.074479
aviod,-11.047254,-3.4744644
rhd,-32.857864,-4.7013493
iga,-32.445282,1.9924967
jaundice,22.650066,-12.822877
erosion,-9.390408,8.836718
hyperventilation,22.645664,14.063622
inferior/posterior,-0.0047424696,20.860455
co-morbidity,3.395716,14.428134
deranged,-3.5732603,-2.9371781
embolism,-6.9811883,28.971529
prom,-37.28731,-4.7420473
hemorrhoid,3.0048351,-7.898753
rp,-17.49766,-14.094155
adhesion,-17.112556,2.6256254
alcoholism,4.994599,14.64374
hypoventilated,19.841686,16.788757
sternal,-2.7387187,13.713548
am,-11.178663,-5.2826524
thrombophlebitis,15.454347,-8.170819
b,-14.228619,-2.7764091
pain,24.20989,2.3396277
prodrome,8.087372,10.490316
gib,-28.23465,-1.5173423
babinski,11.746842,3.5553017
empyema,16.515478,-17.84482
fit,-13.083555,-0.7518506
6174,-22.261652,-3.5069692
granulation,-4.3591876,16.819124
nephropathy,-1.7706437,11.022891
multi-organ,8.77336,19.500679
hyperexpansion,-6.770206,14.077146
fissure,-6.517306,12.354518
hypothyroid,-1.8429782,-7.82307
ecchymotic,33.98671,-7.0191503
dvt,-6.733552,0.09890679
hlp,-34.31504,-8.176311
sweat,-10.72887,19.576992
chb,-34.81594,-2.5546923
airleak,26.939405,21.322672
hyponatremic,18.042576,25.243973
flaccid,14.086897,3.848514
suffocation,26.44549,6.5867853
lip,-3.5882487,-17.499292
hypotension,23.089544,10.822957
diverticulitis,7.6432714,-25.427225
tachypnic,19.15615,15.6103525
hypersensitivity,14.232033,-3.033908
orchitis,13.038965,-21.976723
screaming,19.516424,8.828042
endrocrine,-4.349233,-3.9977577
ssi,-32.369335,-2.2791038
telangectasia,-3.7254214,-25.468836
fever,26.533356,-3.3976333
incontinence,19.315561,-2.5852892
dyspnea,29.10043,6.3515935
agitation/delirium,-0.98544306,3.7946866
atelectatic,30.770082,21.605312
papilledema,22.233932,-6.6022654
hyperlipidema,-3.7525144,6.791741
temp,-13.624611,-16.06092
niddm,-4.869537,5.1024513
herniation,8.218197,-16.323704
vein,-5.1790338,29.864847
vbg,-25.500765,-3.561121
hypoperfusion,-2.888824,23.793951
delerium,7.278762,9.619992
desaturation,16.506353,17.088655
hemorrhage-related,10.570154,-12.8606415
adenopathy,25.93072,-14.681264
lymphoma,-16.542082,9.168748
uveitis,9.181693,-5.4962406
stricture,6.512888,-21.763067
pseudomona,-10.742383,-0.6434165
vomiting,28.624098,-0.10047617
excoriated,34.570053,-6.547777
chills/rigor,-3.9527068,1.995614
margination,-5.709725,15.084338
gastropathy,3.6349807,-30.42314
comatose,16.325212,12.428931
dehiscence,2.4209018,-19.039133
colitis,9.317658,-30.2771
polyp,-23.907019,15.574581
nhl,-15.328663,7.0666327
retinopathy,-1.7222544,11.163462
phlegmon,15.412452,-19.442217
ibd,-19.144915,2.577129
tonsillectomy,29.578333,-19.938715
panhypopituitarism,-1.1265649,-10.528735
dehydration,-3.0487542,2.9193134
wheezy,30.372753,11.608254
myocarditis,12.267411,-24.348097
nm,-14.639471,-6.9042387
chf,-6.7393765,8.1443205
bigeminy,5.6429353,28.897367
vasculopathy,11.2572155,-5.0507364
avn,-7.440593,-1.0917525
aml,-18.33612,5.5425267
hd,-25.042784,-8.18746
allergy,14.726421,-3.5976725
flu,-8.647289,-12.998751
psychiatric,4.8627806,15.87325
seizure-,1.6041962,9.684401
nonbacterial,21.897846,-29.761625
neutropenic,19.737238,-26.370428
thyrotoxic,-1.0117286,-7.7946663
non-biopsy,-11.359054,5.3748465
edema,17.916254,-10.430002
anuric,16.896772,28.269636
pericarditis,13.268183,-24.199371
peri-intubation,-0.7014491,4.8236737
abrasion,-9.636489,9.089302
goo,-21.444569,4.4116445
pe,-22.871504,-13.971213
hemoconcentration,17.054417,20.42922
pressor,-0.17100085,16.26769
confusion,12.477158,6.955016
20-pound,15.315297,2.0880373
syncope/pre-syncope,3.9286711,7.5891623
illnes,-0.64286983,0.672453
drooling,19.60745,5.2481117
pre-syncope,33.30088,4.424976
cardiomyopathy,2.1023672,6.8713393
hiv,-10.8396015,-13.758219
anaerobe,-28.740995,7.4820285
hemorrage,10.108533,-12.398429
cellulitis,16.59788,-20.184534
pneumonia,18.57882,-24.79076
acromegalic,-3.4177513,-7.974039
inflam,-12.530724,1.18379
hypomagnesium,-3.487153,-1.7218219
rhonchi,32.18248,15.207144
infection,-10.212424,-19.437923
anger,8.088817,13.611753
groaning,19.491192,7.989591
mm,-28.121792,20.741825
dermatomyositis,10.284675,-3.4494805
absces,4.694031,-8.108346
chronicity,4.019851,13.165396
purulent,19.072018,-17.82814
diarrhea,26.092167,-2.9881024
hoarse,20.931618,5.3840213
dizzines,-2.6776412,1.7599883
carcinoma,-18.655237,14.5744
gangrene,15.47632,-9.395367
myxedema,0.08140247,-9.273384
witnessed,-5.224356,8.507109
cryptosporidium,-5.8292894,-11.772096
rd,-25.96629,-6.794112
hemolytic,4.97429,-0.537405
back/buttock,-4.300102,0.39820206
aneurysm,-3.4526858,32.311947
ce,-33.133404,13.767887
dli,-21.389833,-0.2526535
asystolic,9.6047535,27.764692
fm,-22.443819,-15.627125
vap,-35.718678,1.6139857
cardiomegaly,23.515318,-10.178786
biliary-enteric,7.0691037,-21.264143
dcm,-33.968037,-1.0039986
hallucinating,5.272843,9.747119
psh,-31.98581,-5.7860856
nephrotic,2.7266836,-11.041632
e/o,-5.306689,-2.865437
myeloma,-15.758174,6.6964726
heartburn,25.276936,-0.6860308
barotrauma,28.111416,21.747051
sir,-23.383043,4.406814
ascitis,22.66329,-12.0274
arousability,9.224616,14.856556
toxic/metabolic,6.203167,1.957697
shotty,6.690373,-6.731581
lvh,-31.585566,1.2587755
agonal,5.124018,24.2399
eyelid,14.559737,14.980774
cwa,-18.757307,-0.15915817
stoma,3.9779413,-19.52008
palpitation,30.237253,4.4293313
non-inflammatory,4.5036626,3.532627
hepatosplenomegaly,25.206713,-11.574428
osa,-34.69466,-5.6302567
hemoperitoneum,11.847964,-16.861786
sepsis/,-7.5013633,-2.6738029
tb,-10.58625,-10.853131
diahrrea,-9.693493,0.8931351
pallor,22.235516,-6.6628213
truama,-8.404834,-0.6830308
cep,-36.852238,0.13543731
chest,34.799328,13.084418
recurrent/,2.6726418,-0.7952319
allergic,14.65303,-4.517586
cad,-35.082157,-3.5979638
tc,-21.238222,-15.284416
clostridium,-30.866016,7.778622
vasopressor-dependent,13.281598,19.500708
angioma,-21.153025,18.951199
acinetobacter,-18.678007,-23.635765
mucositis,27.612316,-1.8723671
delirium,6.065534,13.982899
osteomyelitis,17.21968,-20.792328
vertigo,23.538754,5.7040524
narrowing,-8.5037365,12.976986
tachyarrythmia,6.332181,25.522158
trauma,11.521973,-9.785049
depressed,3.660251,9.383161
choking,26.890423,6.7639594
ileu,-25.204626,-2.4497535
acidotic,20.80953,17.52817
acute/chronic,25.647446,-18.738663
claudication,22.479792,20.488588
myelopathy,6.711361,-15.598182
zoster,-7.230797,-20.569712
dysmotility,4.2481313,-26.272896
lipodystropy,-5.74826,-0.39384645
anastamotic,4.234124,-19.58519
nausea,28.875607,0.40049392
hazy,-7.8653107,20.642883
vsd,-15.704081,-2.8674676
decompensation,8.459005,5.0165844
post-obstructive,12.293548,15.726656
vte,-11.472227,6.9168506
oliguric,16.938437,28.646572
thromboembolism,-9.727401,29.224289
lung,-15.560135,13.083503
ild,-9.4640665,-1.2400258
sdb,-16.184793,-3.7160492
asso,-11.667955,1.5049893
vasculitis,10.095215,-5.5525084
bili,-13.296813,-5.593983
bibasilar,32.22705,15.259783
cholangiocarcinoma,-18.726763,15.574947
catholic,-9.139379,-6.641412
rhinitis,15.554385,-5.001718
gb,-27.653105,-12.521883
ocd,-29.830214,0.5192061
oedema,17.906948,-10.44226
fracture,3.7442007,-15.14784
tracheobronchitis,18.800854,-24.595537
nonpurulent,19.540598,-17.089375
cellulite,-2.4342315,-5.505462
pylorus,-10.828516,15.9534445
rebleed,10.310554,-13.452593
pud,-23.853086,-0.33886924
petechia,32.624493,-6.8543925
t98,-16.277494,-13.305628
under-resuscitated,12.7247305,18.434277
epididymitis/orchitis,0.44808355,-0.81511027
hypochloremic,21.742672,27.60699
tue,-21.295929,-5.9119444
tia,-33.390583,3.5298812
ectopy,6.1425147,27.649883
contrast-induced,-2.0503411,-3.7821784
copd,-0.018880317,3.127354
stenosi,-21.475084,-6.4339437
myopathy,9.936237,0.29952595
rml,-35.045326,0.90239197
emboli,-6.612535,29.076384
abces,-32.77765,13.910222
hypo-perfusion,-2.8909423,23.660858
thromboembolic,-10.248944,29.223372
anoxic,-11.862743,-6.8962846
angina,3.0849314,21.770622
vomit,27.094927,2.646989
esophagitis,4.74051,-29.106297
arrhythmia,7.528519,27.624725
tonic-clonic,12.90115,12.529927
puffy,33.205822,-9.250358
obtundation,14.76177,9.11893
ptsd,6.0101967,12.092761
md,-29.099356,-7.460917
obesity,-1.9169774,8.242922
hiccuping,17.42422,9.024747
advanced/,-12.414212,5.965788
transaminitis,22.34065,-1.7219682
lk,-26.184433,-17.268349
taa,-37.683666,-5.0863514
malaena,19.192415,1.7745655
citrobacter,-19.19079,-22.3436
coagulapathy,3.9758153,0.76256955
aid,-15.338708,4.4221563
early-onset,10.020905,1.9818536
stridor,27.465286,8.456803
avl,-28.129105,-4.9907513
hyperchloremic,21.115828,27.899553
a-fib,-9.389916,5.7012978
pcp,-33.322758,-3.0974863
lbp,-34.710342,-2.6618485
adenoma,-22.083626,15.408901
diverticuli,6.5413218,-23.292599
strep,-25.639935,2.5557978
taco,-21.060577,3.7901328
hyperviscosity,5.7346916,-1.0400642
alzheimer,8.116406,-0.12326872
vomitting,26.69868,1.6229031
fever/infection,21.692842,-1.2782838
fatigue/malaise,21.257256,0.49621853
poisoning,-14.089041,19.256042
duodenitis,4.4913487,-29.653515
brady,7.219496,25.696472
oa,-20.32202,-10.289534
debility,14.0827,5.6559
swelling,20.085018,-6.285804
bleeding/,-8.746133,8.007588
septic,13.233917,21.522848
ap,-24.613037,-11.885059
carditis,11.519951,-24.400763
cholangitis,15.410526,-31.536423
