term,x,y
tremor,0.5840716,-7.5884523
arthralgia,4.118234,-4.6286387
vbg,-5.452254,-4.758166
mr,-8.418902,-3.9468594
tachy,-2.5412292,-1.425086
nausea,4.4074283,-3.7204788
orthopnea,3.6778007,-1.9547343
parkinsonism,0.45658982,-7.8285947
peri-intubation,-4.222617,-3.8506308
stroke,-3.9270523,0.28081885
jaundice,1.5629644,-4.980294
ich,-7.451492,-4.72836
hyperventilation,-0.16512746,-2.2401462
effusion,-3.06823,2.4825473
cyanotic,-3.207913,-2.1207108
lue,-6.3865213,-4.553232
vte,-4.0874224,-5.315275
labored,2.457041,-0.49030724
pcp,-7.1631966,-5.7282147
desaturation,-0.842472,-3.1749208
ttp,-6.470197,-3.2580457
organomegaly,-0.032868482,-5.3462834
fasciitis,-8.37091,0.970607
vaso-vagal,-0.511377,-0.9002709
malnutrition,-3.1821918,-5.613155
hypertensive,-4.619846,-9.266581
ascite,-9.599319,-6.8327765
ild,-4.9561143,-4.5012126
pe,-9.227972,-4.3744597
wct,-5.962752,-4.676579
ep,-9.802778,-4.194894
akinetic,-3.55113,-1.581272
presyncope,-0.12991492,-0.5916879
chill,-3.6647313,-7.362894
hemorrhoid,-5.254936,-2.4374127
depression,-1.4330714,-9.650711
rigor,-5.8406773,-7.7362623
agitation,-2.643229,-8.0916195
diuresi,-6.556098,-4.4736657
seizure,0.31896618,-8.473439
bleeding,-5.865669,0.38369286
erythema,4.4234533,-5.558833
pressor,-1.485528,-2.4311159
flutter,-1.665946,0.2734192
hypoglycemic,-1.9011331,-3.112325
afib,-4.7438035,-4.009219
palpitation,3.8593376,-2.5956662
confusion,-1.8749887,-7.36684
vasculitis,-2.128999,-4.5952334
apnea,0.17432761,-2.4383776
rrr,-5.4580994,-4.1134887
xanthoma,-2.853852,-4.0845814
pain,2.468428,-3.6956847
vomiting,4.4058766,-3.6642122
febrile,2.5908167,-5.2480617
gib,-5.583477,-4.9397855
epilepsy,0.32130492,-8.427346
tachypneic,1.9102695,0.07430188
aberrancy,-2.767253,-1.0700347
babinski,-4.1743226,-3.866112
ppm,-5.635028,-6.6334887
bruising,4.4669094,-5.421133
tachypnea,2.8091168,-1.2447001
wheezing,2.4190772,-2.0288734
tooth,-6.7645173,-2.595188
duodenitis,-11.066876,-1.507619
lymphadenopathy,-0.20209695,-5.197758
exertional,3.6216958,-1.9500437
hypocapnea,-2.6011581,-2.7428668
kyphosi,-5.7614884,-4.5429616
vf,-9.046078,-4.4958096
fracture,-6.2228875,-1.9780694
axi,-7.8092546,-5.120698
pneumonitis,-5.045871,-0.9264819
disorientation,-1.6436195,-7.9740243
comatose,0.9169467,1.1959141
sepsi,-5.9893894,-3.7932446
cellulitis,-8.358172,0.58172065
pvc,-7.818892,-6.4190326
colitis,-10.079071,-1.2631643
coma,0.75022256,1.3933645
ra,-9.264258,-5.4645734
rcc,-4.308321,-5.917105
allergic,-1.042451,4.1536827
rhonchi,3.1879244,-0.6136101
infection,-7.906437,-2.3231218
infarction,-3.7736945,0.5095486
hypodensity,-4.6193986,-1.7301971
delusion,-1.5183562,-8.473161
septic,-6.858099,2.691676
myalgia,4.1369653,-4.236662
dvt,-4.811042,-3.9790995
cad,-8.025057,-6.7188106
absces,-4.8161626,-3.327298
hemorrhage,-6.5563397,0.007122962
hlp,-5.683946,-5.4828935
coagulopathy,-5.621577,1.3746974
sweat,-4.89328,-7.5960703
overdose,-6.662565,-8.842334
cholangitis,-9.396432,0.22708581
vasopressor-dependent,-6.738917,2.664146
diarrhea,2.9143853,-4.626098
pruritis,4.342449,-4.8410344
dizzines,-4.33589,-4.067075
gastritis,-11.114222,-1.5305068
anxiety,-1.4214479,-9.695767
ulcer,-11.097003,-1.5579386
all,-5.2123437,-5.650345
shock,-6.8638477,2.8807957
cmo,-6.098407,-5.810093
asystole,-0.814037,0.2369481
fatigue,2.2428029,-3.6733866
diabetes,-4.5661564,-9.573431
hematoma,-6.8092113,-0.13674265
encephalopathy,-4.9385767,2.1037152
mesothelioma,-4.402836,-6.7600737
chf,-5.723975,-2.907624
hypotension,-0.23757963,-1.6615843
ectopy,-1.8752704,-0.174868
tachypnic,-3.7193713,-3.3737187
constipation,2.9376678,-4.1672487
arf,-7.1710606,-7.0877876
peritonitis,-8.665494,0.09755678
