term,x,y
asprin,16.685751,-3.0861237
dg,-27.09135,-2.5521553
bu,-4.3935833,-12.923614
tac,-18.983732,14.358492
vanc,-7.4140315,5.2493505
methotrexate,18.762291,11.367285
plavix,16.969748,-3.6848893
og,-18.890842,8.141745
wnl,-19.350506,-1.0644963
dilt,-1.7250129,-3.9930396
aa,-20.758638,21.505184
oxybutynin,30.460691,-4.963517
q12h,22.096739,4.223091
oxcarbazepine,38.032383,1.589998
hip,-18.29322,-19.713047
cmv,-18.16927,13.799669
titrated,-1.2505894,0.7970347
lovenox,-2.2081773,0.90107936
amicar,-3.8834364,-0.05784951
gabapentin,37.443825,-0.99641186
dicloxacillin,1.7966594,36.853653
nitrofurantoin,1.7174675,31.037785
oxacillin,0.12752631,35.668587
nortriptyline,38.24626,-2.9412804
peg,-18.52373,-15.48685
azythromycin,0.9351305,26.279058
ifn,11.922089,11.577887
ceftriaxone,3.1778924,33.66682
tx2,-11.009569,-0.4844282
morphine,35.114235,-15.812359
temazepam,36.1766,-6.795764
epogen,-9.098774,-1.5107203
levophed,5.128808,-7.916265
dopa,-0.091997735,-4.793483
esmolol,29.102552,-20.783154
acetominophen,18.785719,-4.147927
1.5/3,-14.372669,-5.939441
cochicine,0.70932484,3.0980678
smoke,-0.54414773,-15.732997
contine,-9.871224,-1.9231999
enoxaparin,14.376426,-10.412855
vecuronium,37.677612,-14.553218
throw,-11.303984,-10.002429
po2,-19.155138,-7.9859285
neurontin,6.893587,-1.8577491
1-2/5,-15.014073,-18.306273
prog,0.49398655,0.59992856
solid,-12.117597,1.6925316
spironolactone,22.527193,-18.683062
pl,-26.924488,-5.4205003
paxil,5.0523577,-0.3519643
norepinephrine,4.2436395,-21.244837
inhalation,-3.101249,-18.004772
gentamycin,-1.2597171,32.125023
sotalol,22.679953,-24.738028
bupropion,40.081226,-0.927327
bp,-20.76473,21.494484
past-,-10.410929,-6.8298073
ketamine,35.923054,-14.323364
substance,-0.6381236,-12.53602
moxifloxacin,2.3100162,32.028397
levofloxacin,2.354328,32.222866
dp,-24.979166,-2.102497
reconsult,-8.24682,-11.622119
neosynephrine,3.380617,-8.265822
levalbuterol,26.891085,-7.0558176
toradol,1.9106582,1.3361466
faa,-22.026361,5.336801
3u,-20.765907,-3.6922197
cbd,-27.955439,11.9523115
straw,-16.451769,-10.404067
9918,8.368391,-0.68247396
oob,-23.103016,-7.9333534
aspirin,17.555817,-9.182648
prasugrel,17.802004,-8.388643
car,-9.331051,-14.286918
levetiracetam,37.600113,0.9996827
rrr,-18.696453,-1.0284402
dialy,12.838084,-0.4318619
valproate,36.64121,1.5089294
methylphenidate,39.864292,-4.552917
imipramine,38.594536,-4.025865
inact,-27.081947,-8.321032
lactulose,2.550524,7.5774236
tfn,-10.595037,-0.8442901
cxr,-16.51477,-1.5959854
post-intercourse,-3.0233936,4.7995386
haloperidol,41.49689,-3.9386153
versed,-9.276079,-10.731059
plaquenil,14.505336,9.064908
deferral,-7.3994665,-11.036234
ritonavir,18.683975,25.192406
cx,-21.627392,-0.3939594
ceftazidine,0.9633344,28.8203
mg/m2,19.818745,13.124849
function-wise,-12.568475,-2.7144518
depakote,8.8566265,-2.8758538
micafungin,-3.101319,28.977911
propriate,-9.273481,-2.517858
mirapex,4.0976133,-1.348826
cyprofloxacin,-0.083121605,24.45923
antiandrogen,13.223753,-15.189668
artifactual,-12.2912655,-0.578563
angioplasty,-3.1897354,-8.615053
pf,-27.031408,-1.7652012
dht,-16.836617,3.3330076
htn,-9.824912,-5.6818976
talc,2.8837965,2.6930406
mdr,-21.846853,18.16537
str,-19.784792,11.672903
metformin,17.550507,-14.124131
s,-4.2780023,8.623634
hob,-18.149708,5.6498303
6.8,-8.801538,10.158921
dh,-28.420925,2.8896005
dronedarone,21.48117,-24.73459
pac,-21.340279,15.716435
salt,-15.872032,-8.495879
nad,-18.099178,9.374697
metronidazole,2.9126015,29.875408
etravirine,17.650127,24.851479
lar,-19.330082,16.543783
signif,2.5130563,-2.6228104
baclofen,35.55436,-16.943321
levo,10.552411,-5.093304
dopamine,4.427097,-21.86274
tba,-23.974125,0.70361835
folate,6.5343294,17.642973
vancomycin,0.8219576,33.585106
cefepime,3.1051657,35.053387
mini-maze,-3.678267,-8.981264
hydromorphone,38.28336,-10.649107
am,-5.943989,-14.912328
washcloth,-13.320474,-12.754804
lotion,-4.6760144,17.425066
dyed,-9.456958,14.2384
160/80,15.298844,-0.52687985
plb,-13.389164,2.4706972
diphenhydramine,33.664616,-8.570399
pyrimethamine,5.652259,25.411867
antidepressant,41.181377,-0.79985875
codeine,37.717987,-9.910728
fl,-18.048729,0.1809318
zoloft,4.771586,-1.9313978
chb,-22.367214,14.053166
midodrine,27.6137,-17.723364
clindamycin,2.7802782,32.939075
tegretol,10.166247,0.958488
aztreonam,3.6875074,34.77029
ara-c,15.400364,11.308357
raloxifine,-7.5290127,-0.12721233
0952,-10.570145,1.2247077
terazosin,26.18109,-15.337433
guaifenesin,37.1039,-11.9486
lansoprazole,23.937794,-1.9067787
setraline,7.71888,-2.5004869
gadolinium,1.072544,4.7965302
dob,-17.85576,-1.5177302
zocor,2.0279691,-2.3169048
pattern1,-22.285036,4.2181334
bronch,-10.025914,-3.363992
fine,-13.480231,-0.3179434
mannitol,1.9426526,7.8803115
fosphenytoin,34.62537,1.6894931
simvistatin,-0.5096053,-1.669526
ox,-16.036676,5.9695077
120-140,-9.07684,8.067259
protamine,12.056421,-11.520758
tolterodine,30.456036,-4.9545135
ama,-11.781917,-15.308673
neutal,-9.257435,2.6780174
etoh,-18.130133,-2.6983492
topamax,8.311988,2.0978656
tn,-32.891872,-3.3803437
l,-31.699461,-4.9804683
viagra,6.2820215,-5.500043
hi,-33.126213,-4.594981
vein,-12.457648,-21.007795
dx,-33.224075,-1.3845795
catecholamine,4.0528607,-21.281788
zolpidem,37.7499,-7.094118
clonidine,34.436253,-17.1071
alcohol,-0.00026834517,-14.663455
600ml,-5.907123,9.331181
involved-field,15.623048,15.765498
predinisone,14.010787,10.209722
paitent,-6.471761,-5.3866754
montelukast,26.159595,-7.882263
amoxicillin,3.5073712,31.144241
mtx,13.117735,9.965493
sm,-29.16428,-2.2964497
metolazone,20.012997,-20.339607
bpg,-22.748974,-0.15094475
fe,-27.025393,0.5017358
step-father,-9.38235,-17.349014
gemfibrozil,19.2889,-12.766802
1/min,-19.875021,-8.233801
oxygen,-18.614643,-8.331789
edu,-20.27359,0.27422643
rum,-15.272088,-10.335422
zosyn,-8.663817,4.605449
pyridoxine,7.611094,16.381098
tropinin,-5.371182,-6.5621805
jawline,-13.8417225,-17.277468
amitriptyline,37.683628,-3.8142447
felodipine,24.69291,-20.482473
niv,-22.920332,14.187666
acetazolamide,17.144934,-20.817802
apn,-15.511962,1.5722361
haldol,10.902446,-2.8491101
simethicone,8.885154,-10.245394
amlodipine,23.746666,-16.480827
amlodopine,-2.2628791,-4.887661
smoking,-0.32026047,-15.194735
k,-32.377705,-4.980278
hd,-24.749893,6.6628156
vc,-30.63113,-1.207235
pt,-16.309877,-6.08804
flu,-7.5638695,20.444603
asc,-16.793222,1.3133256
fel,-17.17899,-4.4627953
daptomycin,0.072591014,34.167225
famotidine,24.211365,-3.3620553
piperacillin-tazobactam,3.1391098,35.763824
trach,-12.954332,-8.161467
silicone,-18.618643,-13.825837
saltine,-15.783075,-10.39625
vanco,0.76617545,20.517658
phenytoin,35.711365,2.1380095
lac,-20.242344,14.207822
-prostate,-9.789181,0.26324093
oxycontin,12.42225,-3.2085454
pe,-28.169277,-1.2353915
levothyroxine,9.316376,-14.491625
fluconazole,-2.6001914,28.429977
methylprednisone,18.366077,9.01771
ptx,-25.797676,15.812969
sinemet,16.01361,-5.4494653
meropenum,-7.311102,3.751195
mexiletine,23.12885,-23.462523
labetalol,26.225498,-19.421724
rpe,-23.809591,12.002432
ginger,6.3959703,-11.114794
add,-11.371511,-8.503596
epinephrine,4.9245386,-20.377234
protonix,-8.462122,-0.9544139
nifedipine,25.552769,-21.451626
valsartan,22.797836,-15.990095
methadone,13.3758335,-3.3230028
ai,-33.3818,-4.5921025
ds,-23.362135,-12.877363
hydrocodone-acetaminophen,15.635173,-3.0306904
indomethacin,21.407757,-7.7153883
picture-word,-8.341443,-6.9027224
put,-11.35069,-9.773953
sensate,-13.388467,-17.5409
k+,-32.850727,-6.6617117
nitroglycerin,29.430918,-22.717321
pea,-25.232182,8.186905
fib,-21.56992,11.234958
badge,-11.407223,-12.743488
niece,-8.842983,-18.227257
acyclovir,12.599658,20.983484
niacin,8.032391,16.904646
ganciclovir,12.594688,20.975159
increased/decreased,-20.814928,-10.520431
luminal,-10.856259,-4.1173253
ten,-13.759613,-3.0670137
carbidopa-levodopa,29.2464,0.3606538
q6h,22.156788,4.2626686
abx,-22.677074,2.2618623
creatinine,13.571849,-24.997536
twice/day,21.192326,3.5739768
sil,-23.490244,16.411438
10:10,-14.147944,9.155904
spine,-15.979337,-18.888605
anestheisa,-5.7116623,-2.8737745
dip,-6.7557616,7.0287523
adenosine,1.557731,-7.590485
neb,-28.07329,7.537458
amb,-24.455406,2.0187995
f/up,-13.279645,-1.5664268
staple,-16.80729,-11.942291
zofran,-2.3104675,-0.5476003
nystatin,-1.7669897,26.567753
maxa,-22.909273,0.76445603
il-2,11.106327,11.725642
bacitracin,-0.29063833,30.612251
amio,-10.750275,5.229182
cocaine/amphetamine,-1.6206423,-11.732526
tb,-12.530493,13.18267
meperidine,35.828693,-12.337006
pes,-17.746672,-18.356707
hydralazine,25.711088,-19.688187
cefpodoxime,5.5114264,33.46775
fluticasone,25.305038,-7.855954
bupivicaine,33.596615,-13.986859
cipro,-1.289899,21.575993
calcitriol,10.496479,-18.63838
o4,-25.452425,3.7261972
voriconazole,-2.7797422,28.597143
memantine,43.026886,-6.4217553
carvedilol,24.019001,-18.653978
command,-12.410619,7.308645
magnesium,3.1036372,12.564327
bupivacaine,34.188087,-13.837004
risperidone,42.683704,-2.4858396
docusate,9.129928,-9.783871
neostigmine,33.442505,-17.314528
vaseline,-4.9576826,14.103675
tramadol,36.224182,-11.064097
na,-4.5291348,-14.172555
bactrim,1.4897411,25.892195
phytonadione,18.69203,-3.3733118
lll,-14.162321,-6.787035
duloxetine,39.21168,-1.5599827
hydroxizine,3.4766681,1.4199634
mestinon,4.737876,0.85134345
oxymetazoline,33.024635,-18.84561
dorzolamide,27.706348,-12.265911
ampicillin,-0.46165448,32.22709
prednisolone,19.033089,9.996151
hem/onc,-9.749053,-8.581126
b12,-14.12138,6.786818
pubic,-14.418296,-16.678452
moca,-14.342518,1.45423
statin,17.64701,-10.696481
erythomycin,-1.8691345,23.144648
kefzol,-0.6288332,22.544767
mirtazapine,39.997726,-2.0178387
iron,0.38673988,11.600021
chemoradiotherapy,15.027778,16.5548
cisplatin,17.811035,13.818277
cefuroxime,4.3855333,33.337593
cefazolin,3.7221103,33.425774
pah,-21.51726,12.581153
98/69,-4.8460164,2.4259934
non-q,-3.710708,-6.8609314
750ml,-6.4079685,10.067628
asa,-13.125168,4.3882546
metoprolol,24.754236,-18.359816
mildy,-9.916609,3.5329866
tartate,3.0538936,4.2830586
gentamicin,0.0037064203,32.17061
midazolam,36.37925,-13.036205
co2,-20.413342,-6.073261
ertapenem,1.8976402,35.059822
df,-20.699238,2.4402277
labetolol,27.714209,-19.345675
captopril,22.499342,-17.852304
quinipril,0.641467,-2.6922944
dogoxin,-6.860056,-1.3552965
tamoxifen,13.908621,-15.154974
aspiration/penetration,-11.161823,-2.8244624
de,-28.16547,-13.58874
desaturated,-24.369818,-19.07383
desaturate,-24.367788,-19.076414
amitryptiline,36.82845,-3.7554321
ua,-25.036741,1.0564139
oxycodone-acetaminophen,15.245741,-2.6727116
fluticasone-salmeterol,15.235895,-4.0268025
weepy,-11.29248,-15.823318
botox,5.7088885,2.536275
cft,-22.498623,12.299341
decadron,16.078094,8.594948
fursemide,4.510955,-4.314654
15l,-20.016476,-2.789901
donepezil,43.033813,-6.4284806
venlafaxine,39.459984,-1.9888346
fla,-26.386665,16.807995
dependece,-10.633232,-0.10205112
bzd,-25.08166,11.973456
kayexalate,2.1234775,4.882238
vacomycin,0.08852596,23.783825
lupron,0.27473116,0.8057443
sucralfate,23.550175,-3.5279262
hypercholesterol,0.124294095,-8.740571
mirtazepine,33.55728,-2.3460133
tonic-clonic,9.899912,2.3079355
nadolol,25.809462,-18.073717
thin,-9.992738,12.57027
atra,-14.714117,12.016476
7min,-4.670019,8.682345
estradiol,7.5140395,7.4631314
phenyleprine,2.2786105,-7.232888
ps,-22.57436,-4.098651
a-fib,-6.497907,-3.9397118
dpp,-28.783499,5.487437
chf-,-17.576822,13.262894
olanzapine,42.84949,-2.5153549
lithium,4.2175875,10.590947
air,-3.3624258,-18.145554
oxycodone,38.32355,-10.206972
diamox,16.693037,-21.08598
tobra,-6.0988617,4.7256265
cortisol,8.212937,7.3256655
tigecycline,0.84763205,34.619595
barbituate,6.529782,0.41217628
imi,-22.911213,-2.8120685
cpm,-30.63465,-6.1638885
pontine,-15.370473,0.012049636
ketorolac,35.742058,-10.828019
laryngoscopy,2.1751392,-10.742617
miconazole,-2.3172631,27.440071
"3,6,10",-11.610658,0.60965645
reglan,-5.4905,-1.5715048
ogt,-24.926401,13.898782
518.81,-11.511325,-6.538023
enoxoparin,-1.7083133,2.495053
ortho,-12.94058,17.295101
minoxidil,24.461609,-12.024496
seat,-9.339474,-14.312503
ondasetron,14.17899,-6.3472786
pantoprazole,23.93372,-1.8493309
tha,-2.2982304,-5.4143705
vitamin,6.2009625,18.57902
inh,0.12750924,-3.0124645
u/w,-19.335112,1.720471
cotreat,-4.837945,0.79801184
sliver,-9.68534,13.120394
ranitidin,16.33094,-1.087141
inhaler,26.332928,-6.0573096
bcc,-12.0580635,9.537769
st,-28.501005,-2.1244946
co-treat,-6.0454063,1.2779303
pad,-9.513728,1.617791
ceftazidime,3.119507,34.63646
stg,-28.081573,10.243661
pvd,-25.79224,14.432237
fu,-3.0262847,11.580151
nicardipine,25.949343,-21.800594
nl,-1.5263608,8.257644
ami,-22.512728,10.171929
ma,-23.629694,-2.9452677
tylenol,8.482263,-7.3709016
tum,-14.574521,3.1007323
imipenim,-6.1696477,3.7838557
sister-in-law,-8.702481,-17.409674
bue,-13.997288,6.113337
fentanyl,35.701935,-13.155095
les,-30.34212,-13.874996
oseltamivir,-6.298797,21.051702
rle,-12.03602,-1.5889826
metclopramide,-8.368257,-0.3394927
succinylcholine,37.142437,-14.519442
righ,-13.022225,-21.042446
isosorbide,28.171412,-23.314478
solidified,-7.1063347,9.561135
crushable,-10.743074,9.679157
basline,-9.517574,-4.4540677
fumarate,13.929388,-1.412451
a-line,-16.358793,-0.108898476
pindolol,26.254301,-18.332518
dexamthasone,0.87851995,-1.387423
macrodantin,-3.1519058,1.7635599
avonex,-1.0177894,4.1417294
subq,-19.960226,1.8212749
compazine,9.854562,-1.0886351
methyldopa,25.578321,-19.41677
nicotine,0.7539735,-14.006856
cytoxan,18.548124,12.835665
lorazepam,36.221905,-7.5847626
lisinopril,23.094225,-17.00657
cyanocobalamin,7.8517494,15.961672
op,-26.325506,6.201189
cmo,-18.57069,3.5257998
ciprofloxacin,1.9549816,32.76118
milrinone,29.171087,-20.910963
60f,-18.471289,1.6226997
lovastatin,20.141676,-11.48722
methylprednisolone,18.77514,9.167091
chlorexidine,-5.6364546,14.328683
propanolol,27.322823,-18.825457
cp,-15.856995,21.390686
