term,x,y
renal/cardiac,-17.707438,5.471099
cefepime-,-47.735943,1.7607446
-lymphoma,-1.7599108,-38.751167
pendular,3.4116929,42.85327
slurred,4.7492223,50.41241
hla,-57.869667,-6.3307915
bread-loafed,-19.118736,-14.707916
rml,-56.46483,-12.286411
thirst,-8.7339115,59.19628
p/g,-25.209776,-9.1843815
munchausen,-2.9475112,0.26872653
grandeur,-31.024044,47.13835
nontoxic-appearing,-45.577442,3.8467407
thromboplebitis,-10.1736,-1.3033143
diarrhoea,30.52164,48.48379
petechie,-0.36508563,15.679468
reponded,-24.11634,8.384705
hem,-43.458416,-16.438217
fibrolipoma,18.84073,-50.370007
claudicant,9.855179,25.251217
fracture,65.74953,-1.7769527
rrp,-51.10639,-9.826396
disproportion,-10.165604,-35.252087
vaso-vagal,9.658858,54.459743
epilectic,-21.59945,-3.1160047
aneurysma,16.866318,-17.26859
tod,-54.964897,-12.971192
panretinal,39.342045,16.070194
cavitated,34.744663,-15.054161
derm,1.6899638,-29.40685
had,-22.14375,-22.454382
neckpain,-20.141775,-3.3298507
mood/affect,-23.93434,38.256393
deficieny,-20.929016,8.808508
homicide,-29.978254,39.389744
vasospasm,13.959016,-9.758551
rcc,-2.3396742,-43.509933
cbfb,-44.7708,-18.648806
osteophyte,60.184044,-0.15008844
pustule,41.103794,28.064392
heart-block,-1.8492407,29.001781
genital,12.664828,-37.4366
dysrythmia,0.1838961,29.979694
carcinosarcoma,15.384502,-49.992153
hypopigmentation,42.36247,25.171286
spigelian,38.931396,-31.488554
cd17,-28.269178,-10.603262
pain10,-18.107769,-5.109764
ingrown,-2.5518606,-31.898914
irreducible,16.395609,-24.923689
hypophosphatemic,-1.2404644,12.1464
asthma/allergy,-22.073023,26.785177
chorea,-12.148627,45.569675
intern,-31.825739,21.622938
appeared,-26.870672,-14.237175
ischemia/hypoperfusion,-18.28682,-6.5985346
granulomatosis,26.964777,4.9416842
metabolic-toxic,4.931646,3.8705344
hypothroidism,1.0278306,7.107204
arterio-enteric,20.906952,-26.340601
humor,-5.3802814,-25.858501
posttraumatic,-23.782776,53.146515
limp,11.625548,47.95281
tranfused,-26.343048,0.012959256
mimickry,-7.465657,-7.7976556
cholangiolitis,24.196661,-10.388131
cholycystitis,2.690906,-0.49116704
taa,-59.053127,-24.154362
post-pneumonectomy,28.790754,-16.563494
syncope,9.932478,55.11969
ad,-28.430565,2.688302
wrist-cutting,-29.042841,29.500088
opacity,21.781189,-15.390089
mid-epigastrium,3.660649,-20.067394
sensorineural,25.577187,27.458906
pdd,-48.32997,-15.750736
polymositis,5.172838,1.2712177
nephrotoxin,-29.155369,17.242123
septicemic,36.679676,-8.57285
wegener,26.022964,4.864659
peripancreatitis,-0.8751716,-10.033442
eythema,-6.3503485,-0.36325917
perihepatitis,32.094276,-11.733218
spondylopathy,60.203808,7.4909916
colon,0.2814531,-46.928196
behcet,23.675846,5.057925
diphtheria,-43.177708,7.1024127
airleak,44.236366,-16.863873
aneurym,10.250324,-15.923418
cardioembolic,12.203875,19.925392
over-sedation,1.1443251,34.113365
multi-antibiotic,-56.90313,1.2814236
respiratory/metabolic,-23.94531,-3.7024124
navicular,66.839935,0.7483996
acute-onset,15.361416,41.2882
tingling,18.058329,49.77354
23-year-old,47.436413,-38.548992
rip,-30.132154,25.982481
past-pointing,3.8980513,41.396732
convulsion,-7.346548,45.47238
esophagial,0.20835868,-5.563691
transfusion-dependence,-2.7694297,5.0577893
eph,-51.293964,-19.250301
scc,-2.5476265,-37.89029
parkinson-like,-0.816697,38.26778
supervening,23.698042,0.21639712
dui,-39.59833,-10.662176
schistocyte,-3.4767916,4.193779
hidradenitis,43.409203,21.385515
mycotic,36.239616,2.5358038
appendectomy,17.561676,-28.220808
pex,-49.170994,-16.33097
pressurelike,-1.7960657,17.689661
rosacea,42.212048,22.419254
diarrhea/colitis,-50.15197,7.908572
laryngocele,29.539911,-26.724762
tramatic,7.3444476,-12.10837
cystadenofibroma,15.414777,-47.956806
craniectomy,39.58117,-24.280754
nonhypoxic,-13.104949,22.476065
mold,-42.882744,0.36116967
arteriosclerotic,13.038701,-19.2689
peri-tonsillar,32.64003,-14.893316
icteric,19.621653,-2.1904595
longevity,-17.330618,7.8622293
hypertenion,-13.193223,7.3908935
thromboembolism,16.611485,-7.5204964
headshaking,9.856726,41.896496
syringing,22.880962,38.265926
nmo,-51.730377,-21.814634
persitent,-3.6624255,-9.010699
hypoparathyroidism,18.386292,13.136974
polyangitis,26.757113,4.8511066
duodenum,15.640764,-32.571728
hydatiform,32.057728,-12.837514
encephalitic,31.098534,-2.7265363
arrthymia,-0.6971962,27.900517
parakeratotic,46.78571,28.297194
tr-1,-42.428936,-21.397228
cavernoma,26.363796,-24.25656
sigmoid-,-0.026297275,-5.6294665
satelite,-31.378283,-16.790232
pericolic,29.869568,-30.604525
alcohol/substance,-24.761168,43.052155
deconditioned,8.55528,30.784353
forebrain,-27.11205,-19.566086
non-itching,38.25212,29.25749
35580,-49.584778,-2.0169916
cic,-49.02303,-22.128382
agitation/anxiety,-4.12458,36.412025
nsu,-47.754646,-13.461941
banana,-38.159977,3.6212952
pseudomeningocoele,32.372246,-19.708868
pre-septal,39.718998,0.9779071
hiv,-39.789265,12.717669
ureteritis,28.078142,-12.37598
intraabdominal,36.48357,-27.204357
pericholecystitis,1.1790438,-9.359207
eyebrow,52.689564,17.374966
amyloidoma,19.684946,-46.531876
supraventricular,1.541903,61.2685
adenomyolipoma,-8.657491,-9.504647
aplastic,13.81881,6.359942
panceatitis,-17.752996,0.33035105
adenopathy,43.962467,-22.218351
traumatic,17.69456,24.210056
gvh,-21.683056,-6.936119
hemosiderin,5.2238026,-29.722555
mdd,-27.908585,-7.1693277
blister,-0.055698026,-28.520998
calcification,14.429172,-20.138462
fasciculation,22.629139,21.257187
cardiac/respiratory,-0.4383001,24.938282
weepy,-29.690578,26.950998
phlebitic,18.606937,-7.1500874
obstruction,19.109375,-24.322687
appendicolith,28.249557,-30.740356
burping/belching,19.033709,37.167587
toxic/metabolic,-7.608452,38.28906
self-catheterisation,23.032286,29.216078
p.,-40.55303,-8.822651
atn,-35.153618,-19.095158
catheter-associated,-59.442867,12.18351
ideopathic,24.712091,10.252028
osteoblastoma,19.32155,-53.235428
tummy,-34.362778,27.10522
tachyarrhythmia,1.3871086,60.263218
assualt,-28.229094,31.879852
parasomnia,-12.912339,52.527405
nodding,7.566701,48.15709
inflammation,21.268879,-3.558677
enlargement,4.846989,-17.491156
hydradenitis,31.456898,-1.2222663
dmd,-51.945107,-16.339157
subacute-chronic,6.485401,-9.200928
malabsorption,24.585619,24.590906
mechanica,16.042881,31.404953
necrotic-appearing,3.3060207,-30.08396
tardive,-2.475697,52.160866
st-elevation,7.632635,18.629969
irritability,-27.68406,44.225258
porencephaly,48.711678,7.669569
cbd,-48.678436,-23.104248
aha,-35.77754,27.664028
cogwheeling,6.041512,45.27629
combustion,-32.563725,0.030633818
mediastinum,19.706367,-42.1301
tachy,-1.7405963,30.603569
defib,-14.071431,4.5433583
gasteroenteritis,-11.113159,-2.1925094
bisynchrony,-9.120524,5.881649
cardiomegaly,30.153069,34.458897
spongiotic,44.01098,28.092922
cardiomyopathy/myocarditis,8.696241,-4.3304625
hemisensory,4.2418094,49.753197
organo-axial,23.868906,-29.992754
irregularity,-2.4935322,-21.488195
neurocytoma,17.219976,-53.481503
dysfunction/failure,10.955569,14.858653
abscess,36.955296,-14.914472
constrictive,36.856255,-19.798058
trifurcation,16.62669,-15.93723
agina,6.269377,19.964703
anoxic,-14.425644,22.626421
chestpain,-16.45502,0.31888673
bloody,32.60639,44.6899
keratosis,23.264223,-50.83767
left,5.139771,-20.54007
nondisplaced,68.24625,-1.8531483
panhypopituitarism,18.54708,13.714877
prematurity,1.0348452,10.221176
presumedly,-23.008303,16.081362
hlp,-50.964775,-11.59168
golfing,13.709049,27.703724
non-improvement,-4.2763968,22.868128
syndrome,22.710201,12.017188
procto-sigmoiditis,-8.835277,-6.65109
minimal-to-no,-13.568426,1.9316708
rhd,-53.897537,-16.348055
parainfluenza,-43.468777,14.912271
flavobacterium,-51.60243,0.6139532
jp,-41.86602,-18.106295
trachomatis-,-49.71108,-1.1338629
angiitis,30.94734,4.236126
s.,-43.16878,-3.2935786
contrecoup,20.395351,21.867891
non-obese,-16.39402,13.480863
chb,-52.89325,-15.13765
abdominal/epigastric,18.565165,35.232388
hyperosmolar,-21.728971,19.51107
fluid-overload,3.7457862,-9.655968
tachypnoea,26.962503,45.213253
festinating,3.4813273,44.971848
para-influenza,-43.335495,14.713761
trigonitis,29.730927,-12.5017605
paroxymal,-0.06374683,31.819595
hematogenously,24.250267,-14.434024
enthesopathic,57.18976,-1.2188505
ichthyotic,43.61855,25.729483
bulla,30.26133,-22.896164
disimpact,-2.5923803,-23.368896
autoimmunity-related,5.0745482,2.0912216
20/400,27.377167,28.380646
fch,-49.161896,-12.986975
arthritis/arthralgia,30.81012,20.45178
colic,26.943293,24.457138
cry,-32.6735,26.226986
arrest,-10.094708,4.656082
faliure,-7.88195,10.010105
wrist,66.74161,3.8909743
syphylitic,0.63746303,-10.20391
diarrhea/dehydration,4.210355,15.223272
hypercoagulability,13.144509,1.7322326
dry/itchy,-11.041277,-4.6291547
orthopnoea,27.362778,46.515182
toilette,-56.693275,20.663969
parasuicide,-29.41871,39.914505
sialolith,29.076473,-25.060152
hypercalcemic,-1.8792137,11.258771
lenti,-46.409103,-8.210706
cryo,-16.860392,-22.06385
rs,-33.063076,-32.116478
.66,-32.79652,-33.180935
migraine-like,18.826035,52.599716
tachypneic,-9.310905,31.879084
itches,13.720785,43.55327
pre-diabetic,-16.505219,13.759106
dlbcl,-14.973787,-13.550947
mid-dilated,28.444683,29.150448
cirrhosis-,-18.125362,-7.169079
prostatism,16.150066,40.69112
subarachnoid,29.109852,-18.80127
type-1,-14.91772,11.43027
bof,-53.820602,-13.866426
numbness/paresthesia,0.17161314,19.766596
chorioretinitis,41.819122,13.952128
rpn,-34.52026,-18.774456
bronchopulmonary,42.6113,-8.863316
ntg,-36.459934,-4.116853
slurring,4.9921794,50.694267
immunsuppressed,-8.305863,-1.5049748
bili,-20.23612,-15.961284
epiglottitis,36.896088,-5.970399
perivalvular,23.109995,-22.926657
ectasia,19.585804,-19.146608
total-body,-8.211172,-19.829397
bradypnea,5.684698,55.892864
inspissated,20.036287,-24.165333
multi-resistant,-57.44374,4.529915
serositis,29.968092,20.086348
standstill,1.4214466,58.622807
3-vessel,10.719283,22.82921
hyperadrenergic,-10.889875,18.641136
hirudin,-18.838028,-20.66193
arteritic,35.486305,13.172289
dysmorphology,49.870285,10.063136
drooling,14.05262,50.894333
right-side,6.073273,-20.556692
nausea,24.832645,51.42328
ige,-28.532042,-2.6629677
sp,-51.604874,0.25498274
81-year-old,47.440456,-38.54324
hepato-renal,20.369213,5.8667226
copd,-4.9149156,5.397158
holocephalic,10.494521,39.303535
a-negative,-25.540264,-16.599884
hypodensity,39.51038,-42.08822
underfilling,11.431502,-3.023705
tachypnic,-10.238919,29.012278
microbleed,10.553303,-11.639405
ehf,-27.227407,-10.699443
fatigue/malaise,21.262589,43.617146
meningitis,36.818348,-7.786429
flood,-32.30299,-2.880941
pneumothroax,33.93096,-17.281492
non-syndromic,29.14093,16.485224
enterovaginal,21.720108,-27.153627
11658,-47.4266,-1.5058101
chloroma,12.783007,-53.1198
dcreased,-20.899965,-8.905674
n/d,-32.877216,-27.081774
hepatitis,-40.01194,16.801586
gas/bloating,18.920498,34.30618
nonfocal,-6.74481,39.15862
axi,-41.61879,-21.576168
re-intubate,-13.107098,-9.806782
hypoechogenicity,5.2917266,-35.490364
diabetologist,-31.646978,20.769388
blockage,-9.71184,-14.677007
cyclosporine-induced,-9.140152,10.88897
aspergilloma,43.262302,-8.805188
pre-eclampsia/,-10.6504,-32.99471
self-induced,18.585808,37.698597
brady-,-1.1353216,30.33769
sinus/fistula,-7.7893014,-12.841443
panniculitis,31.506811,3.6641996
arsenic,-16.410524,-26.25194
p.t.,-27.551857,-36.318714
sedation/somnolence,-17.922592,32.56828
oligoanuric,-17.467749,23.14121
immunosuppressed,-44.87291,23.92598
convulsant,-26.540682,19.140326
ttn,-47.78378,-18.700739
normal-pressure,35.138535,15.102902
sternal,64.81397,-6.560736
pa,-39.581078,-26.165468
multiinfarct,-13.725375,43.755978
9;22,-49.667454,25.613667
acromion,67.30017,1.5033485
chill,-20.57643,17.070068
ctcl,-29.916473,-15.496257
vasospam,6.8993254,-5.916202
granulocytopenic,-55.93022,13.582103
non-insulin,-14.731522,14.194366
depressive,-24.93944,46.40213
pheochromocytoma,9.686274,-48.172836
seborrhea,41.44667,22.765148
glomerulonephropathy,29.596842,6.9848623
aid,-22.335241,-5.0852447
oif,-2.3160548,-11.036784
gallbladder,20.38402,-23.22598
malignancy.2,-1.2681085,-0.63747007
perforation,24.152248,-27.1098
pilon,68.500244,-1.5951933
mva,-39.7245,-20.2266
tongue-biting,-1.0014427,38.625996
dermatographism,30.900558,24.920986
kyphoplasty,59.736614,4.197208
stricutre,-0.5526405,-18.655811
near-resolution,-5.586433,6.640912
trousseau,-27.001217,-5.0257845
pallor,31.284967,29.927929
hernation,60.22557,5.2203584
nontraumatic,18.467087,24.709099
bilioma,22.622559,-23.838083
vb,-37.899094,-27.763525
stricture,20.668537,-29.207294
6/94,-42.326454,14.035357
normoactive,7.5465903,35.273525
poly/dermatomyositis,25.502825,7.2635927
lymphadenopahy,5.211452,-7.635242
cva,-42.411903,-9.324681
furuncle,32.188858,-7.465717
clostridium,-51.99485,5.459667
arm/neck,-0.5850967,18.497849
antritis,30.105364,-15.069739
eisenmenger,-0.0102736885,0.14467661
bruit/thrill,7.02012,-13.302672
cold/cough,-1.8882203,20.86985
abnormalitis,-16.909193,-7.6022415
apraxic,-0.6134905,46.518856
abces,-58.65555,21.662447
replacement/,-21.338326,-11.691046
mastitis,-10.919057,-38.091988
gk,-41.996246,-29.31743
arachnoiditis,35.07935,-21.069765
contagiosum,45.863667,-0.3450897
myelopathic,11.694968,37.88114
zygomatic-sphenoid,-12.419395,-16.45415
pemphigoid,45.673355,22.367138
actinomycotic,34.13375,-14.033574
polyp,20.478458,-39.007206
keratitis,40.57104,11.46031
rash/fever,-3.5499308,2.2800705
encephalopathic,-9.397346,39.05979
cross-body,4.3028226,41.34707
caricnoma,-10.441248,-21.053381
diphtheroid,-53.420284,4.25324
tive,-23.279415,1.5537493
bacteria,-50.581432,3.0953953
hemagioma,28.205553,-25.214418
hyperflexion,65.77819,4.7678094
hemathorax,8.6494255,-17.672052
infarct,9.216895,16.786789
myelosuppresion,3.896842,16.087421
heat/humidity,-17.843306,-5.704173
adneocarcinoma,2.265705,-42.939068
dysthesia,9.192242,40.146027
dysesthesia,17.573784,49.28406
anu,-34.791832,-10.363482
histrionic,-28.212471,46.037693
hallucinating,-21.316254,45.534035
hyperreflexic,8.878497,34.336006
renotoxicity,-26.000662,14.301439
sib,-30.944162,2.6956675
malunion,66.519035,-1.715328
anka,-40.94569,-0.726172
high-density,-25.325268,-32.45409
windshield,-39.681934,32.85519
perivesicular,4.009914,-31.755497
decompensate,-5.99951,11.06179
pseudoaneursym,15.778353,-16.546387
-hepatitis,-41.484745,14.226253
ph+,-23.426382,-19.220503
goodpasture,1.4872171,0.63462317
seting,-26.25808,-6.2334766
broncheal,-4.4544697,-17.599657
sir,-35.69263,26.337194
hiccough,22.544788,40.68989
stroke-like,-10.160963,38.86825
-anxiety,-24.532696,33.160503
undescended,49.423542,-11.372525
anorexia/decreased,-18.4923,-3.6961665
nf1,-48.378883,-18.689087
grimacing,8.575064,47.51929
4659,-47.59798,-4.573119
stuttering,-18.634974,39.18778
desquamation,46.0958,28.071388
microinfarction,12.1477785,-9.764066
nail,-3.3553202,-32.362434
dysuria/frequency,-2.2363884,16.120026
cachexic,-4.025009,10.474302
hyperinsulinism,18.789457,13.832136
pneumoconiosis,-6.448548,-36.230103
microcytic,13.1062,6.6161714
nose,23.960918,37.178288
near-drowning,13.603109,23.42529
lexapro,-21.493767,-5.7686205
tda,-36.65213,-20.474705
non-convulsive,-8.18983,46.14959
simplex,-45.43167,17.951511
sj,-42.40642,-28.971521
macrocytic,13.282793,6.514682
telangectasia,32.290947,17.478148
crest,-0.36404145,-23.628933
nonstrangulated,17.17732,-26.302929
microbacterium,-42.818714,1.8429989
pauciimmune,28.577139,4.50496
dic,-25.353027,-20.96715
lower-extremity,11.164334,26.810902
grave,24.654755,-0.59129643
nonpruritic,42.273907,31.163902
atlanto-axial,64.659775,2.3096805
coagulation,12.976392,1.8231552
spacticity,-19.120977,-2.9455185
thoracolumbar,62.6591,6.109706
stillbirth,-14.877296,-35.595207
nonfatal,11.07022,18.78121
artifactual,-11.482304,5.25664
trachea,14.339306,-30.663204
undifferentiated,2.102639,-42.23626
adrenalitis,33.734795,3.9167974
holocranial,19.9347,47.187756
hafnium,-17.211742,-25.839203
diphenoxylate-atropine,-25.5988,9.82857
rectocele,44.316936,-31.627518
gram-positive,-55.388226,5.8754582
carcinod,-7.8019443,-17.433052
df,-32.984097,-31.108131
crying,8.668943,49.736755
sad,-19.014463,53.561993
gegenhalten,2.246707,38.44448
torcular,8.603767,-28.443699
lympadenopathy,31.196995,1.7487453
ileu,-38.189804,-13.801849
moderate-size,10.786107,-17.803263
flaky,45.639923,30.87774
panuveitis,41.923817,13.543071
thromocytopenic,3.4777837,0.6806684
glove-stocking,8.726863,38.44546
corditis,-7.1624727,-18.340687
penumonia,26.065104,-4.511033
agitated/aggressive,-23.878,35.801598
pen,-32.9376,-6.502186
polytrauma,16.230646,22.948208
cough,27.520336,43.503742
stuffy,26.443808,40.985172
hypoalbuminea,-14.165908,-7.1303816
parotiditis,31.089972,-5.6791077
sprue,33.950844,-39.219044
pheo,12.252339,-44.607353
anuric,-17.503273,23.886446
highly-resistant,-55.703457,1.1316303
pancrea,-8.669568,-23.116713
extemity,-13.564262,-15.402886
hypopituitarism,18.45786,13.677301
wa,-38.473907,-21.579266
personality/behavior,-24.91698,34.9204
lvh,-55.263885,-10.526653
calan,-33.316833,-9.420548
chorionitis,-11.972523,-34.260517
keratopathy,40.71806,13.04069
lymphadenopathy,44.002823,-22.232128
8;21,-49.667274,25.60512
nonbleeding,25.201944,-22.033392
1+/4,-15.739304,-14.411242
hyperthryroidism,-4.19581,0.60510355
treacher,-1.9505441,0.114777066
night/morning,-21.923359,-0.9432551
vulva,12.11167,-38.792255
well-cared,-4.447786,-10.201764
mood/behavior,-18.167057,34.42556
fisula,10.127926,-19.174692
0735,-28.338764,-10.332377
pyleonephritis,0.49586904,-5.0051575
encephalitis/meningitis,28.608007,-3.941313
deseased,-12.475131,-14.600894
psc,-29.982885,-20.468008
contre-coup,20.45555,22.20298
inflenza,-41.44101,10.122066
