term,x,y
opiate/cocaine,0.6695171,-2.4919808
temps,-44.660595,-14.940216
fentanyl,50.02314,0.56163114
pv,-28.298819,-31.407564
rugger-jersey,-9.890111,12.767005
stg,-22.407814,-34.12477
technetium,12.962196,35.89724
cp,-29.285639,-39.861557
pattern1,-13.48759,-23.782764
peri-pancreatic,-15.585816,38.06615
27391,-3.300873,-4.361535
atx,-12.298499,-31.88002
0742,15.335292,-19.76524
fe,-30.343227,-22.828379
bioprosthetic,-23.44448,31.570162
nl,24.669838,-7.0906115
vide,-89.034676,-14.329383
thal,-18.52738,-23.098967
clogged,-21.167076,14.533818
m2,16.636555,0.9660381
hoping,-23.571903,-0.397842
abdome,-9.908788,15.552139
short-interval,-9.445345,16.307947
ax,-31.819492,-23.264544
interpolar,-31.215998,-5.7274947
somatastatin,20.692146,-18.656593
perfrom,-12.996115,8.192469
34:2,3.5487235,-32.173412
port-a-catheter,-19.701536,14.59248
gadobenate,17.320448,37.062553
enbrel,22.154533,11.420142
6876,9.581422,-25.86345
post-cataract,0.9762892,30.057795
tac,-11.936607,-41.130398
procdure,-5.688811,-3.5957568
oartic,-14.293131,20.784714
angio,-12.16474,44.58599
creat,8.99793,4.020464
in-111,10.750618,34.294117
phenobarbital,43.578358,-0.13311973
indiacted,-1.1813109,-1.1401899
triple-cluster,-6.1601663,-11.358697
lip,-33.078293,31.127012
dnt,-19.266804,-39.76105
"8,10",-9.71311,-5.781318
medium,29.839096,-9.442846
abciximab,42.66414,17.665995
oligometastatic,21.705908,24.268137
statin,44.36506,12.974517
swallowed,12.869405,27.76068
cpe,-19.926987,-43.70681
disconjugate,-28.998571,10.247724
non-hodgkin,4.416387,25.090763
tcc,-15.397872,-50.765667
catheterized,-21.87779,25.539526
slowed,6.287171,-3.7867005
prostacyclin,38.019318,-32.616596
palivizumab,32.5647,14.666178
cmo,-19.32151,-29.103361
artifactural,-5.366506,1.92271
40827,20.878075,-20.847002
broad-spectrum,40.3143,-17.306202
amytal,26.803745,-2.8249898
menigitis,-1.624861,31.139006
endovaginal,-17.688395,45.415115
decitabine,33.66818,25.414751
subarachoid,-11.06919,28.912949
antiobiotic,31.04172,11.360267
pulm,-12.684985,17.650381
hyperintensity,-12.510191,40.098885
nonketotic,6.621418,29.943989
papverine,25.276068,-17.377125
60f,-15.274595,-17.856354
57755,24.313978,-14.466688
pel,-18.479605,-43.012375
secreation,12.220456,-0.16119774
lact,-5.666651,-17.447933
bioglue,-24.4508,19.361673
220,5.1078916,-20.711632
polysubstance,39.911983,-4.0272937
sigle,-3.3669345,-6.4496927
fluid-secretion,-5.997682,-4.4478536
scintigram,12.220377,36.232903
22164,19.440243,-19.617443
post-gadolinium,-13.355875,45.587376
secretion,11.391988,-0.2585695
tpp,-14.39565,-39.009495
malleoli,-36.587826,21.201279
dhp,-5.870207,-32.58898
ocp,-28.270979,-10.645198
max,-25.550468,-23.25453
will,-15.364924,-0.9620784
nuclide,13.076437,33.957764
ivp,-2.9873676,9.668172
post-distal,-18.721968,19.045818
cy,-26.062105,-26.232435
64206,34.385986,-11.175339
bag-mask,6.7879157,37.175495
88046,28.289648,-34.491688
tipe,10.922004,-18.729683
befor,17.169296,11.210304
tpa,-3.3806937,-31.552155
h2o,-6.063752,-16.969254
ten,-2.2197666,4.240086
stidy,-3.1108215,0.37288472
floppy,-17.833792,26.242233
decubitus,-33.118347,15.811955
hemi-thorax,-28.46151,30.337412
loculation,-7.695038,37.235138
anakinra,32.611736,16.540594
cisplatinum,35.307777,28.83907
thalium,11.781903,33.563885
les,-45.25888,-15.076667
hairline,-38.373417,15.136602
blepharoplasty,-30.222992,36.068832
lll,8.134464,-24.16101
iun,3.0675836,-7.957205
reconstitute,-8.636615,3.547542
epidydimitis,-3.60453,30.201506
56592,34.186253,-17.499058
be,-11.487457,3.2147658
45697,12.5655985,-30.60827
pterygoid,-36.947197,15.415091
5/1,-4.3902035,-23.126661
peripontine,-14.880272,16.046885
cocaine,40.70408,-3.4869502
"15,10",5.184097,-25.434195
hyperdense,-11.941567,38.42704
subq,-22.583998,-21.612347
psoas,-37.24262,31.243992
smp,-14.418924,-33.290474
dsypnea,0.23557857,36.21714
99194,22.809586,-22.79097
granulocytoma,-9.544283,-3.8295012
ard,-15.385453,-35.33275
5hr,18.156174,-8.539215
exlude,-9.629653,0.56015986
tethered,-14.753773,-9.231908
f/h,-9.497678,-9.2645
straw,-12.296251,-12.187386
rad,28.178904,19.391533
respitatory,-11.298882,6.5379405
atorvastatin,46.240097,13.270172
invol,-6.9925528,2.6708598
patellofemoral,-37.566017,24.098907
flagyl,40.025856,-11.472095
gadopentate,17.256721,36.930862
seroma,-14.876153,30.630146
admininstration,24.040926,-2.2395227
pre-gadolinium,-18.451475,8.999141
38882,32.68512,-20.839151
levothyroxine,34.722107,11.158804
hemi-body,23.218481,20.887358
chest-tube,-22.296255,34.57263
subbacterial,-4.7991815,-4.235073
furosemide,45.242924,7.3947325
surfactant,-2.743359,-15.901536
17951,22.058842,-16.083435
up,-15.313681,-4.4839044
2am,14.5897455,-4.4168587
super-stiff,-23.164051,16.686573
33628,31.909922,-24.188202
prounounced,1.4996493,-0.74568063
gluco,-0.48668003,-31.791367
unsteady,-27.327532,10.08081
noc,-18.401735,-38.93552
rline,-16.705708,-19.299145
20241,31.695398,-26.040453
dereased,2.1436334,-6.296349
tagamet,22.89443,-4.0563807
30365,23.764078,-12.198389
pressence,7.417934,-12.842651
"7,16",-14.314961,-17.609802
dated,-22.280384,-7.205569
"3,14",-10.193468,-22.86306
tarceva,17.107195,-12.385361
iodine-131,15.135698,31.334063
prog,23.303288,-18.998589
supratherapeutic,39.32191,9.138043
foscarnet,37.47282,18.44655
defecit,-5.729975,21.90825
trhe,-2.4226518,-1.2764966
silicone,-25.363054,17.959988
12495,27.877748,-25.138554
dvt,-12.053628,20.303183
poe,-15.408832,-7.210461
sct,-11.597739,-14.506392
hifi,-3.831374,-3.3076355
cytarabine,35.188255,27.82906
30/3,12.399721,-20.76565
gaft,-14.479827,18.012215
mtc,-30.803135,-8.221482
s9,-14.298908,-29.484228
hydrating,22.403505,6.3867984
acf,-20.33437,-28.481226
9514,8.19105,-22.213882
vsc,-30.599648,-8.305857
guard,-22.018415,-2.8428469
hpl,-2.2082005,-36.825928
unremarkable,2.5887666,34.690792
exploratory,-8.245321,15.161314
ir,-22.608734,-31.57899
lesion/,-6.3482203,11.613232
antacid,44.688667,3.140978
actice,-16.553698,2.822206
laryngoscopy,-20.000471,39.189987
witnessed,-23.449015,5.6387577
position/,-8.325504,-15.512359
susceptibilite,-38.26652,-15.303397
34915,23.197634,-37.046284
20263,36.95081,-13.316229
av,-28.342396,-19.310883
fibric,31.319437,-4.7704177
lacate,9.346914,-4.5641932
paroxetine,45.040405,-2.4198327
argon,19.99887,4.358595
amiodaron,42.464226,9.698069
1700h,16.336687,-4.1161222
nsc,-11.651768,-23.920448
9198,19.073221,-24.033325
hypokinetic,-9.864612,25.634068
sudural,-8.278408,29.481289
clozapine,44.96775,-2.9825878
gtc,-15.39793,-50.767475
prlonged,11.310722,-2.6091094
eposide,24.652035,16.618683
dialy,35.29274,3.182123
busulfan,35.4602,27.191374
hav,-13.140585,8.033844
pik,-33.12792,-26.217916
manometric,-18.836544,36.888836
asystolic,0.9016181,44.818077
----,-18.214024,-22.000015
dissectomy,-26.52295,22.878191
below,-16.34229,-8.794531
surgery,-25.362282,37.068092
dofetilide,44.55018,9.696916
24837,1.777088,-33.692368
cabg,-16.015263,21.148254
48965,24.088099,-28.863363
ctp,-11.949302,-27.800652
tripped,-24.822905,4.5518804
cea,-15.605095,-38.536587
communicated,-16.218697,5.1415286
vague,-0.87109494,37.75933
tib,-26.885973,-16.20966
rha,-15.752841,-41.246696
renegade,-22.84238,1.6406119
well-tolerated,29.848831,16.29875
stable/,-5.343863,12.441561
fiter,-1.7321315,-12.65039
gpc,-6.2698393,-19.36858
non-diagnostic,-6.735959,18.259924
cp-,-17.535131,-30.1237
neo-adjuvant,25.6494,25.552588
lymphadenpathy,-4.7286215,26.68812
permature,0.4824453,8.017948
pontine,-37.816242,8.733745
midbrain/pontine,-34.448742,7.6519
annuloplasty,-23.472563,31.663258
tmz,25.435339,18.629652
trachial,-15.736266,27.249083
abodominal,-16.491953,26.933084
glycine,-1.6636739,-40.75707
three-view,-10.040214,45.71098
hbp,-17.16857,-39.982937
q8,38.25865,5.941396
nonobstructive,-5.213643,28.421717
girdlestone,-30.714817,21.637545
steriod,27.926394,9.551041
th,-34.7787,-23.395363
chop-r,0.8197188,-0.34171987
asbestos-,-1.7114072,11.714317
tyrosine,-9.207134,-30.52155
ertapenem,47.10994,-16.69554
abdoman,-9.554493,15.102062
temodar,24.536621,17.45965
dominal,19.929127,11.829636
hydr,0.33042532,-14.901901
fosphenytoin,44.098198,-0.017907575
rpr,-22.520273,-34.00017
aicd,2.554542,-22.88905
i+d,-16.568336,-21.207472
doxyrubicin,27.736893,20.354082
microdiscectomy,-30.716942,25.162582
methylprednisone,33.715893,19.661774
cadiomyopathy,-4.576396,22.811338
globulin,24.580559,10.272142
foud,-3.486998,5.8334036
narcotic-,-0.9862929,0.19457518
dsc,-26.139624,-16.840635
methotrexate/leucovorin,25.639566,17.08534
40/10,36.895798,7.670994
both,-13.050464,-2.4292324
pocc,-26.857628,-24.788576
epi,-26.308125,-14.587951
acombination,2.6419795,0.77124715
albuterol,39.58131,2.8116512
air,-21.224443,9.309734
ureterogram,-19.977152,36.359394
indo,15.654108,-36.6634
73401,23.757013,-32.82398
amphetamine,41.04829,-3.4588985
snuff,13.943309,24.361109
iti,-19.777508,-15.570734
tip,-24.177294,14.166092
nitric,38.292816,-32.778015
frontal/temporal,-36.161373,11.259009
probabaly,-7.230483,-2.0263488
39304,34.200703,-17.512167
shot,-18.99206,8.452294
vp,-32.421375,-20.319447
lif,-12.30321,-30.177172
pfa,-17.05642,-42.672092
32670,4.3813176,-26.825102
21336,28.351833,-14.448789
mab,5.844644,-26.960993
rigor,-16.20556,2.2380888
ris,-17.610638,-25.072842
chemo-radiation,26.124958,25.870514
appetite/weight,4.4467406,33.957413
prostaglandin,37.850853,-32.52483
0331,6.367238,-11.550134
blown,-23.79579,9.029714
stemi,-3.8382576,0.70550203
13765,27.96149,-10.100274
adrenalin,42.788944,-25.915377
hge,-26.863306,-10.782596
advaced,-1.7317032,-0.32075036
meropenum,33.567394,-11.731124
vancomycin,46.01392,-16.392765
60cc,12.594716,3.2676468
ain,-27.53335,-24.194717
tap,15.087231,6.1580544
8165,29.033102,-22.806961
/etoposide,28.627956,19.595453
56620,32.13796,-11.898929
iiib,-8.519448,-25.157398
normal-caliber,-20.318075,30.89032
indocin,29.02831,2.925667
23:2,-6.17874,-22.889015
citrate,12.924786,-7.521932
nitroprusside,49.394547,5.8373656
6am,15.369714,-5.485517
gastic,4.1109557,17.58474
201thallium,12.152775,36.320705
pm,16.508709,-5.7150145
boderline,-6.7993455,26.41652
atm,5.8247576,8.785488
ppa,-15.893682,-42.298397
fibrinogen,9.690532,-1.0974107
taxol/carboplatin,22.923666,19.175781
lowback,-0.79196966,36.138504
postadministration,21.07111,-7.286082
ilium,-36.690575,20.190395
tbi,-9.581532,-7.560497
downgoing,-28.676416,10.480533
bevacizumab,30.468071,25.245806
prominal,11.541526,-4.3212667
breath-sound,-3.5416243,1.5069107
sdy,6.7854843,-17.661875
pre-radiation,23.578375,23.55813
bifemoral,-23.976585,29.9846
coursed,-41.10114,15.010454
dependece,-3.2453065,-1.9005065
bleo,35.16779,9.592845
adr,-16.507248,-23.866446
gadolinium,16.140158,35.449295
virture,-4.9648447,-6.4998603
creatin,8.944843,-3.1892536
raynaud,0.7312302,27.037125
21465,19.293932,-18.167631
69407,-0.40651014,-9.628248
vemurafenib,29.247501,28.557882
nonvascular,-10.515225,19.354067
13859,-15.046067,-21.848297
non-q,-9.451388,23.41712
gadopentetate,17.315811,37.04014
mau,-14.793273,-44.640984
comcomitant,-12.595997,22.55525
evenmore,0.50598085,7.886009
3988,22.315237,-27.491154
finger-like,-29.339788,-6.514572
hat,-24.468782,2.6367931
doesn't,-22.938295,1.899576
protocal,6.517013,-11.609846
scoop,-26.332335,3.7833343
clotrimazole,43.676353,-10.259962
subgaleal,-11.722854,29.476782
a-2,16.632397,-29.612463
methylmethacrylate,-1.0207177,-18.286116
presenceof,5.2427163,-7.223943
low-protein,14.225813,7.87483
24304,27.90577,-14.320104
extraarticular,-36.73948,23.284273
39801,8.293547,-24.116432
atrophy,-34.324333,10.669974
cinical,15.484984,15.222262
misoprostol,43.344437,2.8027892
cortice,-35.888737,6.7127504
embolytic,-12.382338,9.638314
vus,-41.024998,-15.281212
1000h,16.298723,-4.258061
hi-,-5.7899094,-28.137377
loc,-37.165882,-19.597946
80/20,-3.9584734,-23.215078
imipramine,45.187717,-2.2535017
lipoidol,19.903456,7.973278
nor,-13.16855,-3.1646037
codeine,46.944725,0.26002258
on,-12.0304785,-3.4762056
vitra,-3.9510434,-0.65002865
symm,-23.933315,-19.29163
dav,-25.21999,-21.370382
unopacified,-19.101961,30.36768
etoh,-11.720251,-21.681702
catheterization,-19.933651,28.031477
acl,-14.994758,-30.44232
decresed,6.7481003,1.4011769
8810,18.652538,-22.708462
suppo,20.147682,18.005926
bicarb,8.474775,0.016744075
12911,10.638444,-21.058462
lipid/lactate,6.822881,-5.8890305
mg,53.15346,9.360428
intraop,-16.945091,17.25084
para-aortic,-16.44951,40.193222
nonheparin,31.62238,9.114874
87580,18.552116,-23.6519
nasal,-15.623755,28.758139
thalidomide,32.63886,25.364328
remi,22.07745,-0.1667085
celebrex,31.688034,2.4950948
rif,-17.25404,-40.723595
bentyl,29.679571,-3.5305853
subarchanoid,-5.8940864,7.3528514
slit,-25.822859,14.330609
50gm,-2.087095,2.2522175
dch,-19.787159,-26.265072
pot,-13.179158,-10.886049
hip/knee,-34.851658,24.920607
inhaler,39.53747,2.7375426
intrashunt,30.997072,8.060528
cystoprostatectomy,-26.23079,39.156197
q8h,54.601913,10.532517
ps,-22.8475,-18.42379
encephalomalacic,-10.617191,17.484783
retry,-20.81471,-0.87295145
linezolid,45.9261,-16.440506
aotic,-19.254898,25.66709
benztropine,45.71583,-3.0841317
administraion,25.899342,-2.037521
1no,-20.066563,-14.950636
pus-like,-4.412941,38.49958
hem,-35.173504,-4.626045
66082,30.206284,-21.088036
fondaparinux,42.820827,16.790173
malpositioned,-22.906343,18.326288
4pm,15.525361,-5.2852535
evel,-2.6553137,-4.438956
intermedial,-36.446014,7.5427365
nipride,7.2712197,13.598409
1800h,16.269218,-4.1957245
patchy,-9.947995,34.527798
antiretroviral,32.586784,12.527243
bu,-35.669144,-17.261011
fxr,3.676791,-26.25551
erbitux,23.565094,17.841022
cop,-15.629329,-39.533382
myo-,-9.829218,20.568424
chg,-22.257103,-20.166397
1.25,8.06594,-38.670773
cortisol,25.153917,9.797123
nondependent,16.874744,27.743958
38516,13.565676,-17.856256
37248,19.27328,-26.367544
migrain,3.236759,32.688118
reimplantion,-19.438635,20.642654
had,16.017866,17.236917
uppper,-22.68156,-8.400038
neckpain,-1.6469911,3.6431906
portacath,-21.448414,17.39895
pva,-13.566798,-32.846836
senna,29.309902,-5.720106
deficieny,4.858487,-5.3944325
atv,-16.27944,-29.016787
crm,-18.712748,-35.568577
flax,-12.912619,-12.790525
ceftriaxon,46.605835,-14.181882
howerver,3.175092,-3.1016543
rcc,21.736168,23.385733
51048,32.794556,-17.234556
thrombolyse,-39.403828,-14.757789
osteophyte,-33.042553,23.047976
heptic,1.2080945,22.339155
apica,-13.554736,12.266455
femur,-35.45984,21.574913
yr,-0.68665904,6.1877
ticlid,30.167469,4.1141834
glyburide,47.41518,14.40918
pea,-13.011484,-12.868262
acv,-30.135754,-11.854993
relocation,-13.316659,9.30426
isthmusectomy,-26.352242,35.757843
fludarabine,34.24498,26.764261
eod,35.498764,5.116814
mvh,-15.928225,-32.862766
230,5.13492,-20.728048
neoepinephrine,22.24748,-16.815676
adenocystic,6.940304,23.062004
cg,-30.961048,-17.206724
hydrea,26.724348,16.64566
ama,-36.10621,-14.783182
cyh,-8.386634,-32.850697
tbc,-1.0821888,31.704792
prune,-3.6066487,19.911121
99021,17.779905,-14.889354
docetaxel,33.368813,29.446749
cholangitic,-4.8478007,29.940416
vhl,-9.705175,-33.34877
uat,-10.369713,5.2443814
portogram,-20.307377,29.951412
moderate/large,-8.697205,26.11038
ceftazadime,38.081573,-10.893996
18-fluorodeoxyglucose,11.967098,38.677193
thhe,2.1821654,-7.233758
illiac,-25.304634,26.439104
nucleotide,-17.933758,-28.780674
increaed,5.8105297,0.76067406
sub-1,-23.549114,-35.980824
12511,12.907697,-19.550655
ech,-15.428634,-42.91374
lipids/lactate,6.502408,-5.7430468
pand,-7.9526916,-11.666747
mcp,-16.795694,-36.194416
47063,22.141092,-26.037394
talc,24.352947,2.8238966
38232,27.223457,-21.304579
evl,-5.4436693,-0.73308504
dysp,-10.103154,-22.40728
mem,-27.343868,-19.152256
append,-19.281216,-4.8656144
pericardium,-17.77953,28.33401
susceptiblility,-6.1873655,-0.5082296
1-2cm,-16.879095,17.597025
94253,24.936924,-31.409174
"c1,2",-27.479126,-23.56878
hydroxyurea,30.191916,20.679705
epigastic,-2.0682619,35.46976
thse,-7.70703,-3.5944848
cholycystitis,-2.083832,24.854343
kefzol,36.25474,-10.862203
pulse-,2.6182368,-26.187746
ad,14.521211,7.4977226
dignostic,-12.29145,6.510817
milrinone,47.436657,6.462106
80/12,21.862328,-2.8768384
ases,-14.56864,-23.083189
despite,-12.94901,-1.2169908
subaracnoid,-11.150828,28.946924
gabapentin,45.623783,-1.5861697
lung-,5.500603,20.09818
followig,0.51473975,-3.3005652
cholangiocarcinoma,7.28215,21.222296
cholecistitis,-3.3884985,29.234716
ensnare,-9.960165,-3.8674982
tmc,-16.286924,-34.545666
azathiopine,29.889593,14.91339
30741,20.262054,-28.873968
nephrotoxin,27.702215,-2.1683502
38548,23.963621,-22.022444
wegener,1.0602492,26.7623
15845,24.48119,-17.907557
platinium,25.25501,19.594145
pulmonary/cardiac,6.803196,-3.3159506
non-recent,0.57122195,11.6665535
facture,-34.007698,22.646046
mil,-18.063036,-9.803638
nto,-16.56675,-9.584087
benzodiazepine,43.397865,-2.1961782
tamoxifen,27.170784,12.766692
53857,28.534239,-32.979584
mucin,4.5934005,16.222263
6:2,-3.7551901,-24.52101
miconazole,43.83917,-10.352607
hydrocortizone,28.893944,7.915871
25282,29.740635,-15.611785
oligurea,-5.2380095,22.90232
84/35,25.751286,-12.972098
2:1,-3.264934,-23.142296
16118,25.113653,-18.702492
def,-28.395048,-27.531313
overexposure,10.4313345,-2.5716434
perparation,8.709927,8.170389
-intermediate,39.30626,-13.230435
stunt,-14.243104,-13.211396
amyloid,-1.0149592,16.638159
slowly-,-5.8763266,-9.99759
10day,1.1858912,-4.61557
cr,-25.279888,-18.087053
20627,19.187994,-33.841362
post-lavage,4.535151,10.705507
0.9cm,-16.211975,16.628502
pi,-30.744236,-27.480728
cousin,-1.4265865,20.262722
midazolam,49.85393,0.53251296
anti-coagulation,42.21646,14.772817
aox2,-13.023906,-31.888617
desaturating,-0.03963062,-22.901302
mibg,-10.776886,3.739698
gtt,-15.396393,-50.77264
amyloid.,0.6487201,16.213108
carboplatin,33.84795,29.624159
bso,3.8234591,0.4195457
50cc,15.270651,4.0080514
with,-11.781843,-3.7445192
rodding,-33.100796,20.805489
ste,-19.13019,-39.624607
retropharygeal,-15.315267,25.70997
circumpherence,-3.059758,7.356798
nitroglycerin,48.380257,6.1724734
9018,29.013649,-14.672645
palatine,-29.26699,27.3002
therap,-10.469056,-18.334967
kenalog,34.210625,13.914166
e2,-31.957058,-27.211863
doxorubicin,34.588192,29.049124
10172,33.746998,-24.569649
21047,11.603999,-17.566671
volumetric,10.758584,32.95912
post-thrombin,17.821817,-8.720242
frequencey,-4.3212852,-7.379272
14865,12.598808,-15.733098
cholangiogram,-21.652782,36.95369
cerebralvascular,-2.7876575,23.68395
21680,32.822376,-33.364902
32946,11.880286,-13.751274
pl.,-24.001825,-10.585998
intraservice,-17.678495,2.7208447
.95,-17.878319,-16.138865
protamine,32.6857,9.826637
6yr,-0.8893152,5.837883
sterotactic,-20.808779,19.59884
reac,-4.617312,-9.8224325
flacid,-3.6133657,35.054813
vancomysin,34.30583,-9.804004
oseltamivir,26.670815,7.5309186
feces/urine,-0.79275423,9.067352
perimenopausal,13.348465,15.362776
55051,30.025745,-0.8987788
hepacellular,-4.8834357,3.5951216
diagnotic,-7.0302405,14.874415
efusion,-7.57128,29.054329
aerosole,0.16317275,-4.9601173
fluro,4.3864346,-27.602335
change/,-6.130293,12.679935
sarcomatoid,7.0418115,23.065022
pg,24.703638,-7.203517
therapautic,2.1124735,3.9369962
bloating,-0.05696622,40.40913
6cc,13.8811245,3.012557
inhale,12.877325,27.783772
24561,27.225739,-14.418969
mma,11.1172695,-23.15143
sphenopalatine,-26.641453,26.292244
crackle,-7.7006035,23.504986
egg-white,2.6756375,-12.007366
assist,-13.587949,0.92116284
glu,-6.9900947,-36.859142
acut,-2.3284197,29.997292
renally,44.17689,7.7961946
long/middle,-14.714518,-20.188578
steroid,27.839529,10.277369
la,-44.8181,-15.438276
5720,18.791498,-29.174488
struture,-27.950796,-6.5061827
ultrsound,-12.950359,6.710035
dat,-25.487242,-31.88549
anuerysm,-15.265467,18.866772
coumadin,42.41261,14.780401
6.8,7.945879,-36.73603
replacemnt,-28.816904,18.11692
18688,25.683926,-28.277159
lime,-12.232921,-11.423088
gr,16.979712,1.138478
fracure,-28.671768,17.616755
dtpa,0.5998041,-21.057785
neostigmine,49.35685,2.9135067
hepatus,-23.756628,-9.338265
45cc,8.381241,0.48117533
sepsi,-23.638191,-9.682604
multisystem,-0.46418607,26.788088
solu-medrol,29.661745,2.2519472
maintaine,-2.2777395,11.54143
36374,31.587904,-28.148779
100mcg,36.88162,2.3645396
pole-to-pole,-31.19715,-5.7180934
administrationof,1.6055843,2.597058
puree,14.573794,10.83989
94482,25.544064,-21.260881
tegretol,32.271446,0.071108505
pnemothorax,-13.499492,19.867487
putrid,-3.3642583,39.413692
aa,-3.774257,-40.99563
30775,27.272745,-26.76872
frontotemporal,-39.0868,10.8664665
39089,22.539309,-16.02061
/o,-9.661121,-22.552773
cyclosporin,34.685867,17.705797
23019,23.916853,-25.202728
op,-25.352034,-14.688699
necrosectomy,-22.903185,36.35232
cateter,-26.25277,-5.003669
62993,32.828247,-12.406589
adminisration,25.184696,-2.2373993
meconium,-6.8840156,30.23783
flexin,34.01783,-2.6334207
esp,-21.083025,-42.12168
intraabdominal,-15.00463,35.802288
celulitis,-5.8106933,24.647871
placque,-12.085705,11.89795
u-turn,-23.217516,2.8125522
octreotide,42.059044,6.9789267
treacheal,9.330347,10.868316
apropriate,2.4984634,4.23515
susceptbility,-6.0461793,-0.095270954
12909,46.146797,-3.7250705
xylocain,21.758045,3.3042943
gvh,-3.345923,-0.88262475
boron,2.7737925,-16.97242
b,-17.51233,-13.834238
self-measure,-14.060435,4.6059747
52010,11.297272,3.4223955
phlebitic,-6.2951813,28.98062
obstruction,-18.558023,33.395866
2266,14.768618,-28.64916
follicule,12.337948,-0.17914018
175/75,35.317814,6.3316183
hermorrhage,-4.6704206,24.385126
39521,11.619385,-18.744265
35348,28.496517,-31.714594
4625,9.659772,-25.182247
fame,-23.537926,0.8311313
26271,13.807495,-12.57641
suggesing,-3.2996073,-2.4887297
atn,-16.340595,-23.007399
prolonger,-40.270702,-15.300325
surgery/radiation,22.38608,22.258877
ideopathic,-0.6879003,26.944725
bronchoalveolar,-1.9933136,14.797288
semi-upright,-26.153297,10.593319
6061,0.59188706,-15.010478
sdc,-20.206696,-36.8869
0952,5.1511207,-9.96387
6215,27.98873,-37.53258
35949,22.52885,-24.470678
alk,-18.597713,-40.469406
co2,-10.695596,-10.758518
fluoroquinolone,44.494843,-17.938383
tarsometatarsal,-37.77174,23.772163
pho,-15.996051,-40.34962
8731,14.893753,-23.451643
asymtomatic,-4.8655434,28.601507
high-pressure,12.864804,5.091931
cbd,-20.601873,-38.052975
37663,30.808516,-23.657442
98734,30.599514,-27.838017
hindfoot,-36.920567,24.475231
asess,-11.88354,18.947678
mpe,-7.903452,-20.975122
thorasic,-16.82221,25.921926
non-functional,-12.744434,-34.08885
10113,13.290444,-17.958677
benzocaine,53.155323,-0.7914435
pnt,-21.530775,-35.394478
inteval,-8.099549,-20.724373
famotidine,45.40924,3.5077426
multiplanar,-11.837012,46.464916
hepatopancreaticobiliary,-23.885302,38.65954
ifn,28.46583,17.881836
thicknes,-14.353253,14.366858
hydrate,37.01674,-3.8275864
cancel,-13.519718,2.627359
100cc,16.585718,3.3127708
sensate,-34.118015,32.83649
low-dose,32.483196,22.580256
fontal,-36.330658,11.711597
lateral,-36.92706,14.754083
noo,-13.03074,-26.628841
caclium,6.017937,-4.089864
120cc,-1.0172417,2.8185477
midline,-37.87974,15.175742
lordotic,-32.82912,25.85809
ursodiol,32.691284,7.2365956
foraminectomy,-25.431599,23.044643
nth,-34.235046,-28.306976
mid-anterior,-36.510464,13.169021
venacavography,-20.483418,29.541208
hepatocelllular,1.5981797,18.99374
34343,38.162373,-14.8750305
e.g.-,-4.622125,-9.95768
moderate-large,-6.1801987,12.807213
85/50,6.845604,6.3605466
rapid-,33.306267,1.6955613
11a,3.885789,-33.034023
acholic,-3.2001421,37.626045
gsp,-9.484409,-33.5586
trileptal,32.919216,-0.5669539
costocervical,-24.287796,27.32417
bass,-24.180798,-7.972888
surger,-16.69872,22.026066
tulip,-14.190004,-12.86683
chestpain,-5.2219753,17.738346
