term,x,y
oxycodone,-4.9874125,-7.480544
steroid,0.46760136,4.0886493
olanzepine,-4.42808,-1.7399758
tobra,-2.8968558,3.6563401
pentobarbital,-8.321075,-7.357184
uptitration,2.6670668,-7.4698143
triglyceride,-4.3974195,10.122325
albuterol,-8.000873,-5.4761953
calcium,-9.715436,3.1851041
losartan,1.3294896,-8.5517235
fluconazole,7.71598,3.196355
q3h,-2.8418443,3.7822351
aminoglycoside,8.308131,0.5351147
hydromorphone,-5.064886,-7.573043
lidocaine,-6.9076037,-7.077275
erythromycin,7.367191,0.9411957
caspofungin,7.5180683,3.368549
thiamine,-0.7460618,7.7511864
gtp,-2.8879461,4.606887
metoclopramide,-3.8995712,-6.331488
amio,-3.4012725,4.4105563
gluconate,-10.160631,4.0194483
ativan,-2.610362,1.0089238
humalog,-2.8843036,2.5185986
labetalol,-0.28731024,-7.7328415
lle,-2.8344207,6.1487556
metoprolol,1.13519,-7.276255
prednisone,3.4345355,-1.1653336
hydrate,-2.8972974,-0.8606165
metolazone,-0.7502959,-6.6541147
weight-based,1.946995,0.6055907
gentamicin,7.664541,0.74398154
dapsone,5.457137,0.013831923
midazolam,-6.7732406,-7.7491493
solumedrol,1.8626382,-1.0688142
sodium,-9.852259,3.8646603
cyclophosphamide,3.4234722,-1.2527913
isradipine,0.1885923,-9.392071
propofol,-7.194653,-7.933038
melatonin,0.56738335,3.5892465
ondansetron,-3.99388,-6.3779244
sevelamer,-10.220285,-0.069300435
ursodiol,0.47248128,0.08564036
lorazepam,-5.374765,-5.674534
zantac,-2.3428042,3.9407156
li,-4.869402,7.733435
morphine,-6.168707,-6.3368626
lisinopril,1.4932898,-8.081605
nifedipine,-0.16242747,-9.270411
q8h,8.2992325,-4.428171
haloperidol,-5.5628157,-4.14144
versed,-0.93659997,5.4473524
nmda,-1.9453998,4.5155144
antidepressant,-5.3032084,-2.5664678
tpp,-5.470324,5.7324343
hydralazine,-0.054586533,-7.8729553
crestor,-2.8078158,3.9484332
miconazole,8.134364,3.350423
labetolol,-0.4209668,-7.5686173
cyclosporine,3.4048972,-0.32520965
captopril,0.7278632,-8.114396
levophed,-0.90915054,1.946872
ogt,-5.6620955,6.4821067
aluminum,1.3674406,5.3403206
methadone,-6.576433,-4.1319804
digibind,-1.2054995,2.8732495
acetaminophen,-3.530775,-4.2471094
mg/day,0.86047614,-2.8585112
clondine,-2.0682642,3.4098983
240mg/day,-2.4093993,3.4631538
depakote,-2.9996624,1.1250981
mmf,-3.7865741,6.0673842
non-dihydropyridine,0.86935127,-10.869924
no,-1.7919137,5.8005514
carvedilol,1.2231241,-7.089855
zosyn,-2.0747204,5.077786
q24h,8.368837,-4.459586
magnesium,-9.857403,3.5121002
prop,-5.9324017,2.9009402
pantoprazole,4.844345,-3.960623
diuril,-0.22898097,2.1125169
vecuronium,-7.3410263,-8.930577
quinidine,-0.44876757,-5.2359023
ciprofloxacin,7.414248,1.2417437
milrinone,-1.454558,-8.476448
camp,-0.7216864,6.3959312
atorvastatin,3.0727751,-6.3834143
diazoxide,-0.661694,-10.184619
docusate,-2.0512586,-0.91741335
glucose,-3.6218693,9.946147
csa,-4.7314367,6.1962276
methylprednisolone,2.289821,-1.0768788
